"","rf:fr_r","rf:fr_p","rf:star_r","rf:star_p","fr:star_r","fr:star_p"
"1",NA,NA,NA,NA,NA,NA
"0067cpm.txt",0.977144626053984,0,0.896690739622985,0,0.919245287335218,0
"0068cpm.txt",0.983840484898522,0,0.958575121156391,0,0.984003168620176,0
"0075cpm.txt",0.968683759183112,0,0.943376293841428,0,0.979994739350706,0
"0076cpm.txt",0.969036193424298,0,0.951087832682012,0,0.986431488045391,0
"0103cpm.txt",0.980178468521944,0,0.974111360820578,0,0.989780380331011,0
"0104cpm.txt",0.974858598917175,0,0.936447011216696,0,0.95447530098291,0
"0105cpm.txt",0.98169442521355,0,0.972762351157377,0,0.990930590213569,0
