"","rf:fr_r","rf:fr_p","rf:star_r","rf:star_p","fr:star_r","fr:star_p"
"1",NA,NA,NA,NA,NA,NA
"0067tpm.txt",0.987847767810178,0,0.639168821289219,0,0.646229962043866,0
"0068tpm.txt",0.995995115970685,0,0.96571090671239,0,0.973139000914702,0
"0075tpm.txt",0.984017903473065,0,0.970539901700158,0,0.987766604537038,0
"0076tpm.txt",0.986575422979538,0,0.965818002787796,0,0.984047563637277,0
"0103tpm.txt",0.993485058595297,0,0.989489246294838,0,0.99464425520935,0
"0104tpm.txt",0.989075015387235,0,0.965015910122725,0,0.967681051127644,0
"0105tpm.txt",0.995522777855662,0,0.990109695928566,0,0.996007488209782,0
