Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
miRNA	MIR1-1	SGI75460103	21047	MIR1-1	0.432486	MIR1-1	0.0
miRNA	MIR1-2	SGI75460103	21049	MIR1-2	0.432799	MIR1-2	0.0
miRNA	MIR100	SGI75460103	21050	MIR100	4.161342	MIR100	1.376517
miRNA	MIR101-1	SGI75460103	21052	MIR101-1	187.657852	MIR101-1	2.287448
miRNA	MIR101-2	SGI75460103	21053	MIR101-2	93.342926	MIR101-2	99.50312
miRNA	MIR10226	SGI75460103	21054	MIR10226	0.0	MIR10226	0.0
miRNA	MIR10392	SGI75460103	21055	MIR10392	0.0	MIR10392	0.0
miRNA	MIR10393	SGI75460103	21056	MIR10393	0.213439	MIR10393	0.374071
miRNA	MIR10394	SGI75460103	21057	MIR10394	0.16306	MIR10394	0.25218
miRNA	MIR10396A	SGI75460103	21058	MIR10396A	0.0	MIR10396A	0.0
miRNA	MIR10396B	SGI75460103	21059	MIR10396B	0.066972	MIR10396B	0.0
miRNA	MIR10397	SGI75460103	21060	MIR10397	0.215446	MIR10397	0.285006
miRNA	MIR10398	SGI75460103	21061	MIR10398	0.0	MIR10398	0.0
miRNA	MIR10399	SGI75460103	21062	MIR10399	0.246699	MIR10399	0.389833
miRNA	MIR103A1	SGI75460103	21063	MIR103A1	273.566376	MIR103A1	1.498245
miRNA	MIR103A2	SGI75460103	21064	MIR103A2	278.442963	MIR103A2	458.761108
miRNA	MIR103B1	SGI75460103	21065	MIR103B1	0.0	MIR103B1	0.0
miRNA	MIR103B2	SGI75460103	21066	MIR103B2	0.0	MIR103B2	0.0
miRNA	MIR10400	SGI75460103	21067	MIR10400	0.0	MIR10400	0.0
miRNA	MIR105-1	SGI75460103	21068	MIR105-1	0.0	MIR105-1	0.0
miRNA	MIR105-2	SGI75460103	21069	MIR105-2	0.0	MIR105-2	0.0
miRNA	MIR10522	SGI75460103	21070	MIR10522	0.0	MIR10522	0.0
miRNA	MIR10523	SGI75460103	21071	MIR10523	0.0	MIR10523	0.0
miRNA	MIR10524	SGI75460103	21072	MIR10524	0.0	MIR10524	0.0
miRNA	MIR10525	SGI75460103	21073	MIR10525	0.0	MIR10525	0.0
miRNA	MIR10526	SGI75460103	21074	MIR10526	0.0	MIR10526	0.0
miRNA	MIR10527	SGI75460103	21075	MIR10527	0.081092	MIR10527	0.0
miRNA	MIR106A	SGI75460103	21076	MIR106A	8.029759	MIR106A	5.002598
miRNA	MIR106B	SGI75460103	21077	MIR106B	91.24498	MIR106B	6.029122
miRNA	MIR107	SGI75460103	21078	MIR107	6.725124	MIR107	1.74051
miRNA	MIR10A	SGI75460103	21079	MIR10A	0.0	MIR10A	0.0
miRNA	MIR10B	SGI75460103	21080	MIR10B	10.730681	MIR10B	0.557456
miRNA	MIR11181	SGI75460103	21081	MIR11181	0.0	MIR11181	0.0
miRNA	MIR11399	SGI75460103	21082	MIR11399	0.0	MIR11399	0.0
miRNA	MIR11400	SGI75460103	21083	MIR11400	0.0	MIR11400	0.0
miRNA	MIR11401	SGI75460103	21084	MIR11401	0.0	MIR11401	0.0
miRNA	MIR1178	SGI75460103	21085	MIR1178	0.0	MIR1178	0.0
miRNA	MIR1179	SGI75460103	21086	MIR1179	0.0	MIR1179	0.0
miRNA	MIR1180	SGI75460103	21087	MIR1180	0.555368	MIR1180	1.165591
miRNA	MIR1181	SGI75460103	21088	MIR1181	0.48269	MIR1181	0.007734
miRNA	MIR1182	SGI75460103	21089	MIR1182	0.0	MIR1182	0.0
miRNA	MIR1183	SGI75460103	21090	MIR1183	0.0	MIR1183	0.0
miRNA	MIR1184-1	SGI75460103	21091	MIR1184-1	0.0	MIR1184-1	0.0
miRNA	MIR1184-2	SGI75460103	21092	MIR1184-2	0.0	MIR1184-2	0.0
miRNA	MIR1184-3	SGI75460103	21093	MIR1184-3	0.0	MIR1184-3	0.0
miRNA	MIR1185-1	SGI75460103	21094	MIR1185-1	0.0	MIR1185-1	0.0
miRNA	MIR1185-2	SGI75460103	21095	MIR1185-2	0.0	MIR1185-2	0.0
miRNA	MIR1193	SGI75460103	21096	MIR1193	0.0	MIR1193	0.0
miRNA	MIR1197	SGI75460103	21097	MIR1197	0.0	MIR1197	0.0
miRNA	MIR1199	SGI75460103	21098	MIR1199	0.0	MIR1199	0.0
miRNA	MIR1200	SGI75460103	21099	MIR1200	0.0	MIR1200	0.0
miRNA	MIR1202	SGI75460103	21100	MIR1202	0.0	MIR1202	0.0
miRNA	MIR1203	SGI75460103	21101	MIR1203	0.0	MIR1203	0.0
miRNA	MIR1204	SGI75460103	21102	MIR1204	0.0	MIR1204	0.0
miRNA	MIR1205	SGI75460103	21103	MIR1205	0.0	MIR1205	0.0
miRNA	MIR1206	SGI75460103	21104	MIR1206	0.012791	MIR1206	0.019824
miRNA	MIR1207	SGI75460103	21105	MIR1207	0.0	MIR1207	0.0
miRNA	MIR1208	SGI75460103	21106	MIR1208	0.0	MIR1208	0.0
miRNA	MIR12113	SGI75460103	21107	MIR12113	0.0	MIR12113	0.0
miRNA	MIR12114	SGI75460103	21108	MIR12114	0.0	MIR12114	0.0
miRNA	MIR12115	SGI75460103	21109	MIR12115	0.0	MIR12115	0.0
miRNA	MIR12116	SGI75460103	21110	MIR12116	0.0	MIR12116	0.0
miRNA	MIR12117	SGI75460103	21111	MIR12117	0.0	MIR12117	0.0
miRNA	MIR12118	SGI75460103	21112	MIR12118	0.0	MIR12118	0.0
miRNA	MIR12119	SGI75460103	21113	MIR12119	0.0	MIR12119	0.0
miRNA	MIR12120	SGI75460103	21114	MIR12120	0.0	MIR12120	0.0
miRNA	MIR12121	SGI75460103	21115	MIR12121	0.0	MIR12121	0.0
miRNA	MIR12122	SGI75460103	21116	MIR12122	0.0	MIR12122	0.0
miRNA	MIR12123	SGI75460103	21117	MIR12123	0.0	MIR12123	0.0
miRNA	MIR12124	SGI75460103	21118	MIR12124	0.0	MIR12124	0.0
miRNA	MIR12125	SGI75460103	21119	MIR12125	0.0	MIR12125	0.0
miRNA	MIR12126	SGI75460103	21120	MIR12126	0.0	MIR12126	0.0
miRNA	MIR12127	SGI75460103	21121	MIR12127	0.0	MIR12127	0.0
miRNA	MIR12128	SGI75460103	21122	MIR12128	0.0	MIR12128	0.0
miRNA	MIR12129	SGI75460103	21123	MIR12129	0.0	MIR12129	0.0
miRNA	MIR12130	SGI75460103	21124	MIR12130	0.0	MIR12130	0.0
miRNA	MIR12131	SGI75460103	21125	MIR12131	0.0	MIR12131	0.0
miRNA	MIR12132	SGI75460103	21126	MIR12132	0.0	MIR12132	0.0
miRNA	MIR12133	SGI75460103	21127	MIR12133	0.0	MIR12133	0.0
miRNA	MIR12135	SGI75460103	21128	MIR12135	0.0	MIR12135	0.0
miRNA	MIR12136	SGI75460103	21129	MIR12136	0.135021	MIR12136	2.513069
miRNA	MIR122	SGI75460103	21130	MIR122	10.311786	MIR122	0.0
miRNA	MIR1224	SGI75460103	21131	MIR1224	0.0	MIR1224	0.0
miRNA	MIR1225	SGI75460103	21132	MIR1225	0.426811	MIR1225	0.599944
miRNA	MIR1226	SGI75460103	21133	MIR1226	0.0	MIR1226	0.0
miRNA	MIR1227	SGI75460103	21134	MIR1227	0.0	MIR1227	0.0
miRNA	MIR1228	SGI75460103	21135	MIR1228	1.454649	MIR1228	3.345296
miRNA	MIR1229	SGI75460103	21136	MIR1229	0.443551	MIR1229	0.0
miRNA	MIR1231	SGI75460103	21138	MIR1231	0.0	MIR1231	0.0
miRNA	MIR1233-1	SGI75460103	21139	MIR1233-1	0.0	MIR1233-1	0.0
miRNA	MIR1233-2	SGI75460103	21140	MIR1233-2	0.0	MIR1233-2	0.0
miRNA	MIR1234	SGI75460103	21141	MIR1234	0.0	MIR1234	0.0
miRNA	MIR1236	SGI75460103	21142	MIR1236	0.05196	MIR1236	0.0
miRNA	MIR1237	SGI75460103	21143	MIR1237	0.0	MIR1237	0.0
miRNA	MIR1238	SGI75460103	21144	MIR1238	0.018118	MIR1238	0.0
miRNA	MIR124-1	SGI75460103	21145	MIR124-1	0.0	MIR124-1	0.0
miRNA	MIR124-2	SGI75460103	21147	MIR124-2	0.0	MIR124-2	0.0
miRNA	MIR124-3	SGI75460103	21149	MIR124-3	0.0	MIR124-3	0.0
miRNA	MIR1243	SGI75460103	21150	MIR1243	0.0	MIR1243	0.0
miRNA	MIR1244-1	SGI75460103	21151	MIR1244-1	0.143344	MIR1244-1	27.851501
miRNA	MIR1244-2	SGI75460103	21152	MIR1244-2	0.113326	MIR1244-2	6.406224
miRNA	MIR1244-3	SGI75460103	21153	MIR1244-3	0.071241	MIR1244-3	0.0
miRNA	MIR1244-4	SGI75460103	21154	MIR1244-4	0.0	MIR1244-4	0.0
miRNA	MIR1245A	SGI75460103	21155	MIR1245A	0.0	MIR1245A	0.0
miRNA	MIR1245B	SGI75460103	21156	MIR1245B	0.0	MIR1245B	0.0
miRNA	MIR1246	SGI75460103	21157	MIR1246	0.0	MIR1246	0.0
miRNA	MIR1247	SGI75460103	21158	MIR1247	0.162761	MIR1247	0.0
miRNA	MIR1248	SGI75460103	21159	MIR1248	0.54049	MIR1248	0.888541
miRNA	MIR1249	SGI75460103	21160	MIR1249	0.170883	MIR1249	0.529814
miRNA	MIR1250	SGI75460103	21161	MIR1250	0.0	MIR1250	0.0
miRNA	MIR1251	SGI75460103	21162	MIR1251	0.0	MIR1251	0.0
miRNA	MIR1252	SGI75460103	21163	MIR1252	0.0	MIR1252	0.0
miRNA	MIR1253	SGI75460103	21164	MIR1253	0.0	MIR1253	0.0
miRNA	MIR1255A	SGI75460103	21165	MIR1255A	0.0	MIR1255A	0.0
miRNA	MIR1255B1	SGI75460103	21166	MIR1255B1	0.0	MIR1255B1	0.0
miRNA	MIR1255B2	SGI75460103	21167	MIR1255B2	0.0	MIR1255B2	0.0
miRNA	MIR1256	SGI75460103	21168	MIR1256	0.0	MIR1256	0.0
miRNA	MIR1257	SGI75460103	21169	MIR1257	0.0	MIR1257	0.0
miRNA	MIR1258	SGI75460103	21170	MIR1258	0.0	MIR1258	0.0
miRNA	MIR125A	SGI75460103	21171	MIR125A	9.958844	MIR125A	0.0
miRNA	MIR125B1	SGI75460103	21172	MIR125B1	0.755972	MIR125B1	0.0
miRNA	MIR125B2	SGI75460103	21173	MIR125B2	0.238817	MIR125B2	0.0
miRNA	MIR126	SGI75460103	21174	MIR126	136.687836	MIR126	13.175248
miRNA	MIR1260A	SGI75460103	21175	MIR1260A	0.0	MIR1260A	0.0
miRNA	MIR1260B	SGI75460103	21176	MIR1260B	0.427993	MIR1260B	0.94295
miRNA	MIR1261	SGI75460103	21177	MIR1261	0.0	MIR1261	0.0
miRNA	MIR1262	SGI75460103	21178	MIR1262	0.0	MIR1262	0.0
miRNA	MIR1263	SGI75460103	21179	MIR1263	0.0	MIR1263	0.0
miRNA	MIR1264	SGI75460103	21180	MIR1264	0.0	MIR1264	0.0
miRNA	MIR1265	SGI75460103	21181	MIR1265	0.0	MIR1265	0.0
miRNA	MIR1266	SGI75460103	21182	MIR1266	0.0	MIR1266	0.0
miRNA	MIR1267	SGI75460103	21183	MIR1267	0.0	MIR1267	0.0
miRNA	MIR1268A	SGI75460103	21184	MIR1268A	0.0	MIR1268A	0.0
miRNA	MIR1268B	SGI75460103	21185	MIR1268B	0.0	MIR1268B	0.0
miRNA	MIR1269A	SGI75460103	21186	MIR1269A	0.0	MIR1269A	0.0
miRNA	MIR1269B	SGI75460103	21187	MIR1269B	0.0	MIR1269B	0.0
miRNA	MIR127	SGI75460103	21188	MIR127	0.0	MIR127	0.0
miRNA	MIR1270	SGI75460103	21189	MIR1270	0.0	MIR1270	0.0
miRNA	MIR1271	SGI75460103	21190	MIR1271	0.0	MIR1271	0.0
miRNA	MIR1272	SGI75460103	21191	MIR1272	0.0	MIR1272	0.0
miRNA	MIR1273C	SGI75460103	21192	MIR1273C	0.0	MIR1273C	0.0
miRNA	MIR1273H	SGI75460103	21193	MIR1273H	0.323464	MIR1273H	0.501443
miRNA	MIR1275	SGI75460103	21194	MIR1275	0.0	MIR1275	0.0
miRNA	MIR1276	SGI75460103	21195	MIR1276	0.0	MIR1276	0.0
miRNA	MIR1277	SGI75460103	21196	MIR1277	1.463975	MIR1277	0.0
miRNA	MIR1278	SGI75460103	21197	MIR1278	0.0	MIR1278	0.0
