Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
pseudo	A2MP1	SGI75460103	6	A2MP1	0.000118	A2MP1	1.179249
pseudo	AA06	SGI75460103	10	AA06	0.0	AA06	0.000782
pseudo	AACSP1	SGI75460103	13	AACSP1	0.016766	AACSP1	0.093775
pseudo	AADACP1	SGI75460103	19	AADACP1	0.0	AADACP1	0.0
pseudo	AARS1P1	SGI75460103	29	AARS1P1	0.0	AARS1P1	0.0
pseudo	AARSD1P1	SGI75460103	32	AARSD1P1	0.0	AARSD1P1	0.0
pseudo	ABCA11P	SGI75460103	43	ABCA11P	0.0	ABCA11P	0.0
pseudo	ABCA17P	SGI75460103	46	ABCA17P	0.003979	ABCA17P	0.027748
pseudo	ABCA3P1	SGI75460103	49	ABCA3P1	0.0	ABCA3P1	0.0
pseudo	ABCB10P1	SGI75460103	59	ABCB10P1	0.000756	ABCB10P1	0.0
pseudo	ABCB10P3	SGI75460103	60	ABCB10P3	0.001209	ABCB10P3	0.0
pseudo	ABCB10P4	SGI75460103	61	ABCB10P4	0.0	ABCB10P4	0.0
pseudo	ABCC13	SGI75460103	73	ABCC13	0.115233	ABCC13	0.172097
pseudo	ABCC6P1	SGI75460103	80	ABCC6P1	0.000238	ABCC6P1	0.065926
pseudo	ABCC6P2	SGI75460103	81	ABCC6P2	0.0	ABCC6P2	0.0
pseudo	ABCD1P1	SGI75460103	85	ABCD1P1	0.0	ABCD1P1	1e-06
pseudo	ABCD1P2	SGI75460103	86	ABCD1P2	0.0	ABCD1P2	0.0
pseudo	ABCD1P3	SGI75460103	87	ABCD1P3	0.0	ABCD1P3	0.0
pseudo	ABCD1P4	SGI75460103	88	ABCD1P4	0.001593	ABCD1P4	0.0
pseudo	ABCD1P5	SGI75460103	89	ABCD1P5	0.0053	ABCD1P5	0.008387
pseudo	ABCF2P1	SGI75460103	97	ABCF2P1	0.0	ABCF2P1	0.0
pseudo	ABCF2P2	SGI75460103	98	ABCF2P2	0.0	ABCF2P2	0.0
pseudo	ABHD17AP1	SGI75460103	119	ABHD17AP1	0.024496	ABHD17AP1	0.0
pseudo	ABHD17AP3	SGI75460103	120	ABHD17AP3	0.003411	ABHD17AP3	0.0
pseudo	ABHD17AP4	SGI75460103	121	ABHD17AP4	0.0	ABHD17AP4	0.0
pseudo	ABHD17AP5	SGI75460103	122	ABHD17AP5	0.0	ABHD17AP5	0.0
pseudo	ABHD17AP6	SGI75460103	123	ABHD17AP6	0.024044	ABHD17AP6	0.0
pseudo	ABHD17AP7	SGI75460103	124	ABHD17AP7	0.0	ABHD17AP7	0.0
pseudo	ABHD17AP8	SGI75460103	125	ABHD17AP8	0.0	ABHD17AP8	0.0
pseudo	ABHD17AP9	SGI75460103	126	ABHD17AP9	0.0	ABHD17AP9	0.0
pseudo	ABI1P1	SGI75460103	137	ABI1P1	0.0	ABI1P1	0.0
pseudo	ABITRAMP1	SGI75460103	142	ABITRAMP1	0.0	ABITRAMP1	0.0
pseudo	ABT1P1	SGI75460103	155	ABT1P1	0.0	ABT1P1	0.0
pseudo	ACAA2P1	SGI75460103	160	ACAA2P1	0.0	ACAA2P1	0.0
pseudo	ACE3P	SGI75460103	190	ACE3P	0.004244	ACE3P	0.046691
pseudo	ACER2P1	SGI75460103	193	ACER2P1	0.0	ACER2P1	0.0
pseudo	ACKR4P1	SGI75460103	201	ACKR4P1	0.000354	ACKR4P1	0.038916
pseudo	ACNATP	SGI75460103	204	ACNATP	0.0	ACNATP	0.0
