Gene type	Gene Name	fr	rf	star
rRNA	RNA18SN1	1.326857	1.156914	0.0
rRNA	RNA18SN2	1.328768	1.245564	0.0
rRNA	RNA18SN3	11.839874	12.148141	0.0
rRNA	RNA28SN1	34.617069	14.913836	0.030069
rRNA	RNA28SN2	40.199741	19.299482	1.121687
rRNA	RNA28SN3	136.987854	153.2659	0.998907
rRNA	RNA45SN1	0.007035	0.005246	0.0
rRNA	RNA45SN2	0.006327	0.00538	0.0
rRNA	RNA45SN3	0.058876	0.058335	0.0
rRNA	RNA5-8SN1	0.763318	0.702674	0.0
rRNA	RNA5-8SN2	0.173054	0.181903	0.0
rRNA	RNA5-8SN3	0.695045	0.192397	0.0
rRNA	RNA5S1	4.163236	3.773878	0.0
rRNA	RNA5S10	4.782416	4.052532	0.0
rRNA	RNA5S11	4.250229	3.879929	0.0
rRNA	RNA5S12	4.617408	3.773379	0.0
rRNA	RNA5S13	4.180528	3.596958	0.0
rRNA	RNA5S14	4.530364	3.874783	0.0
rRNA	RNA5S15	4.351482	3.828646	0.0
rRNA	RNA5S16	4.535485	3.839432	0.0
rRNA	RNA5S17	4.471232	3.755455	0.0
rRNA	RNA5S2	4.278473	3.943991	0.0
rRNA	RNA5S3	4.535813	3.808896	0.0
rRNA	RNA5S4	4.318775	3.97204	0.0
rRNA	RNA5S5	4.149308	3.694215	0.0
rRNA	RNA5S6	4.543466	3.804249	0.0
rRNA	RNA5S7	4.549852	3.697699	0.0
rRNA	RNA5S8	4.49997	4.031121	0.0
rRNA	RNA5S9	2.738236	2.199037	0.12589
