Gene type	Gene Name	fr	rf	star
lncRNA	BNC2-AS1	0	0	1
lncRNA	BOK-AS1	2	1	5
lncRNA	BOLA3-DT	8	8	8
lncRNA	BORCS7-ASMT	24	25	24
lncRNA	BPESC1	0	0	1
lncRNA	BRINP3-DT	0	1	1
lncRNA	BRWD1-AS1	0	0	0
lncRNA	BRWD1-AS2	0	0	0
lncRNA	BSN-DT	0	0	0
lncRNA	BTBD9-AS1	0	0	0
lncRNA	BTG1-DT	5	4	2
lncRNA	BTG2-DT	4	4	3
lncRNA	BTG3-AS1	1	1	0
lncRNA	BVES-AS1	6	6	7
lncRNA	BZW1-AS1	8	8	25
lncRNA	C10orf126	0	0	2
lncRNA	C10orf55	3	3	3
lncRNA	C10orf67-AS1	0	0	0
lncRNA	C10orf71-AS1	0	0	0
lncRNA	C10orf95-AS1	14	14	14
lncRNA	C11orf40	8	8	9
lncRNA	C12orf42-AS1	3	3	2
lncRNA	C12orf75-AS1	1	0	1
lncRNA	C14orf178	1	1	1
lncRNA	C15orf32	1	1	2
lncRNA	C16orf95-DT	0	0	10
lncRNA	C18orf15	0	0	0
lncRNA	C18orf61	1	0	106
lncRNA	C1orf147	0	0	1
lncRNA	C1orf167-AS1	0	0	0
lncRNA	C1orf21-DT	0	0	0
lncRNA	C1orf220	1	1	1
lncRNA	C1QTNF1-AS1	0	0	1
lncRNA	C1QTNF3-AMACR	1	2	0
lncRNA	C1QTNF7-AS1	37	38	46
lncRNA	C1RL-AS1	2	3	3
lncRNA	C21orf62-AS1	1	1	0
lncRNA	C21orf91-OT1	54	56	52
lncRNA	C2-AS1	0	0	0
lncRNA	C2CD4D-AS1	2	2	14
lncRNA	C2orf27A	14	13	0
lncRNA	C2orf74-DT	1	1	1
lncRNA	C3orf36	0	0	0
lncRNA	C5orf38	0	0	0
lncRNA	C5orf60	0	0	0
lncRNA	C5orf64	15	16	9
lncRNA	C5orf64-AS1	0	0	0
lncRNA	C5orf67	1	1	2
lncRNA	C5-OT1	0	2	0
lncRNA	C6orf223	1	2	0
lncRNA	C7orf77	1	1	0
lncRNA	C8orf17	0	0	0
lncRNA	C8orf34-AS1	6	6	7
lncRNA	C8orf44	0	0	0
lncRNA	C8orf86	2	1	4
lncRNA	C9orf163	0	0	1
lncRNA	C9orf92	4	4	4
lncRNA	CA3-AS1	3	3	5
lncRNA	CA5BP1-CA5B	31	30	9
lncRNA	CACNA1B-AS1	1	1	0
lncRNA	CACNA1C-AS1	0	1	1
lncRNA	CACNA1C-AS2	0	0	0
lncRNA	CACNA1C-AS4	0	0	0
lncRNA	CACNA1C-IT2	0	0	0
lncRNA	CACNA1C-IT3	19	15	0
lncRNA	CACNA1G-AS1	1	1	1
lncRNA	CACNA2D1-AS1	1	1	7
lncRNA	CACNA2D3-AS1	1	1	1
lncRNA	CACNG2-DT	11	10	5
lncRNA	CACTIN-AS1	0	0	23
lncRNA	CADM1-AS1	0	0	0
lncRNA	CADM2-AS2	1	1	0
lncRNA	CADM3-AS1	0	0	1
lncRNA	CAHM	0	0	0
lncRNA	CALHM6-AS1	8	8	8
lncRNA	CALML3-AS1	0	0	1
lncRNA	CAMTA1-AS2	1	1	1
lncRNA	CAMTA1-DT	2	2	2
lncRNA	CAND1.11	6	6	4
lncRNA	CAPN10-DT	0	0	0
lncRNA	CAPN1-AS1	71	71	69
lncRNA	CARD8-AS1	95	95	115
lncRNA	CARMN	1	1	2
lncRNA	CARNMT1-AS1	9	9	10
lncRNA	CARS1-AS1	0	0	0
lncRNA	CASC11	1	1	2
lncRNA	CASC15	64	56	64
lncRNA	CASC16	1	1	2
lncRNA	CASC17	1	1	4
lncRNA	CASC18	9	10	11
lncRNA	CASC19	0	1	0
lncRNA	CASC2	10	11	4
lncRNA	CASC20	19	20	26
lncRNA	CASC21	6	5	9
lncRNA	CASC22	0	0	1
lncRNA	CASC23	0	0	0
lncRNA	CASC6	2	2	1
lncRNA	CASC8	23	23	25
lncRNA	CASC9	0	1	2
lncRNA	CATIP-AS1	0	0	0
lncRNA	CATIP-AS2	1	1	4
lncRNA	CBLL1-AS1	10	10	10
lncRNA	CBR1-AS1	2	2	4
lncRNA	CBR3-AS1	0	0	0
lncRNA	CCAT1	3	3	1
lncRNA	CCAT2	0	0	0
lncRNA	CCDC13-AS1	3	2	4
lncRNA	CCDC13-AS2	1	1	0
lncRNA	CCDC140	1	1	1
lncRNA	CCDC144NL-AS1	4	4	5
lncRNA	CCDC148-AS1	1	1	0
lncRNA	CCDC183-AS1	0	0	2
lncRNA	CCDC18-AS1	26	26	23
lncRNA	CCDC26	54	52	77
lncRNA	CCDC28A-AS1	2	2	0
lncRNA	CCDC54-AS1	0	0	0
lncRNA	CCEPR	0	0	1
lncRNA	CCL15-CCL14	1	1	1
lncRNA	CCND2-AS1	4	3	8
lncRNA	CCNT2-AS1	6	6	6
lncRNA	CCR5AS	14	14	14
lncRNA	CD101-AS1	0	1	1
lncRNA	CD109-AS1	0	0	1
lncRNA	CD200R1L-AS1	16	11	22
lncRNA	CD27-AS1	15	15	20
lncRNA	CD300LD-AS1	1	1	0
lncRNA	CD44-AS1	2	2	0
lncRNA	CD44-DT	0	0	0
lncRNA	CD81-AS1	2	1	3
lncRNA	CDC37L1-DT	0	0	0
lncRNA	CDH18-AS1	1	1	0
lncRNA	CDH23-AS1	0	0	0
lncRNA	CDIPTOSP	1	1	0
lncRNA	CDK13-DT	0	0	0
lncRNA	CDK6-AS1	10	9	3
lncRNA	CDKN2A-DT	0	0	0
lncRNA	CDKN2B-AS1	0	0	4
lncRNA	CDR2-DT	0	0	0
lncRNA	CDRT15P3	0	0	0
lncRNA	CDRT3	0	0	0
lncRNA	CDRT7	0	0	0
lncRNA	CDRT8	0	0	0
lncRNA	CEBPA-DT	0	0	0
lncRNA	CEBPB-AS1	2	3	4
lncRNA	CECR3	0	0	1
lncRNA	CECR7	0	0	1
lncRNA	CELF2-AS1	0	0	1
lncRNA	CELF2-AS2	6	6	6
lncRNA	CELF2-DT	3	3	4
lncRNA	CEP72-DT	0	0	0
lncRNA	CEP83-DT	0	0	1
lncRNA	CERNA1	0	0	2
lncRNA	CERNA2	0	0	1
lncRNA	CERNA3	0	0	0
lncRNA	CEROX1	4	4	6
lncRNA	CERS3-AS1	3	3	2
lncRNA	CERS6-AS1	1	0	0
lncRNA	CES1P1	1	0	0
