Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
pseudo	A2MP1	SGI75460105	6	A2MP1	0.0	A2MP1	1.375146
pseudo	AA06	SGI75460105	10	AA06	0.000557	AA06	0.0
pseudo	AACSP1	SGI75460105	13	AACSP1	0.001439	AACSP1	0.092021
pseudo	AADACP1	SGI75460105	19	AADACP1	0.0	AADACP1	0.0
pseudo	AARS1P1	SGI75460105	29	AARS1P1	0.0	AARS1P1	0.0
pseudo	AARSD1P1	SGI75460105	32	AARSD1P1	0.0	AARSD1P1	0.0
pseudo	ABCA11P	SGI75460105	43	ABCA11P	0.0	ABCA11P	0.0
pseudo	ABCA17P	SGI75460105	46	ABCA17P	0.00488	ABCA17P	0.042709
pseudo	ABCA3P1	SGI75460105	49	ABCA3P1	0.0	ABCA3P1	0.0
pseudo	ABCB10P1	SGI75460105	59	ABCB10P1	0.00153	ABCB10P1	0.0
pseudo	ABCB10P3	SGI75460105	60	ABCB10P3	0.0	ABCB10P3	0.0
pseudo	ABCB10P4	SGI75460105	61	ABCB10P4	0.0	ABCB10P4	0.0
pseudo	ABCC13	SGI75460105	73	ABCC13	0.011866	ABCC13	0.092616
pseudo	ABCC6P1	SGI75460105	80	ABCC6P1	0.000246	ABCC6P1	0.09732
pseudo	ABCC6P2	SGI75460105	81	ABCC6P2	0.0	ABCC6P2	0.0
pseudo	ABCD1P1	SGI75460105	85	ABCD1P1	0.0	ABCD1P1	0.0
pseudo	ABCD1P2	SGI75460105	86	ABCD1P2	0.0	ABCD1P2	0.0
pseudo	ABCD1P3	SGI75460105	87	ABCD1P3	0.0	ABCD1P3	0.0
pseudo	ABCD1P4	SGI75460105	88	ABCD1P4	0.0	ABCD1P4	0.0
pseudo	ABCD1P5	SGI75460105	89	ABCD1P5	0.0	ABCD1P5	0.0
pseudo	ABCF2P1	SGI75460105	97	ABCF2P1	0.0	ABCF2P1	0.0
