Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
Mt_tRNA	TRNA	SGI75460105	42021	TRNA	104.947862	TRNA	19.515065
Mt_tRNA	TRNC	SGI75460105	42032	TRNC	932.224499	TRNC	985.853716
Mt_tRNA	TRND	SGI75460105	42033	TRND	306.571799	TRND	45.660823
Mt_tRNA	TRNE	SGI75460105	42034	TRNE	365.53325	TRNE	31.769966
Mt_tRNA	TRNF	SGI75460105	42035	TRNF	41.659431	TRNF	61.652392
Mt_tRNA	TRNG	SGI75460105	42036	TRNG	432.374631	TRNG	707.8605689999999
Mt_tRNA	TRNH	SGI75460105	42037	TRNH	472.918235	TRNH	733.515845
Mt_tRNA	TRNI	SGI75460105	42038	TRNI	95.424382	TRNI	140.308981
Mt_tRNA	TRNK	SGI75460105	42039	TRNK	1043.631288	TRNK	7.621347
Mt_tRNA	TRNL1	SGI75460105	42040	TRNL1	894.300561	TRNL1	1397.3922
Mt_tRNA	TRNL2	SGI75460105	42041	TRNL2	1131.590386	TRNL2	1543.759204
Mt_tRNA	TRNM	SGI75460105	42042	TRNM	2089.374722	TRNM	3308.911541
Mt_tRNA	TRNN	SGI75460105	42043	TRNN	366.930423	TRNN	40.786729
Mt_tRNA	TRNP	SGI75460105	42044	TRNP	88.874488	TRNP	139.759789
Mt_tRNA	TRNQ	SGI75460105	42046	TRNQ	116.914705	TRNQ	0.0
Mt_tRNA	TRNR	SGI75460105	42047	TRNR	158.899141	TRNR	169.47878799999998
Mt_tRNA	TRNS1	SGI75460105	42048	TRNS1	41.477531000000006	TRNS1	0.0
Mt_tRNA	TRNS2	SGI75460105	42049	TRNS2	226.724069	TRNS2	342.810724
Mt_tRNA	TRNT	SGI75460105	42050	TRNT	108.416454	TRNT	184.750675
Mt_tRNA	TRNV	SGI75460105	42052	TRNV	2108.452691	TRNV	2968.24564
Mt_tRNA	TRNW	SGI75460105	42053	TRNW	15.510922	TRNW	10.567892
Mt_tRNA	TRNY	SGI75460105	42054	TRNY	27.439385	TRNY	55.292881
