Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
miRNA	MIR1-1	SGI75460105	21047	MIR1-1	0.796097	MIR1-1	0.0
miRNA	MIR1-2	SGI75460105	21049	MIR1-2	0.213462	MIR1-2	0.0
miRNA	MIR100	SGI75460105	21050	MIR100	6.427012	MIR100	1.988479
miRNA	MIR101-1	SGI75460105	21052	MIR101-1	226.392624	MIR101-1	0.0
miRNA	MIR101-2	SGI75460105	21053	MIR101-2	63.510059	MIR101-2	158.612823
miRNA	MIR10226	SGI75460105	21054	MIR10226	0.0	MIR10226	0.0
miRNA	MIR10392	SGI75460105	21055	MIR10392	0.556399	MIR10392	2.039739
miRNA	MIR10393	SGI75460105	21056	MIR10393	0.418963	MIR10393	0.712646
miRNA	MIR10394	SGI75460105	21057	MIR10394	0.289211	MIR10394	0.436104
miRNA	MIR10396A	SGI75460105	21058	MIR10396A	0.0	MIR10396A	0.0
miRNA	MIR10396B	SGI75460105	21059	MIR10396B	0.081751	MIR10396B	0.0
miRNA	MIR10397	SGI75460105	21060	MIR10397	0.0	MIR10397	0.0
miRNA	MIR10398	SGI75460105	21061	MIR10398	0.0	MIR10398	0.0
miRNA	MIR10399	SGI75460105	21062	MIR10399	0.0	MIR10399	0.0
miRNA	MIR103A1	SGI75460105	21063	MIR103A1	755.004395	MIR103A1	1.750955
miRNA	MIR103A2	SGI75460105	21064	MIR103A2	78.82251	MIR103A2	741.885315
miRNA	MIR103B1	SGI75460105	21065	MIR103B1	0.0	MIR103B1	4.606157
miRNA	MIR103B2	SGI75460105	21066	MIR103B2	0.0	MIR103B2	0.0
miRNA	MIR10400	SGI75460105	21067	MIR10400	0.0	MIR10400	0.0
miRNA	MIR105-1	SGI75460105	21068	MIR105-1	0.0	MIR105-1	0.0
miRNA	MIR105-2	SGI75460105	21069	MIR105-2	0.0	MIR105-2	0.0
miRNA	MIR10522	SGI75460105	21070	MIR10522	0.0	MIR10522	0.0
miRNA	MIR10523	SGI75460105	21071	MIR10523	0.0	MIR10523	0.0
