Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
Mt_tRNA	TRNA	SGI75460075	3074	TRNA	180	30.384490405675148	TRNA	43	7.531273173990275
Mt_tRNA	TRNC	SGI75460075	3063	TRNC	1609	271.60358368184063	TRNC	1153	201.94320859559969
Mt_tRNA	TRND	SGI75460075	3062	TRND	708	119.51232892898892	TRND	96	16.814005225652707
Mt_tRNA	TRNE	SGI75460075	3061	TRNE	965	162.89462911931398	TRNE	104	18.21517232779044
Mt_tRNA	TRNF	SGI75460075	3060	TRNF	172	29.034068609867365	TRNF	81	14.186816909144472
Mt_tRNA	TRNG	SGI75460075	3059	TRNG	1283	216.57389550267345	TRNG	1401	245.3793887618692
Mt_tRNA	TRNH	SGI75460075	3058	TRNH	1400	236.32381426636223	TRNH	1460	255.7129961401349
Mt_tRNA	TRNI	SGI75460075	3057	TRNI	347	58.57454539316264	TRNI	306	53.594641656768005
Mt_tRNA	TRNK	SGI75460075	3056	TRNK	2280	384.87021180521856	TRNK	95	16.63885933788549
Mt_tRNA	TRNL1	SGI75460075	3055	TRNL1	3765	635.5422576520385	TRNL1	3964	694.278299109243
Mt_tRNA	TRNL2	SGI75460075	3054	TRNL2	2262	381.8317627646511	TRNL2	2485	435.23753110153103
Mt_tRNA	TRNM	SGI75460075	3053	TRNM	4545	767.2083827432974	TRNM	4853	849.9829933342978
Mt_tRNA	TRNN	SGI75460075	3052	TRNN	944	159.34977190531856	TRNN	42	7.356127286223059
Mt_tRNA	TRNP	SGI75460075	3051	TRNP	248	41.86307567004131	TRNP	302	52.894058105699145
Mt_tRNA	TRNQ	SGI75460075	3049	TRNQ	238	40.17504842528159	TRNQ	12	2.1017506532065884
Mt_tRNA	TRNR	SGI75460075	3048	TRNR	417	70.39073610648076	TRNR	331	57.9732888509484
Mt_tRNA	TRNS1	SGI75460075	3047	TRNS1	87	14.685837029409656	TRNS1	0	0.0
Mt_tRNA	TRNS2	SGI75460075	3046	TRNS2	920	155.2985065178952	TRNS2	999	174.9707418794485
Mt_tRNA	TRNT	SGI75460075	3045	TRNT	273	46.08314378194064	TRNT	305	53.41949576900079
Mt_tRNA	TRNV	SGI75460075	3043	TRNV	5625	949.5153251773484	TRNV	4664	816.8804205462941
Mt_tRNA	TRNW	SGI75460075	3042	TRNW	48	8.102530774846707	TRNW	33	5.779814296318118
Mt_tRNA	TRNY	SGI75460075	3041	TRNY	56	9.45295257065449	TRNY	81	14.186816909144472
