Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
rRNA	RNA18SN1	SGI75460075	13799	RNA18SN1	54769	9245.156416824568	RNA18SN1	0	0.0
rRNA	RNA18SN2	SGI75460075	13798	RNA18SN2	28576	4823.7066546254055	RNA18SN2	0	0.0
rRNA	RNA18SN3	SGI75460075	13797	RNA18SN3	40642	6860.480328152496	RNA18SN3	0	0.0
rRNA	RNA28SN1	SGI75460075	13793	RNA28SN1	143414	24208.673927997195	RNA28SN1	0	0.0
rRNA	RNA28SN2	SGI75460075	13792	RNA28SN2	130560	22038.88370758304	RNA28SN2	2	0.3502917755344314
rRNA	RNA28SN3	SGI75460075	13791	RNA28SN3	149765	25280.740031144105	RNA28SN3	0	0.0
rRNA	RNA45SN1	SGI75460075	13789	RNA45SN1	30	5.064081734279191	RNA45SN1	0	0.0
rRNA	RNA45SN2	SGI75460075	13788	RNA45SN2	20	3.376054489519461	RNA45SN2	0	0.0
rRNA	RNA45SN3	SGI75460075	13787	RNA45SN3	39	6.583306254562949	RNA45SN3	0	0.0
rRNA	RNA5-8SN1	SGI75460075	13786	RNA5-8SN1	47929	8090.545781408912	RNA5-8SN1	0	0.0
rRNA	RNA5-8SN2	SGI75460075	13785	RNA5-8SN2	38394	6481.011803530509	RNA5-8SN2	0	0.0
rRNA	RNA5-8SN3	SGI75460075	13784	RNA5-8SN3	87931	14842.992365896784	RNA5-8SN3	0	0.0
rRNA	RNA5S1	SGI75460075	13775	RNA5S1	921	155.46730924237116	RNA5S1	0	0.0
rRNA	RNA5S10	SGI75460075	13774	RNA5S10	799	134.87337685630246	RNA5S10	0	0.0
rRNA	RNA5S11	SGI75460075	13773	RNA5S11	808	136.3926013765862	RNA5S11	0	0.0
rRNA	RNA5S12	SGI75460075	13772	RNA5S12	882	148.88400298780823	RNA5S12	0	0.0
rRNA	RNA5S13	SGI75460075	13771	RNA5S13	799	134.87337685630246	RNA5S13	0	0.0
rRNA	RNA5S14	SGI75460075	13770	RNA5S14	786	132.6789414381148	RNA5S14	0	0.0
rRNA	RNA5S15	SGI75460075	13769	RNA5S15	792	133.69175778497063	RNA5S15	0	0.0
rRNA	RNA5S16	SGI75460075	13768	RNA5S16	771	130.14690057097522	RNA5S16	0	0.0
rRNA	RNA5S17	SGI75460075	13767	RNA5S17	781	131.83492781573494	RNA5S17	0	0.0
rRNA	RNA5S2	SGI75460075	13766	RNA5S2	925	156.14252014027508	RNA5S2	0	0.0
rRNA	RNA5S3	SGI75460075	13765	RNA5S3	954	161.03779915007829	RNA5S3	0	0.0
rRNA	RNA5S4	SGI75460075	13764	RNA5S4	1200	202.56326937116765	RNA5S4	0	0.0
rRNA	RNA5S5	SGI75460075	13763	RNA5S5	895	151.07843840599588	RNA5S5	0	0.0
rRNA	RNA5S6	SGI75460075	13762	RNA5S6	1976	333.5541835645228	RNA5S6	0	0.0
rRNA	RNA5S7	SGI75460075	13761	RNA5S7	1216	205.26411296278323	RNA5S7	0	0.0
rRNA	RNA5S8	SGI75460075	13760	RNA5S8	796	134.36696868287456	RNA5S8	0	0.0
rRNA	RNA5S9	SGI75460075	13759	RNA5S9	186	31.397306752530987	RNA5S9	1	0.1751458877672157
