Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
rRNA	RNA18SN1	SGI75460105	13799	RNA18SN1	41527	6330.834305081667	RNA18SN1	0	0.0
rRNA	RNA18SN2	SGI75460105	13798	RNA18SN2	22322	3403.012097142412	RNA18SN2	0	0.0
rRNA	RNA18SN3	SGI75460105	13797	RNA18SN3	34181	5210.928971078971	RNA18SN3	0	0.0
rRNA	RNA28SN1	SGI75460105	13793	RNA28SN1	141631	21591.793133696665	RNA28SN1	0	0.0
rRNA	RNA28SN2	SGI75460105	13792	RNA28SN2	129817	19790.73655652435	RNA28SN2	0	0.0
rRNA	RNA28SN3	SGI75460105	13791	RNA28SN3	149869	22847.68479467056	RNA28SN3	0	0.0
rRNA	RNA45SN1	SGI75460105	13789	RNA45SN1	39	5.945590529009679	RNA45SN1	0	0.0
rRNA	RNA45SN2	SGI75460105	13788	RNA45SN2	32	4.878433254572045	RNA45SN2	9	1.2538984049715678
rRNA	RNA45SN3	SGI75460105	13787	RNA45SN3	59	8.994611313117208	RNA45SN3	0	0.0
rRNA	RNA5-8SN1	SGI75460105	13786	RNA5-8SN1	63642	9702.289037108563	RNA5-8SN1	0	0.0
rRNA	RNA5-8SN2	SGI75460105	13785	RNA5-8SN2	42263	6443.038269936823	RNA5-8SN2	0	0.0
rRNA	RNA5-8SN3	SGI75460105	13784	RNA5-8SN3	91650	13972.137743172749	RNA5-8SN3	0	0.0
rRNA	RNA5S1	SGI75460105	13775	RNA5S1	2642	402.7756455806045	RNA5S1	0	0.0
rRNA	RNA5S10	SGI75460105	13774	RNA5S10	16012	2441.0460397564866	RNA5S10	0	0.0
rRNA	RNA5S11	SGI75460105	13773	RNA5S11	16114	2456.596045755435	RNA5S11	0	0.0
rRNA	RNA5S12	SGI75460105	13772	RNA5S12	15834	2413.9097547779297	RNA5S12	0	0.0
rRNA	RNA5S13	SGI75460105	13771	RNA5S13	15404	2348.355807919618	RNA5S13	0	0.0
rRNA	RNA5S14	SGI75460105	13770	RNA5S14	14947	2278.685683002761	RNA5S14	0	0.0
rRNA	RNA5S15	SGI75460105	13769	RNA5S15	6734	1026.6052980090046	RNA5S15	0	0.0
rRNA	RNA5S16	SGI75460105	13768	RNA5S16	6576	1002.5180338145552	RNA5S16	0	0.0
rRNA	RNA5S17	SGI75460105	13767	RNA5S17	2686	409.483491305641	RNA5S17	0	0.0
rRNA	RNA5S2	SGI75460105	13766	RNA5S2	2619	399.2692716788808	RNA5S2	0	0.0
rRNA	RNA5S3	SGI75460105	13765	RNA5S3	2653	404.4526070118636	RNA5S3	0	0.0
rRNA	RNA5S4	SGI75460105	13764	RNA5S4	2820	429.9119305591615	RNA5S4	0	0.0
rRNA	RNA5S5	SGI75460105	13763	RNA5S5	15680	2390.432294740302	RNA5S5	0	0.0
rRNA	RNA5S6	SGI75460105	13762	RNA5S6	16647	2537.8524496519008	RNA5S6	0	0.0
rRNA	RNA5S7	SGI75460105	13761	RNA5S7	16401	2500.3494940073783	RNA5S7	0	0.0
rRNA	RNA5S8	SGI75460105	13760	RNA5S8	16204	2470.31663928392	RNA5S8	0	0.0
rRNA	RNA5S9	SGI75460105	13759	RNA5S9	526	80.189246622028	RNA5S9	0	0.0
