Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
miRNA	MIR1-1	SGI75460067	21047	MIR1-1	0.254129	MIR1-1	0.0
miRNA	MIR1-2	SGI75460067	21049	MIR1-2	1.750238	MIR1-2	0.0
miRNA	MIR100	SGI75460067	21050	MIR100	55.276249	MIR100	109.956573
miRNA	MIR101-1	SGI75460067	21052	MIR101-1	2170.903076	MIR101-1	2656.487061
miRNA	MIR101-2	SGI75460067	21053	MIR101-2	1887.869141	MIR101-2	486.021729
miRNA	MIR10226	SGI75460067	21054	MIR10226	0.0	MIR10226	0.0
miRNA	MIR10392	SGI75460067	21055	MIR10392	0.062358	MIR10392	0.035901
miRNA	MIR10393	SGI75460067	21056	MIR10393	0.311632	MIR10393	0.385774
miRNA	MIR10394	SGI75460067	21057	MIR10394	0.14459	MIR10394	0.179123
miRNA	MIR10396A	SGI75460067	21058	MIR10396A	0.0	MIR10396A	0.0
miRNA	MIR10396B	SGI75460067	21059	MIR10396B	0.00218	MIR10396B	0.0
miRNA	MIR10397	SGI75460067	21060	MIR10397	0.0	MIR10397	0.0
miRNA	MIR10398	SGI75460067	21061	MIR10398	0.0	MIR10398	0.0
miRNA	MIR10399	SGI75460067	21062	MIR10399	0.256738	MIR10399	0.0
miRNA	MIR103A1	SGI75460067	21063	MIR103A1	4684.762695	MIR103A1	103.738541
miRNA	MIR103A2	SGI75460067	21064	MIR103A2	663.497803	MIR103A2	1091.929321
miRNA	MIR103B1	SGI75460067	21065	MIR103B1	0.0	MIR103B1	2937.183594
miRNA	MIR103B2	SGI75460067	21066	MIR103B2	0.0	MIR103B2	0.0
miRNA	MIR10400	SGI75460067	21067	MIR10400	0.0	MIR10400	0.0
miRNA	MIR105-1	SGI75460067	21068	MIR105-1	0.0	MIR105-1	0.0
miRNA	MIR105-2	SGI75460067	21069	MIR105-2	0.0	MIR105-2	0.0
miRNA	MIR10522	SGI75460067	21070	MIR10522	0.0	MIR10522	0.0
miRNA	MIR10523	SGI75460067	21071	MIR10523	0.0	MIR10523	0.0
miRNA	MIR10524	SGI75460067	21072	MIR10524	0.0	MIR10524	0.0
miRNA	MIR10525	SGI75460067	21073	MIR10525	0.0	MIR10525	0.0
miRNA	MIR10526	SGI75460067	21074	MIR10526	0.0	MIR10526	0.0
miRNA	MIR10527	SGI75460067	21075	MIR10527	0.885651	MIR10527	1.324273
miRNA	MIR106A	SGI75460067	21076	MIR106A	100.091019	MIR106A	256.308563
miRNA	MIR106B	SGI75460067	21077	MIR106B	1502.697754	MIR106B	827.59259
miRNA	MIR107	SGI75460067	21078	MIR107	1659.789795	MIR107	137.91655
miRNA	MIR10A	SGI75460067	21079	MIR10A	0.0	MIR10A	4.252834
miRNA	MIR10B	SGI75460067	21080	MIR10B	5.204745	MIR10B	13.03047
miRNA	MIR11181	SGI75460067	21081	MIR11181	0.0	MIR11181	0.0
miRNA	MIR11399	SGI75460067	21082	MIR11399	0.0	MIR11399	0.0
miRNA	MIR11400	SGI75460067	21083	MIR11400	0.161222	MIR11400	0.0
miRNA	MIR11401	SGI75460067	21084	MIR11401	0.169872	MIR11401	0.0
miRNA	MIR1178	SGI75460067	21085	MIR1178	0.022621	MIR1178	0.028041
miRNA	MIR1179	SGI75460067	21086	MIR1179	0.168306	MIR1179	0.438036
miRNA	MIR1180	SGI75460067	21087	MIR1180	10.223163	MIR1180	19.062576
miRNA	MIR1181	SGI75460067	21088	MIR1181	0.0	MIR1181	0.0
miRNA	MIR1182	SGI75460067	21089	MIR1182	0.0	MIR1182	0.0
miRNA	MIR1183	SGI75460067	21090	MIR1183	0.0	MIR1183	0.0
miRNA	MIR1184-1	SGI75460067	21091	MIR1184-1	0.0	MIR1184-1	0.0
miRNA	MIR1184-2	SGI75460067	21092	MIR1184-2	0.0	MIR1184-2	0.0
miRNA	MIR1184-3	SGI75460067	21093	MIR1184-3	0.0	MIR1184-3	0.0
miRNA	MIR1185-1	SGI75460067	21094	MIR1185-1	0.346548	MIR1185-1	0.472537
miRNA	MIR1185-2	SGI75460067	21095	MIR1185-2	0.0	MIR1185-2	0.0
miRNA	MIR1193	SGI75460067	21096	MIR1193	0.0	MIR1193	0.0
miRNA	MIR1197	SGI75460067	21097	MIR1197	0.0	MIR1197	0.0
miRNA	MIR1199	SGI75460067	21098	MIR1199	0.0	MIR1199	0.0
miRNA	MIR1200	SGI75460067	21099	MIR1200	0.0	MIR1200	0.0
miRNA	MIR1202	SGI75460067	21100	MIR1202	0.0	MIR1202	0.0
miRNA	MIR1203	SGI75460067	21101	MIR1203	0.0	MIR1203	0.0
miRNA	MIR1204	SGI75460067	21102	MIR1204	0.0	MIR1204	0.0
miRNA	MIR1205	SGI75460067	21103	MIR1205	0.0	MIR1205	0.0
miRNA	MIR1206	SGI75460067	21104	MIR1206	0.0	MIR1206	0.0
miRNA	MIR1207	SGI75460067	21105	MIR1207	0.0	MIR1207	0.0
miRNA	MIR1208	SGI75460067	21106	MIR1208	0.0	MIR1208	0.0
miRNA	MIR12113	SGI75460067	21107	MIR12113	0.0	MIR12113	0.0
miRNA	MIR12114	SGI75460067	21108	MIR12114	0.0	MIR12114	0.0
miRNA	MIR12115	SGI75460067	21109	MIR12115	0.0	MIR12115	0.0
miRNA	MIR12116	SGI75460067	21110	MIR12116	0.0	MIR12116	0.0
miRNA	MIR12117	SGI75460067	21111	MIR12117	0.0	MIR12117	0.0
miRNA	MIR12118	SGI75460067	21112	MIR12118	0.0	MIR12118	0.0
miRNA	MIR12119	SGI75460067	21113	MIR12119	0.0	MIR12119	0.0
miRNA	MIR12120	SGI75460067	21114	MIR12120	0.0	MIR12120	0.0
miRNA	MIR12121	SGI75460067	21115	MIR12121	0.0	MIR12121	0.0
miRNA	MIR12122	SGI75460067	21116	MIR12122	0.0	MIR12122	0.0
miRNA	MIR12123	SGI75460067	21117	MIR12123	0.0	MIR12123	0.0
miRNA	MIR12124	SGI75460067	21118	MIR12124	0.0	MIR12124	0.0
miRNA	MIR12125	SGI75460067	21119	MIR12125	0.0	MIR12125	0.0
miRNA	MIR12126	SGI75460067	21120	MIR12126	0.0	MIR12126	0.0
miRNA	MIR12127	SGI75460067	21121	MIR12127	0.0	MIR12127	0.0
miRNA	MIR12128	SGI75460067	21122	MIR12128	0.0	MIR12128	0.047254
miRNA	MIR12129	SGI75460067	21123	MIR12129	0.0	MIR12129	0.0
miRNA	MIR12130	SGI75460067	21124	MIR12130	0.0	MIR12130	0.0
miRNA	MIR12131	SGI75460067	21125	MIR12131	0.0	MIR12131	0.0
miRNA	MIR12132	SGI75460067	21126	MIR12132	0.0	MIR12132	0.0
miRNA	MIR12133	SGI75460067	21127	MIR12133	0.0	MIR12133	0.0
miRNA	MIR12135	SGI75460067	21128	MIR12135	0.0	MIR12135	0.0
miRNA	MIR12136	SGI75460067	21129	MIR12136	44.67318	MIR12136	0.925787
miRNA	MIR122	SGI75460067	21130	MIR122	23.709692	MIR122	40.340443
miRNA	MIR1224	SGI75460067	21131	MIR1224	3.791136	MIR1224	2.705395
miRNA	MIR1225	SGI75460067	21132	MIR1225	0.57965	MIR1225	0.535383
miRNA	MIR1226	SGI75460067	21133	MIR1226	2.976015	MIR1226	1.890148
miRNA	MIR1227	SGI75460067	21134	MIR1227	0.171108	MIR1227	0.0
miRNA	MIR1228	SGI75460067	21135	MIR1228	0.706205	MIR1228	2.208156
miRNA	MIR1229	SGI75460067	21136	MIR1229	3.470022	MIR1229	0.0
miRNA	MIR1231	SGI75460067	21138	MIR1231	0.0	MIR1231	0.0
miRNA	MIR1233-1	SGI75460067	21139	MIR1233-1	0.0	MIR1233-1	0.0
miRNA	MIR1233-2	SGI75460067	21140	MIR1233-2	0.0	MIR1233-2	0.0
miRNA	MIR1234	SGI75460067	21141	MIR1234	0.086637	MIR1234	0.0
miRNA	MIR1236	SGI75460067	21142	MIR1236	0.0	MIR1236	0.0
miRNA	MIR1237	SGI75460067	21143	MIR1237	0.181525	MIR1237	0.758406
miRNA	MIR1238	SGI75460067	21144	MIR1238	0.0	MIR1238	0.0
miRNA	MIR124-1	SGI75460067	21145	MIR124-1	0.0	MIR124-1	0.0
miRNA	MIR124-2	SGI75460067	21147	MIR124-2	0.0	MIR124-2	0.0
miRNA	MIR124-3	SGI75460067	21149	MIR124-3	0.0	MIR124-3	0.0
miRNA	MIR1243	SGI75460067	21150	MIR1243	0.0	MIR1243	0.0
miRNA	MIR1244-1	SGI75460067	21151	MIR1244-1	0.182064	MIR1244-1	2.246438
miRNA	MIR1244-2	SGI75460067	21152	MIR1244-2	2.989554	MIR1244-2	3.650895
miRNA	MIR1244-3	SGI75460067	21153	MIR1244-3	0.0	MIR1244-3	0.0
miRNA	MIR1244-4	SGI75460067	21154	MIR1244-4	0.0	MIR1244-4	0.0
miRNA	MIR1245A	SGI75460067	21155	MIR1245A	0.0	MIR1245A	0.0
miRNA	MIR1245B	SGI75460067	21156	MIR1245B	0.0	MIR1245B	0.0
miRNA	MIR1246	SGI75460067	21157	MIR1246	0.0	MIR1246	0.0
miRNA	MIR1247	SGI75460067	21158	MIR1247	0.0	MIR1247	0.0
miRNA	MIR1248	SGI75460067	21159	MIR1248	0.045724	MIR1248	0.055467
miRNA	MIR1249	SGI75460067	21160	MIR1249	6.877838	MIR1249	11.20907
miRNA	MIR1250	SGI75460067	21161	MIR1250	0.0	MIR1250	0.0
miRNA	MIR1251	SGI75460067	21162	MIR1251	0.0	MIR1251	0.0
miRNA	MIR1252	SGI75460067	21163	MIR1252	0.0	MIR1252	0.0
miRNA	MIR1253	SGI75460067	21164	MIR1253	0.0	MIR1253	0.0
