Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
rRNA	RNA18SN1	SGI75460067	31294	RNA18SN1	458.940643	RNA18SN1	0.0
rRNA	RNA18SN2	SGI75460067	31295	RNA18SN2	243.00975	RNA18SN2	0.0
rRNA	RNA18SN3	SGI75460067	31296	RNA18SN3	345.144043	RNA18SN3	0.0
rRNA	RNA28SN1	SGI75460067	31300	RNA28SN1	568.310791	RNA28SN1	0.036378
rRNA	RNA28SN2	SGI75460067	31301	RNA28SN2	551.814148	RNA28SN2	1.359989
rRNA	RNA28SN3	SGI75460067	31302	RNA28SN3	580.858887	RNA28SN3	1.21168
rRNA	RNA45SN1	SGI75460067	31304	RNA45SN1	0.047988	RNA45SN1	0.0
rRNA	RNA45SN2	SGI75460067	31305	RNA45SN2	0.054596	RNA45SN2	0.0
rRNA	RNA45SN3	SGI75460067	31306	RNA45SN3	0.070638	RNA45SN3	0.0
rRNA	RNA5-8SN1	SGI75460067	31307	RNA5-8SN1	4295.970215	RNA5-8SN1	0.0
rRNA	RNA5-8SN2	SGI75460067	31308	RNA5-8SN2	3568.834717	RNA5-8SN2	0.0
rRNA	RNA5-8SN3	SGI75460067	31309	RNA5-8SN3	7691.764648	RNA5-8SN3	0.0
rRNA	RNA5S1	SGI75460067	31318	RNA5S1	47.997231	RNA5S1	0.0
rRNA	RNA5S10	SGI75460067	31319	RNA5S10	33.237343	RNA5S10	0.0
rRNA	RNA5S11	SGI75460067	31320	RNA5S11	33.453442	RNA5S11	0.0
rRNA	RNA5S12	SGI75460067	31321	RNA5S12	41.681156	RNA5S12	0.0
rRNA	RNA5S13	SGI75460067	31322	RNA5S13	34.725101	RNA5S13	0.0
rRNA	RNA5S14	SGI75460067	31323	RNA5S14	33.523056	RNA5S14	0.0
rRNA	RNA5S15	SGI75460067	31324	RNA5S15	32.710087	RNA5S15	0.0
rRNA	RNA5S16	SGI75460067	31325	RNA5S16	33.92907	RNA5S16	0.0
rRNA	RNA5S17	SGI75460067	31326	RNA5S17	32.205414	RNA5S17	0.0
rRNA	RNA5S2	SGI75460067	31327	RNA5S2	48.551281	RNA5S2	0.0
rRNA	RNA5S3	SGI75460067	31328	RNA5S3	46.99744	RNA5S3	0.0
rRNA	RNA5S4	SGI75460067	31329	RNA5S4	72.387344	RNA5S4	0.0
rRNA	RNA5S5	SGI75460067	31330	RNA5S5	43.25724	RNA5S5	0.0
rRNA	RNA5S6	SGI75460067	31331	RNA5S6	131.068192	RNA5S6	0.0
rRNA	RNA5S7	SGI75460067	31332	RNA5S7	74.113441	RNA5S7	0.0
rRNA	RNA5S8	SGI75460067	31333	RNA5S8	32.151245	RNA5S8	0.0
rRNA	RNA5S9	SGI75460067	31334	RNA5S9	18.165569	RNA5S9	0.152305
