Gene type	Gene Name	fr	rf	star
other	CABIN1	0.152523	0.152946	0.201728
other	CAPN15	0.01787	0.01792	0.012452
other	FAM131B	0.0	0.0	0.0
other	GABBR1	0.0	0.0	0.0
other	HMBS	2.021907	2.027523	2.729052
other	IGH	0.005539	0.005363	0.0003
other	IGHV4-30-2	0.0	0.0	0.0
other	IGK	0.013836	0.013826	0.009051
other	IGKDEL	0.0	0.0	0.0
other	IGL	0.024662	0.023734	0.016857
other	LOC124900482	0.0	0.0	0.0
other	LOC124900483	0.0	0.0	0.0
other	LOC124900484	0.0	0.0	0.0
other	OR2G6	0.001422	4.2e-05	0.0
other	OR51L1	0.005694	0.007862	0.00559
other	PCDHA@	2e-05	2.1e-05	0.0
other	PCDHACT	0.002164	0.002903	0.0
other	PCDHB@	0.00324	0.003223	3.6e-05
other	PCDHG@	0.000585	0.000549	0.000403
other	PTPMT1	0.362896	0.36407	0.042756
other	RMRP	334.785614	335.721039	410.412262
other	RNY5	197.840225	198.389725	221.096512
other	RPPH1	218.604828	217.247208	0.0
other	RUVBL1	0.35279	0.35377	0.403893
other	SEPTIN9	4.075295	4.085392	5.468593
other	SNORD115@	0.000993	0.000995	0.000237
other	SNORD116@	0.004467	0.00438	0.00677
other	TRA	0.013657	0.014056	0.02253
other	TRAJ15	0.0	0.0	0.0
other	TRB	0.022387	0.022528	0.000846
other	TRBD2	0.0	0.0	0.0
other	TRBV6-3	0.003233	0.003242	0.0
other	TRD	0.000948	0.00095	0.001384
other	TRG	0.086663	0.054982	0.100492
other	TRGC1	0.004127	0.017023	0.004307
other	UGT1A	0.013072	0.014128	0.016848
