Gene type	Gene Name	fr	rf	star
Mt_tRNA	TRNA	191.009179	192.106283	2.372668
Mt_tRNA	TRNC	1048.005356	1055.906437	1019.599592
Mt_tRNA	TRND	260.907467	261.520594	60.495637
Mt_tRNA	TRNE	732.058888	735.712941	14.305431
Mt_tRNA	TRNF	64.30159	64.480183	94.090652
Mt_tRNA	TRNG	532.285648	533.786008	809.420866
Mt_tRNA	TRNH	1170.63881	1173.634911	1625.383602
Mt_tRNA	TRNI	90.028372	90.063221	147.909911
Mt_tRNA	TRNK	1556.682482	1560.999823	105.6473
Mt_tRNA	TRNL1	3341.48459	3351.491641	4300.129106
Mt_tRNA	TRNL2	847.960249	850.346881	1446.129746
Mt_tRNA	TRNM	3099.525683	3141.945806	4142.022688
Mt_tRNA	TRNN	623.76323	625.66553	0.0
Mt_tRNA	TRNP	149.948445	150.361786	209.233961
Mt_tRNA	TRNQ	130.311611	130.694327	0.305261
Mt_tRNA	TRNR	266.793925	267.981917	322.109004
Mt_tRNA	TRNS1	65.674473	65.798046	4.933188
Mt_tRNA	TRNS2	269.123399	269.718789	353.246836
Mt_tRNA	TRNT	188.521971	189.039111	297.828488
Mt_tRNA	TRNV	3018.685259	3027.535296	3548.874198
Mt_tRNA	TRNW	23.106345	21.524238	25.762134
Mt_tRNA	TRNY	41.259648	41.374182	55.732039
