Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
rRNA	RNA18SN1	SGI75460075	31294	RNA18SN1	988.951904	RNA18SN1	0.0
rRNA	RNA18SN2	SGI75460075	31295	RNA18SN2	515.977722	RNA18SN2	0.0
rRNA	RNA18SN3	SGI75460075	31296	RNA18SN3	733.836731	RNA18SN3	0.0
rRNA	RNA28SN1	SGI75460075	31300	RNA28SN1	955.386841	RNA28SN1	0.0
rRNA	RNA28SN2	SGI75460075	31301	RNA28SN2	871.817261	RNA28SN2	0.014714
rRNA	RNA28SN3	SGI75460075	31302	RNA28SN3	999.865601	RNA28SN3	0.0
rRNA	RNA45SN1	SGI75460075	31304	RNA45SN1	0.071734	RNA45SN1	0.0
rRNA	RNA45SN2	SGI75460075	31305	RNA45SN2	0.046914	RNA45SN2	0.0
rRNA	RNA45SN3	SGI75460075	31306	RNA45SN3	0.096316	RNA45SN3	0.0
rRNA	RNA5-8SN1	SGI75460075	31307	RNA5-8SN1	10302.387695	RNA5-8SN1	0.0
rRNA	RNA5-8SN2	SGI75460075	31308	RNA5-8SN2	8252.865234	RNA5-8SN2	0.0
rRNA	RNA5-8SN3	SGI75460075	31309	RNA5-8SN3	18901.296875	RNA5-8SN3	0.0
rRNA	RNA5S1	SGI75460075	31318	RNA5S1	256.539551	RNA5S1	0.0
rRNA	RNA5S10	SGI75460075	31319	RNA5S10	222.38588	RNA5S10	0.0
rRNA	RNA5S11	SGI75460075	31320	RNA5S11	224.893784	RNA5S11	0.0
rRNA	RNA5S12	SGI75460075	31321	RNA5S12	245.594696	RNA5S12	0.0
rRNA	RNA5S13	SGI75460075	31322	RNA5S13	222.474838	RNA5S13	0.0
rRNA	RNA5S14	SGI75460075	31323	RNA5S14	218.706772	RNA5S14	0.0
rRNA	RNA5S15	SGI75460075	31324	RNA5S15	220.389191	RNA5S15	0.0
rRNA	RNA5S16	SGI75460075	31325	RNA5S16	214.580078	RNA5S16	0.0
rRNA	RNA5S17	SGI75460075	31326	RNA5S17	217.529999	RNA5S17	0.0
rRNA	RNA5S2	SGI75460075	31327	RNA5S2	257.697968	RNA5S2	0.0
rRNA	RNA5S3	SGI75460075	31328	RNA5S3	265.693848	RNA5S3	0.0
rRNA	RNA5S4	SGI75460075	31329	RNA5S4	334.289703	RNA5S4	0.0
rRNA	RNA5S5	SGI75460075	31330	RNA5S5	249.294098	RNA5S5	0.0
rRNA	RNA5S6	SGI75460075	31331	RNA5S6	550.903931	RNA5S6	0.0
rRNA	RNA5S7	SGI75460075	31332	RNA5S7	338.811401	RNA5S7	0.0
rRNA	RNA5S8	SGI75460075	31333	RNA5S8	221.63591	RNA5S8	0.0
rRNA	RNA5S9	SGI75460075	31334	RNA5S9	51.434513	RNA5S9	0.243745
