Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
protein_coding	A1BG	SGI75460075	0	A1BG	0.077162	A1BG	0.138923
protein_coding	A1CF	SGI75460075	2	A1CF	0.009397	A1CF	0.0
protein_coding	A2M	SGI75460075	3	A2M	0.6779980000000001	A2M	0.6705
protein_coding	A2ML1	SGI75460075	5	A2ML1	0.0	A2ML1	0.0
protein_coding	A3GALT2	SGI75460075	7	A3GALT2	0.042414	A3GALT2	0.088776
protein_coding	A4GALT	SGI75460075	8	A4GALT	0.0	A4GALT	0.0
protein_coding	A4GNT	SGI75460075	9	A4GNT	0.0	A4GNT	0.0
protein_coding	AAAS	SGI75460075	11	AAAS	0.057781	AAAS	0.120555
protein_coding	AACS	SGI75460075	12	AACS	0.0	AACS	0.0
protein_coding	AADAC	SGI75460075	14	AADAC	0.013819	AADAC	0.0
protein_coding	AADACL2	SGI75460075	15	AADACL2	0.001723	AADACL2	0.0
protein_coding	AADACL3	SGI75460075	17	AADACL3	0.00822	AADACL3	0.176346
protein_coding	AADACL4	SGI75460075	18	AADACL4	0.0	AADACL4	0.0
protein_coding	AADAT	SGI75460075	20	AADAT	0.0	AADAT	0.0
protein_coding	AAGAB	SGI75460075	21	AAGAB	0.619543	AAGAB	1.603298
protein_coding	AAK1	SGI75460075	22	AAK1	0.010091	AAK1	0.117888
protein_coding	AAMDC	SGI75460075	23	AAMDC	0.002927	AAMDC	0.0
protein_coding	AAMP	SGI75460075	24	AAMP	0.189637	AAMP	0.294443
protein_coding	AANAT	SGI75460075	25	AANAT	0.008688	AANAT	1.431787
protein_coding	AAR2	SGI75460075	26	AAR2	0.066095	AAR2	0.112001
protein_coding	AARD	SGI75460075	27	AARD	0.006269	AARD	0.021242
protein_coding	AARS1	SGI75460075	28	AARS1	0.094788	AARS1	0.081725
protein_coding	AARS2	SGI75460075	30	AARS2	0.0	AARS2	0.158504
protein_coding	AARSD1	SGI75460075	31	AARSD1	0.0	AARSD1	0.0
protein_coding	AASDH	SGI75460075	33	AASDH	0.076173	AASDH	0.0
protein_coding	AASDHPPT	SGI75460075	34	AASDHPPT	0.064125	AASDHPPT	0.120286
protein_coding	AASS	SGI75460075	35	AASS	0.110544	AASS	0.174199
protein_coding	AATF	SGI75460075	37	AATF	0.064813	AATF	1.01076
protein_coding	AATK	SGI75460075	38	AATK	0.007433	AATK	0.176495
protein_coding	ABAT	SGI75460075	40	ABAT	0.081545	ABAT	0.317754
protein_coding	ABCA1	SGI75460075	41	ABCA1	0.00703	ABCA1	0.247058
protein_coding	ABCA10	SGI75460075	42	ABCA10	0.000382	ABCA10	0.089711
protein_coding	ABCA12	SGI75460075	44	ABCA12	0.008157	ABCA12	0.899722
protein_coding	ABCA13	SGI75460075	45	ABCA13	0.049192	ABCA13	0.022307
protein_coding	ABCA2	SGI75460075	47	ABCA2	0.0	ABCA2	0.0
protein_coding	ABCA3	SGI75460075	48	ABCA3	0.002571	ABCA3	0.668401
protein_coding	ABCA4	SGI75460075	50	ABCA4	0.019343	ABCA4	0.0
protein_coding	ABCA5	SGI75460075	51	ABCA5	0.002417	ABCA5	0.099233
protein_coding	ABCA6	SGI75460075	52	ABCA6	0.006427	ABCA6	0.010162
protein_coding	ABCA7	SGI75460075	53	ABCA7	0.033608	ABCA7	0.0
protein_coding	ABCA8	SGI75460075	54	ABCA8	0.0	ABCA8	0.0
protein_coding	ABCA9	SGI75460075	55	ABCA9	0.0	ABCA9	0.0
protein_coding	ABCB1	SGI75460075	57	ABCB1	0.008762	ABCB1	0.221109
protein_coding	ABCB10	SGI75460075	58	ABCB10	0.670015	ABCB10	1.022747
protein_coding	ABCB11	SGI75460075	62	ABCB11	0.004023	ABCB11	0.0
protein_coding	ABCB4	SGI75460075	63	ABCB4	0.0	ABCB4	0.0
protein_coding	ABCB5	SGI75460075	64	ABCB5	0.002064	ABCB5	0.090015
protein_coding	ABCB6	SGI75460075	65	ABCB6	0.0200419999999999	ABCB6	0.249143
protein_coding	ABCB7	SGI75460075	66	ABCB7	0.02494	ABCB7	0.010113
protein_coding	ABCB8	SGI75460075	67	ABCB8	0.0	ABCB8	0.011551
protein_coding	ABCB9	SGI75460075	68	ABCB9	0.0	ABCB9	0.0
protein_coding	ABCC1	SGI75460075	69	ABCC1	0.0	ABCC1	0.0
protein_coding	ABCC10	SGI75460075	70	ABCC10	0.016611	ABCC10	0.047596
protein_coding	ABCC11	SGI75460075	71	ABCC11	0.0	ABCC11	0.0
protein_coding	ABCC12	SGI75460075	72	ABCC12	0.011383	ABCC12	0.046212
protein_coding	ABCC2	SGI75460075	74	ABCC2	0.001085	ABCC2	0.0
protein_coding	ABCC3	SGI75460075	75	ABCC3	0.050882	ABCC3	0.711191
protein_coding	ABCC4	SGI75460075	76	ABCC4	1.069601	ABCC4	1.682079
protein_coding	ABCC5	SGI75460075	77	ABCC5	0.049799	ABCC5	0.062729
protein_coding	ABCC6	SGI75460075	79	ABCC6	0.0	ABCC6	0.0
protein_coding	ABCC8	SGI75460075	82	ABCC8	0.01338	ABCC8	0.042782
protein_coding	ABCC9	SGI75460075	83	ABCC9	0.0	ABCC9	0.0
protein_coding	ABCD1	SGI75460075	84	ABCD1	0.013981	ABCD1	0.0
protein_coding	ABCD2	SGI75460075	90	ABCD2	0.021104	ABCD2	0.018756
protein_coding	ABCD3	SGI75460075	91	ABCD3	0.092892	ABCD3	0.0
protein_coding	ABCD4	SGI75460075	92	ABCD4	0.0	ABCD4	0.0
protein_coding	ABCE1	SGI75460075	93	ABCE1	0.268533	ABCE1	0.895413
protein_coding	ABCF1	SGI75460075	94	ABCF1	0.007262	ABCF1	0.4576409999999999
protein_coding	ABCF2	SGI75460075	95	ABCF2	0.031617	ABCF2	0.063693
protein_coding	ABCF2-H2BK1	SGI75460075	96	ABCF2-H2BK1	0.023331	ABCF2-H2BK1	0.044627
protein_coding	ABCF3	SGI75460075	99	ABCF3	0.0	ABCF3	0.0
protein_coding	ABCG1	SGI75460075	100	ABCG1	0.18986	ABCG1	0.308445
