Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
pseudo	A2MP1	SGI75460075	6	A2MP1	0.0314	A2MP1	1.523476
pseudo	AA06	SGI75460075	10	AA06	0.000717	AA06	0.002474
pseudo	AACSP1	SGI75460075	13	AACSP1	0.002226	AACSP1	0.087189
pseudo	AADACP1	SGI75460075	19	AADACP1	0.043038	AADACP1	0.0
pseudo	AARS1P1	SGI75460075	29	AARS1P1	0.0	AARS1P1	0.0
pseudo	AARSD1P1	SGI75460075	32	AARSD1P1	0.0	AARSD1P1	0.0
pseudo	ABCA11P	SGI75460075	43	ABCA11P	0.0	ABCA11P	0.0
pseudo	ABCA17P	SGI75460075	46	ABCA17P	0.005591	ABCA17P	0.055562
pseudo	ABCA3P1	SGI75460075	49	ABCA3P1	0.0	ABCA3P1	0.0
pseudo	ABCB10P1	SGI75460075	59	ABCB10P1	0.000226	ABCB10P1	0.0
pseudo	ABCB10P3	SGI75460075	60	ABCB10P3	0.000362	ABCB10P3	0.0
pseudo	ABCB10P4	SGI75460075	61	ABCB10P4	0.000362	ABCB10P4	0.0
pseudo	ABCC13	SGI75460075	73	ABCC13	0.129629	ABCC13	0.547287
pseudo	ABCC6P1	SGI75460075	80	ABCC6P1	0.018615	ABCC6P1	0.143758
pseudo	ABCC6P2	SGI75460075	81	ABCC6P2	0.0	ABCC6P2	0.0
pseudo	ABCD1P1	SGI75460075	85	ABCD1P1	0.0	ABCD1P1	0.0
pseudo	ABCD1P2	SGI75460075	86	ABCD1P2	0.0	ABCD1P2	0.0
pseudo	ABCD1P3	SGI75460075	87	ABCD1P3	0.0	ABCD1P3	0.0
pseudo	ABCD1P4	SGI75460075	88	ABCD1P4	0.0	ABCD1P4	0.0
pseudo	ABCD1P5	SGI75460075	89	ABCD1P5	0.0	ABCD1P5	0.0
pseudo	ABCF2P1	SGI75460075	97	ABCF2P1	0.0	ABCF2P1	0.0
pseudo	ABCF2P2	SGI75460075	98	ABCF2P2	0.0	ABCF2P2	0.0
pseudo	ABHD17AP1	SGI75460075	119	ABHD17AP1	0.0	ABHD17AP1	0.0
pseudo	ABHD17AP3	SGI75460075	120	ABHD17AP3	0.0	ABHD17AP3	0.149177
pseudo	ABHD17AP4	SGI75460075	121	ABHD17AP4	0.0	ABHD17AP4	0.0
pseudo	ABHD17AP5	SGI75460075	122	ABHD17AP5	0.0	ABHD17AP5	0.0
pseudo	ABHD17AP6	SGI75460075	123	ABHD17AP6	0.011389	ABHD17AP6	0.0
pseudo	ABHD17AP7	SGI75460075	124	ABHD17AP7	0.0	ABHD17AP7	0.0
pseudo	ABHD17AP8	SGI75460075	125	ABHD17AP8	0.0	ABHD17AP8	0.0
pseudo	ABHD17AP9	SGI75460075	126	ABHD17AP9	0.0	ABHD17AP9	0.0
pseudo	ABI1P1	SGI75460075	137	ABI1P1	0.000804	ABI1P1	0.007382
pseudo	ABITRAMP1	SGI75460075	142	ABITRAMP1	0.0	ABITRAMP1	0.0
