Gene Name	Gene type
RNY5P4	pseudo
NDUFB1P2	pseudo
RNY5P8	pseudo
ZNF848P	pseudo
TMPRSS11CP	pseudo
NEK2P4	pseudo
RNY5P2	pseudo
DYNLT3P2	pseudo
RRAS2P2	pseudo
LOC100418696	pseudo
LOC100418700	pseudo
LOC100418701	pseudo
LOC100418703	pseudo
LOC100418705	pseudo
FXNP2	pseudo
SEPTIN7P10	pseudo
CLUHP1	pseudo
CLUHP2	pseudo
LOC100418710	pseudo
CLUHP4	pseudo
LOC100418712	pseudo
LOC100418713	pseudo
SEPTIN7P15	pseudo
SEPTIN7P4	pseudo
LOC100418716	pseudo
SEPTIN7P5	pseudo
CLUHP7	pseudo
SEPTIN7P6	pseudo
FMN2P1	pseudo
LOC100418723	pseudo
CCNJP2	pseudo
KRT8P40	pseudo
LOC100418730	pseudo
AKIRIN1P1	pseudo
LOC100418732	pseudo
CLUHP8	pseudo
LOC100418734	pseudo
SEPTIN7P8	pseudo
GOLGA5P1	pseudo
KRT8P33	pseudo
DNM1P48	pseudo
PPP1R26P1	pseudo
CLUHP9	pseudo
CCNL2P1	pseudo
KRT8P46	pseudo
CLUHP5	pseudo
KRT8P35	pseudo
KRT8P36	pseudo
KRT8P42	pseudo
GOLGA2P1	pseudo
SEPTIN7P12	pseudo
CLUHP6	pseudo
CLUHP11	pseudo
LOC100418759	pseudo
CCNT2P1	pseudo
LOC100418768	pseudo
KRT18P52	pseudo
KRT18P26	pseudo
PHB1P4	pseudo
KRT127P	pseudo
KRT8P39	pseudo
KRT18P54	pseudo
KRT8P38	pseudo
PHB1P8	pseudo
KRT8P34	pseudo
MTDHP1	pseudo
PHB1P10	pseudo
IPO8P1	pseudo
PHB1P12	pseudo
LOC100418822	pseudo
KRT125P	pseudo
KRT18P60	pseudo
MTDHP3	pseudo
MTDHP4	pseudo
MTDHP2	pseudo
MTDHP5	pseudo
PHB1P2	pseudo
PHB1P13	pseudo
LOC100418848	pseudo
KRT43P	pseudo
SPECC1P1	pseudo
KRT18P61	pseudo
LOC100418868	pseudo
CYTH1P1	pseudo
LOC100418874	pseudo
KRT18P7	pseudo
NBEAP2	pseudo
LOC100418882	pseudo
LOC100418883	pseudo
LOC100418884	pseudo
LOC100418885	pseudo
TAGLN2P1	pseudo
LOC100418888	pseudo
STX18P1	pseudo
GYG2P2	pseudo
NBEAP4	pseudo
LOC100418898	pseudo
TUBBP10	pseudo
NBEAP5	pseudo
NBEAP6	pseudo
NBEAP3	pseudo
SFXN4P1	pseudo
GLRX3P1	pseudo
ACTG1P14	pseudo
TNPO1P1	pseudo
ACTG1P13	pseudo
ACTG1P12	pseudo
LOC100418923	pseudo
ACTG1P18	pseudo
RDM1P3	pseudo
TUBB8P1	pseudo
LOC100418938	pseudo
LOC100418939	pseudo
LOC100418940	pseudo
PRDX4P2	pseudo
PRDX2P3	pseudo
PRDX4P1	pseudo
ACTG1P15	pseudo
PRDX3P4	pseudo
LOC100418956	pseudo
LOC100418957	pseudo
LOC100418959	pseudo
ACTG1P16	pseudo
LOC100418961	pseudo
TUBB6P1	pseudo
LOC100418965	pseudo
SNX2P1	pseudo
SNX18P14	pseudo
CSP1	pseudo
TUBB4BP2	pseudo
SNX18P3	pseudo
SNX18P4	pseudo
SNX18P5	pseudo
SNX18P7	pseudo
SNX18P8	pseudo
NF1P12	pseudo
LOC100418986	pseudo
LOC100418987	pseudo
LOC100418988	pseudo
LOC100418989	pseudo
LOC100418990	pseudo
LOC100418991	pseudo
LOC100418992	pseudo
LOC100418993	pseudo
LOC100418997	pseudo
SNX18P1Y	pseudo
LOC100419003	pseudo
SNX18P24	pseudo
SNX18P25	pseudo
NF1P1	pseudo
TUBAP3	pseudo
LOC100419014	pseudo
LOC100419016	pseudo
CCNYL7	pseudo
SNX18P15	pseudo
SNX18P16	pseudo
SNX18P18	pseudo
SNX18P19	pseudo
PDCL3P6	pseudo
SNX18P17	pseudo
SNX18P21	pseudo
SNX18P20	pseudo
SNX25P1	pseudo
NF1P4	pseudo
PRDX3P1	pseudo
APONP	pseudo
TUBAP14	pseudo
LOC100419037	pseudo
SNX18P26	pseudo
SNX18P10	pseudo
SNX18P13	pseudo
SNX18P11	pseudo
LOC100419045	pseudo
LOC100419046	pseudo
SNX19P4	pseudo
LOC100419052	pseudo
SMSP1	pseudo
SAGE3P	pseudo
CLCN3P1	pseudo
LOC100419058	pseudo
LOC100419059	pseudo
FOSL1P1	pseudo
NUP35P1	pseudo
PNLIPP1	pseudo
ENO1P3	pseudo
NUP210P3	pseudo
LOC100419073	pseudo
AK3P2	pseudo
AK3P3	pseudo
FCRL6P1	pseudo
LOC100419079	pseudo
DUXAP12	pseudo
SRMP3	pseudo
LOC100419092	pseudo
TXNL1P1	pseudo
LOC100419096	pseudo
ENO1P2	pseudo
LOC100419102	pseudo
LOC100419108	pseudo
RPL4P7	pseudo
LOC100419140	pseudo
HCFC2P1	pseudo
LOC100419154	pseudo
SETP12	pseudo
LOC100419161	pseudo
LOC100419174	pseudo
SETP6	pseudo
PDLIM1P4	pseudo
SETP11	pseudo
PRSS52P	pseudo
LOC100419232	pseudo
LOC100419238	pseudo
BTG3P1	pseudo
LOC100419257	pseudo
LOC100419284	pseudo
LOC100419293	pseudo
LOC100419301	pseudo
LOC100419307	pseudo
LOC100419318	pseudo
LOC100419319	pseudo
LOC100419321	pseudo
BCL9P1	pseudo
CENPIP1	pseudo
H3P15	pseudo
LOC100419356	pseudo
LOC100419366	pseudo
RPL21P135	pseudo
RPL12P44	pseudo
SRPK2P	pseudo
ASNSP4	pseudo
PDLIM1P2	pseudo
PDLIM1P3	pseudo
LOC100419436	pseudo
LOC100419447	pseudo
LOC100419451	pseudo
LOC100419458	pseudo
RPS23P10	pseudo
RPS23P9	pseudo
RPL12P45	pseudo
HDAC1P2	pseudo
LOC100419503	pseudo
LOC100419506	pseudo
LOC100419511	pseudo
LOC100419512	pseudo
LOC100419513	pseudo
LOC100419515	pseudo
LOC100419516	pseudo
LOC100419520	pseudo
RPL21P136	pseudo
LOC100419525	pseudo
LOC100419542	pseudo
LOC100419545	pseudo
RPS27AP18	pseudo
LOC100419549	pseudo
LOC100419552	pseudo
LOC100419553	pseudo
ZNF92P1Y	pseudo
KARS1P1	pseudo
KARS1P2	pseudo
LOC100419562	pseudo
LOC100419565	pseudo
LOC100419570	pseudo
LOC100419572	pseudo
LOC100419574	pseudo
LOC100419579	pseudo
HDAC1P1	pseudo
RNF10P1	pseudo
ZNF90P2	pseudo
ZNF602P	pseudo
ZNF70P1	pseudo
TYMSP1	pseudo
LOC100419613	pseudo
MIOXP1	pseudo
LOC100419615	pseudo
LOC100419616	pseudo
LOC100419617	pseudo
LOC100419620	pseudo
LOC100419621	pseudo
LOC100419622	pseudo
LOC100419624	pseudo
LOC100419639	pseudo
LOC100419641	pseudo
LOC100419642	pseudo
RNF14P3	pseudo
LOC100419644	pseudo
RNF14P4	pseudo
PRAMEF35P	pseudo
RPL23AP85	pseudo
LOC100419654	pseudo
LOC100419668	pseudo
LOC100419673	pseudo
LOC100419678	pseudo
LOC100419679	pseudo
LOC100419680	pseudo
ZNF863P	pseudo
LOC100419684	pseudo
LOC100419685	pseudo
LOC100419686	pseudo
RNF152P1	pseudo
LOC100419690	pseudo
LOC100419691	pseudo
LOC100419692	pseudo
LOC100419693	pseudo
LOC100419700	pseudo
LOC100419701	pseudo
LOC100419702	pseudo
LOC100419704	pseudo
ZNF92P2	pseudo
LOC100419706	pseudo
LOC100419707	pseudo
ZNF887P	pseudo
LOC100419712	pseudo
LOC100419713	pseudo
AHCYP6	pseudo
LOC100419715	pseudo
LOC100419716	pseudo
SALL4P1	pseudo
LOC100419720	pseudo
LOC100419721	pseudo
RNF19BPY	pseudo
ZNF736P8Y	pseudo
ZNF736P7Y	pseudo
ZNF736P9Y	pseudo
ZNF736P10Y	pseudo
ZNF886P	pseudo
ZNF884P	pseudo
ZNF736P11Y	pseudo
ZNF736P12Y	pseudo
ZNF736P6Y	pseudo
ZNF839P1	pseudo
ZNF885P	pseudo
ZNF736P4Y	pseudo
LOC100419737	pseudo
LOC100419739	pseudo
LOC100419741	pseudo
R3HDM2P1	pseudo
LOC100419748	pseudo
LOC100419750	pseudo
ZNF587P1	pseudo
LOC100419752	pseudo
LOC100419755	pseudo
ZNF968P	pseudo
PKMP3	pseudo
LOC100419761	pseudo
LOC100419762	pseudo
LOC100419763	pseudo
GARS1P1	pseudo
LOC100419768	pseudo
LOC100419772	pseudo
LOC100419773	pseudo
LOC100419774	pseudo
LOC100419775	pseudo
ZNF619P1	pseudo
RNF138P2	pseudo
LOC100419779	pseudo
LOC100419781	pseudo
LOC100419782	pseudo
LOC100419783	pseudo
LOC100419784	pseudo
LOC100419786	pseudo
RNF19BPX	pseudo
LOC100419790	pseudo
LOC100419791	pseudo
ZNF622P1	pseudo
BEND7P1	pseudo
LOC100419794	pseudo
LOC100419795	pseudo
LOC100419796	pseudo
LOC100419798	pseudo
LOC100419799	pseudo
LOC100419801	pseudo
LOC100419802	pseudo
LOC100419803	pseudo
LOC100419806	pseudo
LOC100419811	pseudo
LOC100419812	pseudo
ANKRD49P1	pseudo
SOWAHCP5	pseudo
OTX2P2	pseudo
CSNK1G2P1	pseudo
LOC100419824	pseudo
LOC100419825	pseudo
ZKSCAN7P1	pseudo
RARS1P1	pseudo
LOC100419830	pseudo
LOC100419833	pseudo
LOC100419834	pseudo
LOC100419835	pseudo
LOC100419836	pseudo
LOC100419839	pseudo
LOC100419840	pseudo
LOC100419841	pseudo
LOC100419842	pseudo
LOC100419845	pseudo
LOC100419847	pseudo
LOC100419848	pseudo
LOC100419851	pseudo
LOC100419852	pseudo
LOC100419853	pseudo
ZNF646P1	pseudo
SALL4P4	pseudo
LOC100419859	pseudo
LOC100419861	pseudo
LOC100419862	pseudo
LOC100419863	pseudo
ZNF444P1	pseudo
ZNF101P1	pseudo
LOC100419870	pseudo
LOC100419872	pseudo
ZNF519P1	pseudo
FNBP1P2	pseudo
LOC100419877	pseudo
LOC100419878	pseudo
KIF3AP1	pseudo
LOC100419882	pseudo
YAP1P3	pseudo
LOC100419888	pseudo
LOC100419890	pseudo
LOC100419891	pseudo
LOC100419892	pseudo
ZNF415P1	pseudo
LOC100419894	pseudo
ZNF971P	pseudo
LOC100419901	pseudo
RWDD4P1	pseudo
ANKRD11P2	pseudo
LOC100419907	pseudo
LOC100419908	pseudo
YAP1P2	pseudo
LOC100419911	pseudo
LOC100419912	pseudo
LOC100419913	pseudo
LOC100419915	pseudo
CDK8P1	pseudo
LOC100419917	pseudo
LOC100419920	pseudo
LOC100419921	pseudo
LOC100419923	pseudo
LOC100419924	pseudo
LOC100419925	pseudo
LOC100419926	pseudo
LOC100419928	pseudo
GCNAP1	pseudo
CENPUP2	pseudo
LOC100419932	pseudo
LOC100419935	pseudo
TRIM51DP	pseudo
HMGB1P21	pseudo
HMGB3P17	pseudo
HMGB3P3	pseudo
HMGB1P35	pseudo
LOC100419951	pseudo
LOC100419952	pseudo
SDAD1P4	pseudo
LOC100419956	pseudo
SOWAHCP2	pseudo
LOC100419959	pseudo
LOC100419960	pseudo
ANKRD54P1	pseudo
YY1P1	pseudo
RSU1P3	pseudo
LOC100419966	pseudo
LOC100419967	pseudo
HMGB1P36	pseudo
LOC100419969	pseudo
PRELID1P2	pseudo
HMGB1P39	pseudo
HMGB1P17	pseudo
LOC100419975	pseudo
LOC100419977	pseudo
HMGB1P46	pseudo
HMGB1P19	pseudo
LOC100419980	pseudo
LOC100419984	pseudo
LOC100419985	pseudo
LOC100419986	pseudo
LOC100419987	pseudo
THUMPD3P1	pseudo
LOC100419991	pseudo
HMGB1P32	pseudo
HMGB1P11	pseudo
LOC100420002	pseudo
E2F3P2	pseudo
HSPA8P10	pseudo
FAR2P4	pseudo
LOC100420006	pseudo
LOC100420008	pseudo
LOC100420011	pseudo
ARF1P2	pseudo
HMGB1P49	pseudo
HMGB3P29	pseudo
WEE2P1	pseudo
LOC100420019	pseudo
LOC100420020	pseudo
LOC100420021	pseudo
LOC100420022	pseudo
LOC100420024	pseudo
LOC100420025	pseudo
LOC100420027	pseudo
HSPA8P4	pseudo
MORF4L1P4	pseudo
HMGB3P7	pseudo
LOC100420035	pseudo
RFPL4AP4	pseudo
HSPA8P12	pseudo
HMGB1P43	pseudo
CARS1P1	pseudo
CACYBPP1	pseudo
HMGB1P7	pseudo
PRELID1P3	pseudo
RAD51AP1P1	pseudo
LOC100420048	pseudo
HSPA8P19	pseudo
LOC100420050	pseudo
HSPA8P15	pseudo
LOC100420052	pseudo
LOC100420053	pseudo
LOC100420054	pseudo
RFPL4AP7	pseudo
LOC100420057	pseudo
RFPL4AP5	pseudo
RFPL4AP2	pseudo
LOC100420060	pseudo
LOC100420061	pseudo
LOC100420062	pseudo
HMGB1P24	pseudo
LOC100420064	pseudo
LOC100420066	pseudo
TMEM231P1	pseudo
EI24P4	pseudo
DPY19L4P2	pseudo
LOC100420074	pseudo
PLCE1P1	pseudo
HSPA8P7	pseudo
LOC100420083	pseudo
LOC100420084	pseudo
LOC100420089	pseudo
LOC100420092	pseudo
LOC100420095	pseudo
LOC100420096	pseudo
LOC100420097	pseudo
LOC100420098	pseudo
HMGB1P34	pseudo
LOC100420103	pseudo
RBM7P1	pseudo
WBP1P1	pseudo
SCYL2P1	pseudo
KLF4P1	pseudo
LOC100420114	pseudo
LOC100420116	pseudo
LOC100420117	pseudo
LOC100420118	pseudo
LOC100420119	pseudo
MRGPRX9P	pseudo
LOC100420122	pseudo
MRGPRX8P	pseudo
LOC100420127	pseudo
LOC100420130	pseudo
HSPA8P2	pseudo
HSPA8P3	pseudo
LOC100420144	pseudo
BECN1P2	pseudo
RPL7L1P2	pseudo
FTLP16	pseudo
RRM2P3	pseudo
LOC100420162	pseudo
LOC100420166	pseudo
LOC100420170	pseudo
LOC100420171	pseudo
LOC100420172	pseudo
LOC100420174	pseudo
LOC100420175	pseudo
LOC100420177	pseudo
E2F6P3	pseudo
DBF4P2	pseudo
LOC100420186	pseudo
LOC100420187	pseudo
SEPHS1P3	pseudo
SEPHS2P1	pseudo
LUC7L3P1	pseudo
RPL7L1P12	pseudo
RPL7L1P6	pseudo
CICP16	pseudo
LOC100420205	pseudo
RPL36AP55	pseudo
MED28P1	pseudo
LOC100420211	pseudo
RBM11P1	pseudo
LOC100420214	pseudo
LOC100420215	pseudo
ALOXE3P1	pseudo
MRM3P2	pseudo
CICP12	pseudo
LOC100420226	pseudo
LOC100420228	pseudo
LOC100420230	pseudo
LOC100420245	pseudo
LOC100420247	pseudo
LOC100420250	pseudo
MFFP1	pseudo
LOC100420252	pseudo
CTBP2P8	pseudo
LOC100420254	pseudo
LOC100420255	pseudo
CICP27	pseudo
PLA2G12AP1	pseudo
GDI2P2	pseudo
NOTCH2P1	pseudo
LOC100420262	pseudo
CICP21	pseudo
FBP2P1	pseudo
RAD54L2P1	pseudo
PRELID3BP4	pseudo
PRELID3BP9	pseudo
PLA2G12AP2	pseudo
SEC63P2	pseudo
LOC100420289	pseudo
SEPHS1P2	pseudo
CICP9	pseudo
MRM3P1	pseudo
LOC100420298	pseudo
FTH1P23	pseudo
FTH1P26	pseudo
LOC100420304	pseudo
LOC100420305	pseudo
NTAN1P2	pseudo
ITM2BP1	pseudo
LOC100420311	pseudo
CHMP5P1	pseudo
LOC100420318	pseudo
LOC100420320	pseudo
LOC100420321	pseudo
LOC100420322	pseudo
LOC100420323	pseudo
LOC100420324	pseudo
LOC100420325	pseudo
LOC100420326	pseudo
LOC100420331	pseudo
LOC100420334	pseudo
LOC100420336	pseudo
LOC100420338	pseudo
LOC100420339	pseudo
SEC63P1	pseudo
CHIAP1	pseudo
LOC100420343	pseudo
LOC100420347	pseudo
USP8P2	pseudo
LOC100420353	pseudo
ECM1P1	pseudo
NTAN1P3	pseudo
BUD13P1	pseudo
RPA2P3	pseudo
TRIM60P1Y	pseudo
TRIM60P2Y	pseudo
TRIM60P3Y	pseudo
TRIM60P4Y	pseudo
TRIM60P5Y	pseudo
TRIM60P6Y	pseudo
TRIM60P7Y	pseudo
TRIM60P8Y	pseudo
TRIM60P9Y	pseudo
TRIM60P10Y	pseudo
TRIM60P11Y	pseudo
TRIM60P12Y	pseudo
LOC100420385	pseudo
LOC100420386	pseudo
NTAN1P1	pseudo
BTBD7P2	pseudo
TPMTP2	pseudo
NT5C3AP2	pseudo
BTBD10P2	pseudo
LOC100420403	pseudo
LOC100420404	pseudo
TRIM60P15	pseudo
IRF5P1	pseudo
LOC100420408	pseudo
H3P41	pseudo
TRIM60P16	pseudo
GPR141BP	pseudo
TRIM60P17	pseudo
TRIM60P18	pseudo
LOC100420418	pseudo
LOC100420420	pseudo
LOC100420423	pseudo
LOC100420424	pseudo
USP21P2	pseudo
LOC100420429	pseudo
LOC100420430	pseudo
LOC100420432	pseudo
STIP1P1	pseudo
USP21P1	pseudo
STIP1P2	pseudo
LOC100420437	pseudo
LOC100420438	pseudo
USP12P3	pseudo
LOC100420440	pseudo
LOC100420442	pseudo
LOC100420446	pseudo
LOC100420449	pseudo
SERBP1P6	pseudo
NT5CP3	pseudo
TATDN2P3	pseudo
LDHAL6EP	pseudo
LOC100420464	pseudo
LOC100420466	pseudo
LOC100420467	pseudo
ARL4AP4	pseudo
DUSP12P1	pseudo
SSR1P1	pseudo
LDHAL6FP	pseudo
LOC100420480	pseudo
GPR160P2	pseudo
THEMIS3P	pseudo
LOC100420489	pseudo
LOC100420494	pseudo
LOC100420499	pseudo
LOC100420500	pseudo
YRDCP1	pseudo
CDCA4P1	pseudo
EGLN3P1	pseudo
ADAM1B	pseudo
LDHAL6DP	pseudo
XIAPP2	pseudo
MTMR12P1	pseudo
RPEP1	pseudo
LOC100420513	pseudo
LOC100420514	pseudo
LOC100420515	pseudo
RANP8	pseudo
MOCS3P2	pseudo
PAWRP1	pseudo
RBBP4P2	pseudo
LOC100420528	pseudo
LOC100420531	pseudo
LOC100420532	pseudo
LOC100420534	pseudo
PAWRP2	pseudo
LOC100420536	pseudo
LOC100420539	pseudo
LOC100420540	pseudo
LOC100420541	pseudo
LOC100420545	pseudo
GTF2IP5	pseudo
LOC100420547	pseudo
LOC100420548	pseudo
LOC100420549	pseudo
LOC100420551	pseudo
RBBP8P1	pseudo
RPEP3	pseudo
CPT2P1	pseudo
NSRP1P1	pseudo
CDCA4P3	pseudo
LOC100420563	pseudo
PGAM1P6	pseudo
VDAC1P13	pseudo
LOC100420569	pseudo
RAB1AP1	pseudo
LOC100420572	pseudo
VDAC2P4	pseudo
LRRC57P1	pseudo
LOC100420576	pseudo
LOC100420580	pseudo
LOC100420583	pseudo
LOC100420584	pseudo
LOC100420586	pseudo
MIX23P5	pseudo
DNAAF11P1	pseudo
RPEP6	pseudo
OSBPL9P3	pseudo
GTF3AP4	pseudo
RBBP8P2	pseudo
RPP40P2	pseudo
LOC100420611	pseudo
ERP29P1	pseudo
LRRC34P2	pseudo
LOC100420615	pseudo
LOC100420617	pseudo
PLD5P1	pseudo
MCUR1P2	pseudo
MTAPP2	pseudo
GSTA8P	pseudo
BTRCP1	pseudo
PGAM1P10	pseudo
LOC100420638	pseudo
LOC100420641	pseudo
LOC100420642	pseudo
LOC100420644	pseudo
LOC100420647	pseudo
LOC100420648	pseudo
PGAM1P7	pseudo
LOC100420653	pseudo
QTRT1P1	pseudo
LOC100420658	pseudo
PGAM1P11	pseudo
RPEP4	pseudo
KDM3AP1	pseudo
LOC100420667	pseudo
SLC44A3P1	pseudo
NPAP1P8	pseudo
NPAP1P5	pseudo
LOC100420673	pseudo
CCDC150P1	pseudo
LOC100420679	pseudo
LOC100420680	pseudo
PGAM1P9	pseudo
LOC100420683	pseudo
GOLM2P1	pseudo
LOC100420693	pseudo
ABT1P1	pseudo
LOC100420707	pseudo
TPST2P1	pseudo
LOC100420711	pseudo
RAB5CP1	pseudo
NEFMP1	pseudo
LOC100420738	pseudo
LOC100420741	pseudo
LOC100420742	pseudo
LOC100420743	pseudo
LOC100420746	pseudo
LOC100420748	pseudo
SRP72P1	pseudo
SOCS5P1	pseudo
PABPN1P1	pseudo
SOCS6P1	pseudo
CORO1CP1	pseudo
CKAP2P1	pseudo
LOC100420765	pseudo
LOC100420769	pseudo
MYG1P1	pseudo
COPRSP1	pseudo
LOC100420774	pseudo
LOC100420775	pseudo
CNTNAP3P6	pseudo
CNTNAP3P7	pseudo
CDRT15P6	pseudo
LOC100420779	pseudo
CDRT15P14	pseudo
CNTNAP3P8	pseudo
CNTNAP3P5	pseudo
CNTNAP3P1	pseudo
CDRT15P7	pseudo
CDRT15P12	pseudo
LOC100420790	pseudo
NDFIP1P1	pseudo
LOC100420794	pseudo
LOC100420797	pseudo
PABPN1P2	pseudo
LOC100420800	pseudo
LOC100420801	pseudo
LOC100420802	pseudo
LOC100420803	pseudo
LOC100420804	pseudo
CDRT15P10	pseudo
EVA1CP2	pseudo
EVA1CP1	pseudo
NPAP1P1	pseudo
LOC100420828	pseudo
NPAP1P2	pseudo
NPAP1P3	pseudo
LOC100420831	pseudo
LOC100420832	pseudo
FGFR3P4	pseudo
SRRM1P2	pseudo
LOC100420839	pseudo
KATNBL1P5	pseudo
KNOP1P4	pseudo
LOC100420845	pseudo
MSANTD3P1	pseudo
LOC100420850	pseudo
LOC100420851	pseudo
LOC100420852	pseudo
LOC100420853	pseudo
SPDYE22P	pseudo
C2orf69P4	pseudo
EVA1CP3	pseudo
LOC100420864	pseudo
ACAA2P1	pseudo
LOC100420872	pseudo
FAM204BP	pseudo
SLC25A39P1	pseudo
LOC100420878	pseudo
LOC100420879	pseudo
LOC100420880	pseudo
FGFR3P6	pseudo
LOC100420885	pseudo
RNFT1P1	pseudo
LOC100420887	pseudo
TOR1BP1	pseudo
ANAPC1P3	pseudo
ANAPC1P5	pseudo
RTRAFP1	pseudo
VPS26CP1	pseudo
LOC100420895	pseudo
LOC100420896	pseudo
LOC100420897	pseudo
KNOP1P2	pseudo
LOC100420899	pseudo
PRXL2AP1	pseudo
HAUS8P1	pseudo
LOC100420902	pseudo
LOC100420904	pseudo
EVA1CP4	pseudo
TMEM251P1	pseudo
PRMT1P1	pseudo
RTRAFP2	pseudo
FAM204CP	pseudo
KATNBL1P1	pseudo
ZDHHC4P1	pseudo
AMMECR1LP1	pseudo
RNF6P1	pseudo
CDRT15P8	pseudo
ZEB2P1	pseudo
PRMT5P1	pseudo
LOC100420928	pseudo
LOC100420929	pseudo
LOC100420930	pseudo
LOC100420939	pseudo
LOC100420940	pseudo
BTN1A1P1	pseudo
LOC100420944	pseudo
KATNBL1P3	pseudo
LOC100420948	pseudo
LOC100420949	pseudo
MRPL37P1	pseudo
LOC100420951	pseudo
FGFR3P5	pseudo
LOC100420954	pseudo
LOC100420955	pseudo
TCERG1P1	pseudo
TM9SF5P	pseudo
FAM204DP	pseudo
LOC100420966	pseudo
LOC100420967	pseudo
LYARP1	pseudo
ZFYVE9P2	pseudo
GMCL1P2	pseudo
LOC100420981	pseudo
LOC100420982	pseudo
LOC100420983	pseudo
LOC100420990	pseudo
HAVCR1P2	pseudo
LOC100421006	pseudo
SLC9B1P3	pseudo
LOC100421009	pseudo
LOC100421010	pseudo
AMZ2P2	pseudo
LOC100421022	pseudo
LOC100421023	pseudo
LOC100421028	pseudo
TCERG1P2	pseudo
LOC100421031	pseudo
NLRP7P1	pseudo
LOC100421043	pseudo
BCAS2P2	pseudo
SOD2P1	pseudo
RBMX2P3	pseudo
RIPPLY3P1	pseudo
ZMYND19P1	pseudo
GSTM3P2	pseudo
PABPC1P11	pseudo
LOC100421061	pseudo
LOC100421064	pseudo
LOC100421071	pseudo
COQ10BP2	pseudo
LOC100421074	pseudo
RCC2P2	pseudo
LOC100421087	pseudo
RCC2P4	pseudo
LOC100421091	pseudo
LOC100421092	pseudo
LOC100421093	pseudo
LOC100421094	pseudo
NCAPGP1	pseudo
ALG1L12P	pseudo
LOC100421100	pseudo
ITPK1P1	pseudo
KPNA4P1	pseudo
VENTXP8	pseudo
CROCCP4	pseudo
CROCCP5	pseudo
LOC100421116	pseudo
LOC100421121	pseudo
LOC100421122	pseudo
PGBD4P5	pseudo
SMC4P1	pseudo
LOC100421126	pseudo
IFNL3P1	pseudo
LOC100421130	pseudo
RCC2P6	pseudo
PGAM5P1	pseudo
PGBD4P3	pseudo
DPPA2P1	pseudo
LOC100421141	pseudo
LOC100421142	pseudo
ELL2P2	pseudo
PGBD4P4	pseudo
NCAPGP2	pseudo
COQ10BP1	pseudo
DLEC1P1	pseudo
LOC100421154	pseudo
DPPA4P1	pseudo
LOC100421158	pseudo
LOC100421160	pseudo
LOC100421161	pseudo
LOC100421165	pseudo
SEC24AP1	pseudo
SCML2P1	pseudo
LOC100421169	pseudo
LOC100421171	pseudo
SCML2P2	pseudo
LOC100421173	pseudo
LOC100421174	pseudo
NCAPD2P1	pseudo
TDGF1P1	pseudo
PGAM4P1	pseudo
LOC100421179	pseudo
PGBD4P6	pseudo
PGBD4P7	pseudo
ZBTB2P1	pseudo
PGBD4P8	pseudo
GAPDHP57	pseudo
GAPDHP49	pseudo
PDK1P1	pseudo
LOC100421197	pseudo
LAMP1P1	pseudo
LOC100421201	pseudo
LOC100421202	pseudo
LOC100421204	pseudo
LOC100421207	pseudo
USP9YP5	pseudo
USP9YP8	pseudo
USP9YP9	pseudo
USP9YP10	pseudo
USP9YP11	pseudo
RABEPKP1	pseudo
PGBD4P2	pseudo
GAPDHP56	pseudo
LOC100421235	pseudo
GAPDHP50	pseudo
LOC100421238	pseudo
FANCD2P1	pseudo
NIP7P3	pseudo
LOC100421246	pseudo
LOC100421248	pseudo
LOC100421250	pseudo
LOC100421256	pseudo
LOC100421257	pseudo
LOC100421258	pseudo
LOC100421259	pseudo
PDE4DIPP8	pseudo
PDE4DIPP10	pseudo
GAPDHP51	pseudo
LOC100421273	pseudo
PDE4DIPP9	pseudo
LOC100421281	pseudo
LOC100421287	pseudo
LOC100421288	pseudo
PRCPP1	pseudo
LOC100421292	pseudo
LOC100421293	pseudo
LOC100421294	pseudo
PRPS1P2	pseudo
SRSF11P1	pseudo
LOC100421300	pseudo
LOC100421303	pseudo
LOC100421306	pseudo
DDX43P1	pseudo
LOC100421308	pseudo
LOC100421309	pseudo
BRCC3P1	pseudo
GAPDHP52	pseudo
GAPDHP53	pseudo
GAPDHP54	pseudo
HNRNPRP3	pseudo
GAPDHP55	pseudo
DDX50P2	pseudo
LOC100421330	pseudo
SAMD11P1	pseudo
LOC100421332	pseudo
LOC100421336	pseudo
CNOT7P1	pseudo
FNDC3CP	pseudo
UBE2V2P3	pseudo
LOC100421343	pseudo
LOC100421344	pseudo
LOC100421347	pseudo
LOC100421349	pseudo
TCEA1P4	pseudo
HNRNPA1P14	pseudo
HNRNPA1P15	pseudo
HNRNPRP2	pseudo
HNRNPA3P7	pseudo
LOC100421358	pseudo
IDI1P3	pseudo
LOC100421362	pseudo
ANKRD20A17P	pseudo
LOC100421364	pseudo
LOC100421368	pseudo
DDX20P1	pseudo
DDX10P1	pseudo
MPRIPP1	pseudo
HNRNPA1P17	pseudo
HNRNPA1P77	pseudo
HNRNPA1P37	pseudo
HNRNPA1P38	pseudo
LOC100421385	pseudo
LOC100421386	pseudo
LOC100421387	pseudo
HNRNPA1P9	pseudo
EIF5P1	pseudo
EIF5P2	pseudo
HNRNPA3P12	pseudo
HNRNPA1P68	pseudo
HNRNPA1P54	pseudo
HNRNPA1P46	pseudo
LOC100421400	pseudo
LOC100421401	pseudo
LOC100421402	pseudo
LOC100421404	pseudo
LOC100421409	pseudo
HNRNPA3P10	pseudo
LOC100421414	pseudo
HNRNPA3P9	pseudo
LOC100421417	pseudo
LOC100421419	pseudo
