Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
rRNA	RNA18SN1	SGI75460068	13799	RNA18SN1	149969	10766.898784374058	RNA18SN1	0	0.0
rRNA	RNA18SN2	SGI75460068	13798	RNA18SN2	75041	5387.505762378983	RNA18SN2	3	0.2655035252230561
rRNA	RNA18SN3	SGI75460068	13797	RNA18SN3	105970	7608.027420200968	RNA18SN3	0	0.0
rRNA	RNA28SN1	SGI75460068	13793	RNA28SN1	98894	7100.011925010424	RNA28SN1	1	0.088501175074352
rRNA	RNA28SN2	SGI75460068	13792	RNA28SN2	69998	5025.447799936089	RNA28SN2	5	0.4425058753717602
rRNA	RNA28SN3	SGI75460068	13791	RNA28SN3	102683	7372.040007440746	RNA28SN3	27	2.389531727007505
rRNA	RNA45SN1	SGI75460068	13789	RNA45SN1	9	0.6461474642050459	RNA45SN1	0	0.0
rRNA	RNA45SN2	SGI75460068	13788	RNA45SN2	5	0.3589708134472477	RNA45SN2	25	2.212529376858801
rRNA	RNA45SN3	SGI75460068	13787	RNA45SN3	11	0.7897357895839449	RNA45SN3	0	0.0
rRNA	RNA5-8SN1	SGI75460068	13786	RNA5-8SN1	120602	8658.519608672994	RNA5-8SN1	0	0.0
rRNA	RNA5-8SN2	SGI75460068	13785	RNA5-8SN2	92014	6606.06808570701	RNA5-8SN2	0	0.0
rRNA	RNA5-8SN3	SGI75460068	13784	RNA5-8SN3	201841	14491.005591401185	RNA5-8SN3	0	0.0
rRNA	RNA5S1	SGI75460068	13775	RNA5S1	3293	236.4181777363573	RNA5S1	0	0.0
rRNA	RNA5S10	SGI75460068	13774	RNA5S10	3128	224.57214089259816	RNA5S10	0	0.0
rRNA	RNA5S11	SGI75460068	13773	RNA5S11	3110	223.27984596418807	RNA5S11	0	0.0
rRNA	RNA5S12	SGI75460068	13772	RNA5S12	3333	239.2899442439353	RNA5S12	0	0.0
rRNA	RNA5S13	SGI75460068	13771	RNA5S13	3111	223.3516401268776	RNA5S13	0	0.0
rRNA	RNA5S14	SGI75460068	13770	RNA5S14	3110	223.27984596418807	RNA5S14	0	0.0
rRNA	RNA5S15	SGI75460068	13769	RNA5S15	3111	223.3516401268776	RNA5S15	0	0.0
rRNA	RNA5S16	SGI75460068	13768	RNA5S16	3127	224.5003467299087	RNA5S16	0	0.0
rRNA	RNA5S17	SGI75460068	13767	RNA5S17	3062	219.83372615509447	RNA5S17	0	0.0
rRNA	RNA5S2	SGI75460068	13766	RNA5S2	3321	238.428414291662	RNA5S2	0	0.0
rRNA	RNA5S3	SGI75460068	13765	RNA5S3	3314	237.92585515283577	RNA5S3	0	0.0
rRNA	RNA5S4	SGI75460068	13764	RNA5S4	3722	267.2178735301312	RNA5S4	0	0.0
rRNA	RNA5S5	SGI75460068	13763	RNA5S5	3298	236.7771485498046	RNA5S5	0	0.0
rRNA	RNA5S6	SGI75460068	13762	RNA5S6	4848	348.0581007184514	RNA5S6	0	0.0
rRNA	RNA5S7	SGI75460068	13761	RNA5S7	3793	272.3152590810821	RNA5S7	0	0.0
rRNA	RNA5S8	SGI75460068	13760	RNA5S8	3122	224.14137591646147	RNA5S8	0	0.0
rRNA	RNA5S9	SGI75460068	13759	RNA5S9	307	22.040807945661008	RNA5S9	0	0.0
