Gene type	Gene Name	fr	rf	star
rRNA	RNA18SN1	3.121807	3.207976	0.0
rRNA	RNA18SN2	1.808517	2.545518	0.0
rRNA	RNA18SN3	2.363474	2.747671	0.0
rRNA	RNA28SN1	8.965847	9.25472	0.0
rRNA	RNA28SN2	15.057786	25.509611	0.024261
rRNA	RNA28SN3	26.232431	28.883911	0.0
rRNA	RNA45SN1	0.001638	0.00218	0.0
rRNA	RNA45SN2	0.001358	0.001745	0.0
rRNA	RNA45SN3	0.002144	0.002719	0.0
rRNA	RNA5-8SN1	0.035585	0.030848	0.0
rRNA	RNA5-8SN2	0.038052	0.069873	0.0
rRNA	RNA5-8SN3	0.33266	0.380866	0.0
rRNA	RNA5S1	0.242336	0.369683	0.0
rRNA	RNA5S10	0.262377	0.251941	0.0
rRNA	RNA5S11	0.309208	0.464213	0.0
rRNA	RNA5S12	0.321683	0.376857	0.0
rRNA	RNA5S13	0.322092	0.252363	0.0
rRNA	RNA5S14	0.294484	0.405554	0.0
rRNA	RNA5S15	0.26933	0.291188	0.0
rRNA	RNA5S16	0.346632	0.349215	0.0
rRNA	RNA5S17	0.297347	0.355123	0.0
rRNA	RNA5S2	0.305527	0.315665	0.0
rRNA	RNA5S3	0.241927	0.396269	0.0
rRNA	RNA5S4	0.314934	0.344995	0.0
rRNA	RNA5S5	0.260945	0.305537	0.0
rRNA	RNA5S6	0.276079	0.26418	0.0
rRNA	RNA5S7	0.26708	0.391205	0.0
rRNA	RNA5S8	0.385487	0.406609	0.0
rRNA	RNA5S9	0.355425	0.338665	0.0
