Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
rRNA	RNA18SN1	SGI75460104	13799	RNA18SN1	144557	6340.568307597634	RNA18SN1	0	0.0
rRNA	RNA18SN2	SGI75460104	13798	RNA18SN2	73254	3213.071596704117	RNA18SN2	0	0.0
rRNA	RNA18SN3	SGI75460104	13797	RNA18SN3	95095	4171.06292473555	RNA18SN3	0	0.0
rRNA	RNA28SN1	SGI75460104	13793	RNA28SN1	168755	7401.942519204456	RNA28SN1	0	0.0
rRNA	RNA28SN2	SGI75460104	13792	RNA28SN2	143289	6284.951211130262	RNA28SN2	0	0.0
rRNA	RNA28SN3	SGI75460104	13791	RNA28SN3	164463	7213.686542833827	RNA28SN3	0	0.0
rRNA	RNA45SN1	SGI75460104	13789	RNA45SN1	379	16.623722051367302	RNA45SN1	0	0.0
rRNA	RNA45SN2	SGI75460104	13788	RNA45SN2	167	7.32496459783203	RNA45SN2	29	1.6336674295893563
rRNA	RNA45SN3	SGI75460104	13787	RNA45SN3	216	9.47420570737556	RNA45SN3	0	0.0
rRNA	RNA5-8SN1	SGI75460104	13786	RNA5-8SN1	156250	6853.447415636256	RNA5-8SN1	0	0.0
rRNA	RNA5-8SN2	SGI75460104	13785	RNA5-8SN2	37942	1664.2144118020533	RNA5-8SN2	0	0.0
rRNA	RNA5-8SN3	SGI75460104	13784	RNA5-8SN3	297487	13048.39367254645	RNA5-8SN3	0	0.0
rRNA	RNA5S1	SGI75460104	13775	RNA5S1	1804	79.12716248196995	RNA5S1	0	0.0
rRNA	RNA5S10	SGI75460104	13774	RNA5S10	1035	45.39723568117456	RNA5S10	0	0.0
rRNA	RNA5S11	SGI75460104	13773	RNA5S11	1027	45.04633917349398	RNA5S11	0	0.0
rRNA	RNA5S12	SGI75460104	13772	RNA5S12	1479	64.87199185744655	RNA5S12	0	0.0
rRNA	RNA5S13	SGI75460104	13771	RNA5S13	1006	44.12523584083247	RNA5S13	0	0.0
rRNA	RNA5S14	SGI75460104	13770	RNA5S14	1004	44.03751171391232	RNA5S14	0	0.0
rRNA	RNA5S15	SGI75460104	13769	RNA5S15	993	43.55502901585153	RNA5S15	0	0.0
rRNA	RNA5S16	SGI75460104	13768	RNA5S16	1006	44.12523584083247	RNA5S16	0	0.0
rRNA	RNA5S17	SGI75460104	13767	RNA5S17	1016	44.563856475433184	RNA5S17	0	0.0
rRNA	RNA5S2	SGI75460104	13766	RNA5S2	1769	77.59199026086743	RNA5S2	0	0.0
rRNA	RNA5S3	SGI75460104	13765	RNA5S3	1779	78.03061089546814	RNA5S3	0	0.0
rRNA	RNA5S4	SGI75460104	13764	RNA5S4	2931	128.55970800147114	RNA5S4	0	0.0
rRNA	RNA5S5	SGI75460104	13763	RNA5S5	1612	70.70564629763612	RNA5S5	0	0.0
rRNA	RNA5S6	SGI75460104	13762	RNA5S6	6117	268.30424218526065	RNA5S6	0	0.0
rRNA	RNA5S7	SGI75460104	13761	RNA5S7	3026	132.72660403017798	RNA5S7	0	0.0
rRNA	RNA5S8	SGI75460104	13760	RNA5S8	1029	45.13406330041413	RNA5S8	0	0.0
rRNA	RNA5S9	SGI75460104	13759	RNA5S9	656	28.77351362980725	RNA5S9	2	0.1126667192820245
