Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
miRNA	MIR4280	SGI75460104	23275	MIR4280	0	0.0	MIR4280	0	0.0
miRNA	MIR4281	SGI75460104	23274	MIR4281	0	0.0	MIR4281	0	0.0
miRNA	MIR4282	SGI75460104	23273	MIR4282	0	0.0	MIR4282	0	0.0
miRNA	MIR4283-1	SGI75460104	23272	MIR4283-1	0	0.0	MIR4283-1	0	0.0
miRNA	MIR4283-2	SGI75460104	23271	MIR4283-2	0	0.0	MIR4283-2	0	0.0
miRNA	MIR4284	SGI75460104	23270	MIR4284	0	0.0	MIR4284	3	0.1690000789230368
miRNA	MIR4285	SGI75460104	23269	MIR4285	0	0.0	MIR4285	0	0.0
miRNA	MIR4286	SGI75460104	23268	MIR4286	3	0.1315861903802161	MIR4286	0	0.0
miRNA	MIR4287	SGI75460104	23267	MIR4287	0	0.0	MIR4287	0	0.0
miRNA	MIR4288	SGI75460104	23266	MIR4288	0	0.0	MIR4288	0	0.0
miRNA	MIR4289	SGI75460104	23265	MIR4289	0	0.0	MIR4289	0	0.0
miRNA	MIR429	SGI75460104	23264	MIR429	0	0.0	MIR429	0	0.0
miRNA	MIR4290	SGI75460104	23263	MIR4290	0	0.0	MIR4290	0	0.0
miRNA	MIR4291	SGI75460104	23261	MIR4291	0	0.0	MIR4291	0	0.0
miRNA	MIR4292	SGI75460104	23260	MIR4292	0	0.0	MIR4292	0	0.0
miRNA	MIR4293	SGI75460104	23259	MIR4293	0	0.0	MIR4293	0	0.0
miRNA	MIR4294	SGI75460104	23258	MIR4294	0	0.0	MIR4294	0	0.0
miRNA	MIR4295	SGI75460104	23257	MIR4295	0	0.0	MIR4295	0	0.0
miRNA	MIR4296	SGI75460104	23256	MIR4296	0	0.0	MIR4296	0	0.0
miRNA	MIR4297	SGI75460104	23255	MIR4297	0	0.0	MIR4297	0	0.0
miRNA	MIR4298	SGI75460104	23254	MIR4298	0	0.0	MIR4298	0	0.0
miRNA	MIR4299	SGI75460104	23253	MIR4299	0	0.0	MIR4299	0	0.0
miRNA	MIR4300	SGI75460104	23252	MIR4300	0	0.0	MIR4300	0	0.0
miRNA	MIR4301	SGI75460104	23250	MIR4301	0	0.0	MIR4301	0	0.0
miRNA	MIR4302	SGI75460104	23249	MIR4302	0	0.0	MIR4302	0	0.0
miRNA	MIR4303	SGI75460104	23248	MIR4303	0	0.0	MIR4303	0	0.0
miRNA	MIR4304	SGI75460104	23247	MIR4304	0	0.0	MIR4304	0	0.0
miRNA	MIR4305	SGI75460104	23246	MIR4305	0	0.0	MIR4305	0	0.0
miRNA	MIR4306	SGI75460104	23245	MIR4306	0	0.0	MIR4306	0	0.0
miRNA	MIR4307	SGI75460104	23244	MIR4307	0	0.0	MIR4307	0	0.0
miRNA	MIR4308	SGI75460104	23242	MIR4308	0	0.0	MIR4308	0	0.0
miRNA	MIR4309	SGI75460104	23241	MIR4309	0	0.0	MIR4309	0	0.0
miRNA	MIR431	SGI75460104	23240	MIR431	0	0.0	MIR431	0	0.0
miRNA	MIR4310	SGI75460104	23239	MIR4310	0	0.0	MIR4310	0	0.0
miRNA	MIR4311	SGI75460104	23238	MIR4311	0	0.0	MIR4311	0	0.0
miRNA	MIR4312	SGI75460104	23237	MIR4312	0	0.0	MIR4312	0	0.0
miRNA	MIR4313	SGI75460104	23236	MIR4313	0	0.0	MIR4313	0	0.0
miRNA	MIR4314	SGI75460104	23235	MIR4314	0	0.0	MIR4314	0	0.0
miRNA	MIR4315-1	SGI75460104	23234	MIR4315-1	0	0.0	MIR4315-1	0	0.0
miRNA	MIR4315-2	SGI75460104	23233	MIR4315-2	2	0.087724126920144	MIR4315-2	2	0.1126667192820245
miRNA	MIR4316	SGI75460104	23232	MIR4316	0	0.0	MIR4316	0	0.0
miRNA	MIR4317	SGI75460104	23231	MIR4317	0	0.0	MIR4317	0	0.0
miRNA	MIR4318	SGI75460104	23230	MIR4318	0	0.0	MIR4318	0	0.0
miRNA	MIR4319	SGI75460104	23229	MIR4319	0	0.0	MIR4319	0	0.0
miRNA	MIR432	SGI75460104	23228	MIR432	0	0.0	MIR432	0	0.0
miRNA	MIR4320	SGI75460104	23227	MIR4320	0	0.0	MIR4320	0	0.0
miRNA	MIR4321	SGI75460104	23226	MIR4321	0	0.0	MIR4321	0	0.0
miRNA	MIR4322	SGI75460104	23225	MIR4322	0	0.0	MIR4322	0	0.0
miRNA	MIR4323	SGI75460104	23224	MIR4323	0	0.0	MIR4323	0	0.0
miRNA	MIR4324	SGI75460104	23223	MIR4324	0	0.0	MIR4324	0	0.0
miRNA	MIR4325	SGI75460104	23222	MIR4325	0	0.0	MIR4325	0	0.0
miRNA	MIR4326	SGI75460104	23221	MIR4326	0	0.0	MIR4326	0	0.0
miRNA	MIR4327	SGI75460104	23220	MIR4327	0	0.0	MIR4327	0	0.0
miRNA	MIR4328	SGI75460104	23219	MIR4328	0	0.0	MIR4328	0	0.0
miRNA	MIR4329	SGI75460104	23218	MIR4329	0	0.0	MIR4329	0	0.0
miRNA	MIR433	SGI75460104	23217	MIR433	0	0.0	MIR433	0	0.0
miRNA	MIR4330	SGI75460104	23216	MIR4330	0	0.0	MIR4330	0	0.0
miRNA	MIR4418	SGI75460104	23215	MIR4418	0	0.0	MIR4418	0	0.0
miRNA	MIR4420	SGI75460104	23214	MIR4420	0	0.0	MIR4420	0	0.0
miRNA	MIR4421	SGI75460104	23213	MIR4421	0	0.0	MIR4421	0	0.0
miRNA	MIR4422	SGI75460104	23212	MIR4422	1	0.043862063460072	MIR4422	0	0.0
miRNA	MIR4423	SGI75460104	23210	MIR4423	0	0.0	MIR4423	0	0.0
miRNA	MIR4424	SGI75460104	23209	MIR4424	0	0.0	MIR4424	0	0.0
miRNA	MIR4425	SGI75460104	23208	MIR4425	0	0.0	MIR4425	0	0.0
miRNA	MIR4426	SGI75460104	23207	MIR4426	3	0.1315861903802161	MIR4426	3	0.1690000789230368
miRNA	MIR4427	SGI75460104	23206	MIR4427	0	0.0	MIR4427	0	0.0
miRNA	MIR4428	SGI75460104	23205	MIR4428	0	0.0	MIR4428	0	0.0
miRNA	MIR4429	SGI75460104	23204	MIR4429	0	0.0	MIR4429	0	0.0
miRNA	MIR4430	SGI75460104	23203	MIR4430	0	0.0	MIR4430	0	0.0
miRNA	MIR4431	SGI75460104	23202	MIR4431	0	0.0	MIR4431	0	0.0
miRNA	MIR4432	SGI75460104	23201	MIR4432	0	0.0	MIR4432	0	0.0
miRNA	MIR4433A	SGI75460104	23199	MIR4433A	0	0.0	MIR4433A	9	0.5070002367691105
miRNA	MIR4433B	SGI75460104	23198	MIR4433B	3	0.1315861903802161	MIR4433B	9	0.5070002367691105
miRNA	MIR4434	SGI75460104	23197	MIR4434	0	0.0	MIR4434	0	0.0
miRNA	MIR4435-1	SGI75460104	23196	MIR4435-1	0	0.0	MIR4435-1	0	0.0
miRNA	MIR4435-2	SGI75460104	23195	MIR4435-2	0	0.0	MIR4435-2	0	0.0
miRNA	MIR4436A	SGI75460104	23193	MIR4436A	0	0.0	MIR4436A	1	0.0563333596410122
miRNA	MIR4436B1	SGI75460104	23192	MIR4436B1	3	0.1315861903802161	MIR4436B1	0	0.0
miRNA	MIR4436B2	SGI75460104	23191	MIR4436B2	0	0.0	MIR4436B2	0	0.0
miRNA	MIR4437	SGI75460104	23190	MIR4437	0	0.0	MIR4437	0	0.0
miRNA	MIR4438	SGI75460104	23189	MIR4438	0	0.0	MIR4438	0	0.0
miRNA	MIR4439	SGI75460104	23188	MIR4439	0	0.0	MIR4439	0	0.0
miRNA	MIR4440	SGI75460104	23187	MIR4440	0	0.0	MIR4440	0	0.0
miRNA	MIR4441	SGI75460104	23186	MIR4441	0	0.0	MIR4441	0	0.0
