Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
Mt_tRNA	TRNA	SGI75460076	42021	TRNA	257.300909	TRNA	107.361815
Mt_tRNA	TRNC	SGI75460076	42032	TRNC	1435.357492	TRNC	1543.493956
Mt_tRNA	TRND	SGI75460076	42033	TRND	791.7880650000001	TRND	184.328504
Mt_tRNA	TRNE	SGI75460076	42034	TRNE	1323.681925	TRNE	187.056185
Mt_tRNA	TRNF	SGI75460076	42035	TRNF	161.889524	TRNF	198.316469
Mt_tRNA	TRNG	SGI75460076	42036	TRNG	1270.3864689999998	TRNG	2445.821541
Mt_tRNA	TRNH	SGI75460076	42037	TRNH	1521.66712	TRNH	2701.510108
Mt_tRNA	TRNI	SGI75460076	42038	TRNI	166.17866	TRNI	295.039035
Mt_tRNA	TRNK	SGI75460076	42039	TRNK	2355.079296	TRNK	96.420861
Mt_tRNA	TRNL1	SGI75460076	42040	TRNL1	3568.4327500000004	TRNL1	6221.221966
Mt_tRNA	TRNL2	SGI75460076	42041	TRNL2	1566.476952	TRNL2	3004.135337
Mt_tRNA	TRNM	SGI75460076	42042	TRNM	4447.92506	TRNM	8007.223505
Mt_tRNA	TRNN	SGI75460076	42043	TRNN	1128.250977	TRNN	163.125877
Mt_tRNA	TRNP	SGI75460076	42044	TRNP	167.99339400000002	TRNP	311.20944
Mt_tRNA	TRNQ	SGI75460076	42046	TRNQ	196.976311	TRNQ	18.947694
Mt_tRNA	TRNR	SGI75460076	42047	TRNR	415.232458	TRNR	573.529868
Mt_tRNA	TRNS1	SGI75460076	42048	TRNS1	69.693595	TRNS1	11.216528
Mt_tRNA	TRNS2	SGI75460076	42049	TRNS2	693.841145	TRNS2	1298.512435
Mt_tRNA	TRNT	SGI75460076	42050	TRNT	318.9008	TRNT	695.3936709999999
Mt_tRNA	TRNV	SGI75460076	42052	TRNV	4575.941835	TRNV	7105.994083
Mt_tRNA	TRNW	SGI75460076	42053	TRNW	29.322678	TRNW	36.793679
Mt_tRNA	TRNY	SGI75460076	42054	TRNY	57.454529	TRNY	143.466305
