Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
rRNA	RNA18SN1	SGI75460076	31294	RNA18SN1	1618.979736	RNA18SN1	0.0
rRNA	RNA18SN2	SGI75460076	31295	RNA18SN2	942.71167	RNA18SN2	0.0
rRNA	RNA18SN3	SGI75460076	31296	RNA18SN3	1268.876587	RNA18SN3	0.0
rRNA	RNA28SN1	SGI75460076	31300	RNA28SN1	655.487549	RNA28SN1	0.0
rRNA	RNA28SN2	SGI75460076	31301	RNA28SN2	566.306641	RNA28SN2	0.0
rRNA	RNA28SN3	SGI75460076	31302	RNA28SN3	689.173523	RNA28SN3	0.0
rRNA	RNA45SN1	SGI75460076	31304	RNA45SN1	0.050772	RNA45SN1	0.0
rRNA	RNA45SN2	SGI75460076	31305	RNA45SN2	0.040816	RNA45SN2	0.029424
rRNA	RNA45SN3	SGI75460076	31306	RNA45SN3	0.0767	RNA45SN3	0.0
rRNA	RNA5-8SN1	SGI75460076	31307	RNA5-8SN1	17968.939453	RNA5-8SN1	0.0
rRNA	RNA5-8SN2	SGI75460076	31308	RNA5-8SN2	8548.416016	RNA5-8SN2	0.0
rRNA	RNA5-8SN3	SGI75460076	31309	RNA5-8SN3	26098.5	RNA5-8SN3	0.0
rRNA	RNA5S1	SGI75460076	31318	RNA5S1	133.932098	RNA5S1	0.0
rRNA	RNA5S10	SGI75460076	31319	RNA5S10	112.14492	RNA5S10	0.0
rRNA	RNA5S11	SGI75460076	31320	RNA5S11	107.637863	RNA5S11	0.0
rRNA	RNA5S12	SGI75460076	31321	RNA5S12	129.593964	RNA5S12	0.0
rRNA	RNA5S13	SGI75460076	31322	RNA5S13	106.21463	RNA5S13	0.0
rRNA	RNA5S14	SGI75460076	31323	RNA5S14	103.305969	RNA5S14	0.0
rRNA	RNA5S15	SGI75460076	31324	RNA5S15	101.254005	RNA5S15	0.0
rRNA	RNA5S16	SGI75460076	31325	RNA5S16	109.502647	RNA5S16	0.0
rRNA	RNA5S17	SGI75460076	31326	RNA5S17	106.01841	RNA5S17	0.0
rRNA	RNA5S2	SGI75460076	31327	RNA5S2	132.134109	RNA5S2	0.0
rRNA	RNA5S3	SGI75460076	31328	RNA5S3	130.286346	RNA5S3	0.0
rRNA	RNA5S4	SGI75460076	31329	RNA5S4	181.45224	RNA5S4	0.0
rRNA	RNA5S5	SGI75460076	31330	RNA5S5	133.177582	RNA5S5	0.0
rRNA	RNA5S6	SGI75460076	31331	RNA5S6	344.290955	RNA5S6	0.0
rRNA	RNA5S7	SGI75460076	31332	RNA5S7	201.288742	RNA5S7	0.0
rRNA	RNA5S8	SGI75460076	31333	RNA5S8	108.249115	RNA5S8	0.0
rRNA	RNA5S9	SGI75460076	31334	RNA5S9	64.619362	RNA5S9	0.0
