Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
pseudo	A2MP1	SGI75460067	45082	A2MP1	0	0.0	A2MP1	3	0.439984887985714
pseudo	AA06	SGI75460067	45078	AA06	0	0.0	AA06	0	0.0
pseudo	AACSP1	SGI75460067	45075	AACSP1	0	0.0	AACSP1	4	0.5866465173142853
pseudo	AADACP1	SGI75460067	45069	AADACP1	0	0.0	AADACP1	0	0.0
pseudo	AARS1P1	SGI75460067	45059	AARS1P1	0	0.0	AARS1P1	0	0.0
pseudo	AARSD1P1	SGI75460067	45056	AARSD1P1	0	0.0	AARSD1P1	0	0.0
pseudo	ABCA11P	SGI75460067	45045	ABCA11P	70	7.071926442266359	ABCA11P	101	14.812824562185703
pseudo	ABCA17P	SGI75460067	45042	ABCA17P	5	0.5051376030190255	ABCA17P	24	3.519879103885712
pseudo	ABCA3P1	SGI75460067	45039	ABCA3P1	1	0.1010275206038051	ABCA3P1	0	0.0
pseudo	ABCB10P1	SGI75460067	45029	ABCB10P1	2	0.2020550412076102	ABCB10P1	0	0.0
pseudo	ABCB10P3	SGI75460067	45028	ABCB10P3	2	0.2020550412076102	ABCB10P3	0	0.0
pseudo	ABCB10P4	SGI75460067	45027	ABCB10P4	0	0.0	ABCB10P4	0	0.0
pseudo	ABCC13	SGI75460067	45015	ABCC13	27	2.7277430563027383	ABCC13	454	66.58437971517138
pseudo	ABCC6P1	SGI75460067	45008	ABCC6P1	1	0.1010275206038051	ABCC6P1	0	0.0
pseudo	ABCC6P2	SGI75460067	45007	ABCC6P2	0	0.0	ABCC6P2	0	0.0
pseudo	ABCD1P1	SGI75460067	45003	ABCD1P1	0	0.0	ABCD1P1	0	0.0
pseudo	ABCD1P2	SGI75460067	45002	ABCD1P2	0	0.0	ABCD1P2	0	0.0
pseudo	ABCD1P3	SGI75460067	45001	ABCD1P3	0	0.0	ABCD1P3	0	0.0
pseudo	ABCD1P4	SGI75460067	45000	ABCD1P4	0	0.0	ABCD1P4	1	0.1466616293285713
pseudo	ABCD1P5	SGI75460067	44999	ABCD1P5	0	0.0	ABCD1P5	0	0.0
pseudo	ABCF2P1	SGI75460067	44991	ABCF2P1	1	0.1010275206038051	ABCF2P1	0	0.0
pseudo	ABCF2P2	SGI75460067	44990	ABCF2P2	0	0.0	ABCF2P2	0	0.0
