Gene type	Gene Name	fr	rf	star
Mt_tRNA	TRNA	663.257406	715.851433	10.468697
Mt_tRNA	TRNC	5989.265762	6399.022262	7403.915405
Mt_tRNA	TRND	1038.108722	1088.799389	424.258389
Mt_tRNA	TRNE	3034.872062	3279.165143	54.619285
Mt_tRNA	TRNF	825.820335	892.399142	1277.703439
Mt_tRNA	TRNG	3959.464041	4278.623755	5989.753266
Mt_tRNA	TRNH	11598.66756	12533.83779	14947.45885
Mt_tRNA	TRNI	602.556121	645.934098	1103.876301
Mt_tRNA	TRNK	12395.67484	13379.64674	1464.994774
Mt_tRNA	TRNL1	32083.43395	34660.2576	41243.38797
Mt_tRNA	TRNL2	5727.3471	6199.660977	12460.83322
Mt_tRNA	TRNM	24007.0612	25950.10936	33566.32714
Mt_tRNA	TRNN	3321.428446	3593.134043	8.595973
Mt_tRNA	TRNP	1212.706715	1310.391706	1680.592562
Mt_tRNA	TRNQ	402.848438	435.304815	3.401898
Mt_tRNA	TRNR	1668.898117	1805.268137	2153.964826
Mt_tRNA	TRNS1	255.03908	275.050658	6.347707
Mt_tRNA	TRNS2	2201.080389	2378.358954	2911.696121
Mt_tRNA	TRNT	1071.779556	1158.139062	1807.104906
Mt_tRNA	TRNV	36790.81545	39750.52669	46809.2897
Mt_tRNA	TRNW	204.494266	220.594443	330.610654
Mt_tRNA	TRNY	407.866409	442.198906	517.691727
