Gene type	Gene Name	fr	rf	star
other	CABIN1	0.150466	0.162595	0.18585
other	CAPN15	0.093577	0.101121	0.124786
other	FAM131B	0.0	0.0	0.0
other	GABBR1	0.0	0.0	0.174671
other	HMBS	1.084606	1.172041	1.467284
other	IGH	0.004689	0.004759	0.00011
other	IGHV4-30-2	0.0	0.0	0.0
other	IGK	0.000703	0.000769	0.000562
other	IGKDEL	0.0	0.0	0.0
other	IGL	0.006225	0.006656	0.002461
other	LOC124900482	0.0	0.0	0.0
other	LOC124900483	0.0	0.0	0.0
other	LOC124900484	0.0	0.0	0.0
other	OR2G6	0.006044	0.006197	0.0
other	OR51L1	0.000364	0.000289	0.0
other	PCDHA@	6.6e-05	6.3e-05	0.0
other	PCDHACT	3e-06	3e-06	0.0
other	PCDHB@	0.000192	0.000182	0.0
other	PCDHG@	1.7e-05	1.9e-05	0.000314
other	PTPMT1	0.021456	0.023185	0.026236
other	RMRP	3664.005371	3959.088135	4802.983887
other	RNY5	82.339233	88.976959	304.215302
other	RPPH1	1121.047974	1203.661377	0.0
other	RUVBL1	0.197783	0.213727	0.251235
other	SEPTIN9	2.377117	2.569553	2.993027
other	SNORD115@	1.5e-05	1.7e-05	8e-06
other	SNORD116@	0.000534	0.000577	0.0006
other	TRA	0.007249	0.007826	0.009646
other	TRAJ15	0.0	0.0	0.0
other	TRB	0.015689	0.016316	0.000769
other	TRBD2	0.0	0.0	0.0
other	TRBV6-3	0.0	0.0	0.0
other	TRD	0.000242	0.000262	0.00082
other	TRG	0.009533	0.009737	0.010956
other	TRGC1	0.022597	0.023268	0.020303
other	UGT1A	0.0	0.0	0.0
