Gene type	Gene Name	fr	rf	star
rRNA	RNA18SN1	0.49568	0.527187	0.0
rRNA	RNA18SN2	0.284301	0.418079	0.0
rRNA	RNA18SN3	0.397125	0.470242	0.0
rRNA	RNA28SN1	10.848901	11.810646	0.0
rRNA	RNA28SN2	5.977372	9.090502	0.0
rRNA	RNA28SN3	7.813299	9.74873	0.0
rRNA	RNA45SN1	0.006265	0.006623	0.0
rRNA	RNA45SN2	0.003446	0.006144	0.024766
rRNA	RNA45SN3	0.005104	0.005918	0.0
rRNA	RNA5-8SN1	0.10278	0.098535	0.0
rRNA	RNA5-8SN2	0.052258	0.079565	0.0
rRNA	RNA5-8SN3	0.073458	0.084081	0.0
rRNA	RNA5S1	0.422992	0.381646	0.0
rRNA	RNA5S10	0.393011	0.449615	0.0
rRNA	RNA5S11	0.39343	0.451201	0.0
rRNA	RNA5S12	0.405381	0.397166	0.0
rRNA	RNA5S13	0.360723	0.466834	0.0
rRNA	RNA5S14	0.370263	0.429111	0.0
rRNA	RNA5S15	0.414291	0.43251	0.0
rRNA	RNA5S16	0.424565	0.413252	0.0
rRNA	RNA5S17	0.391019	0.474311	0.0
rRNA	RNA5S2	0.313759	0.389576	0.0
rRNA	RNA5S3	0.367747	0.375755	0.0
rRNA	RNA5S4	0.373198	0.380966	0.0
rRNA	RNA5S5	0.379068	0.383005	0.0
rRNA	RNA5S6	0.380117	0.382892	0.0
rRNA	RNA5S7	0.351288	0.398072	0.0
rRNA	RNA5S8	0.407163	0.492889	0.0
rRNA	RNA5S9	0.315121	0.416424	0.114509
