Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
rRNA	RNA18SN1	SGI75460104	31294	RNA18SN1	687.485779	RNA18SN1	0.0
rRNA	RNA18SN2	SGI75460104	31295	RNA18SN2	348.38446	RNA18SN2	0.0
rRNA	RNA18SN3	SGI75460104	31296	RNA18SN3	452.252716	RNA18SN3	0.0
rRNA	RNA28SN1	SGI75460104	31300	RNA28SN1	296.093018	RNA28SN1	0.0
rRNA	RNA28SN2	SGI75460104	31301	RNA28SN2	252.005997	RNA28SN2	0.0
rRNA	RNA28SN3	SGI75460104	31302	RNA28SN3	289.189209	RNA28SN3	0.0
rRNA	RNA45SN1	SGI75460104	31304	RNA45SN1	0.251895	RNA45SN1	0.0
rRNA	RNA45SN2	SGI75460104	31305	RNA45SN2	0.110885	RNA45SN2	0.026285
rRNA	RNA45SN3	SGI75460104	31306	RNA45SN3	0.142999	RNA45SN3	0.0
rRNA	RNA5-8SN1	SGI75460104	31307	RNA5-8SN1	8846.158203	RNA5-8SN1	0.0
rRNA	RNA5-8SN2	SGI75460104	31308	RNA5-8SN2	2148.098389	RNA5-8SN2	0.0
rRNA	RNA5-8SN3	SGI75460104	31309	RNA5-8SN3	16842.501953	RNA5-8SN3	0.0
rRNA	RNA5S1	SGI75460104	31318	RNA5S1	132.386795	RNA5S1	0.0
rRNA	RNA5S10	SGI75460104	31319	RNA5S10	75.914932	RNA5S10	0.0
rRNA	RNA5S11	SGI75460104	31320	RNA5S11	75.32444	RNA5S11	0.0
rRNA	RNA5S12	SGI75460104	31321	RNA5S12	108.572304	RNA5S12	0.0
rRNA	RNA5S13	SGI75460104	31322	RNA5S13	73.787712	RNA5S13	0.0
rRNA	RNA5S14	SGI75460104	31323	RNA5S14	73.617355	RNA5S14	0.0
rRNA	RNA5S15	SGI75460104	31324	RNA5S15	72.856606	RNA5S15	0.0
rRNA	RNA5S16	SGI75460104	31325	RNA5S16	73.822952	RNA5S16	0.0
rRNA	RNA5S17	SGI75460104	31326	RNA5S17	74.561546	RNA5S17	0.0
rRNA	RNA5S2	SGI75460104	31327	RNA5S2	129.865173	RNA5S2	0.0
rRNA	RNA5S3	SGI75460104	31328	RNA5S3	130.55191	RNA5S3	0.0
rRNA	RNA5S4	SGI75460104	31329	RNA5S4	215.256714	RNA5S4	0.0
rRNA	RNA5S5	SGI75460104	31330	RNA5S5	118.349747	RNA5S5	0.0
rRNA	RNA5S6	SGI75460104	31331	RNA5S6	449.301147	RNA5S6	0.0
rRNA	RNA5S7	SGI75460104	31332	RNA5S7	222.216354	RNA5S7	0.0
rRNA	RNA5S8	SGI75460104	31333	RNA5S8	75.453125	RNA5S8	0.0
rRNA	RNA5S9	SGI75460104	31334	RNA5S9	48.110699	RNA5S9	0.121533
