Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
miRNA	MIR1-1	SGI75460104	21047	MIR1-1	0.0	MIR1-1	0.0
miRNA	MIR1-2	SGI75460104	21049	MIR1-2	0.0	MIR1-2	0.0
miRNA	MIR100	SGI75460104	21050	MIR100	0.201684	MIR100	0.0
miRNA	MIR101-1	SGI75460104	21052	MIR101-1	4.372891	MIR101-1	0.784513
miRNA	MIR101-2	SGI75460104	21053	MIR101-2	14.637237	MIR101-2	20.384737
miRNA	MIR10226	SGI75460104	21054	MIR10226	0.0	MIR10226	0.0
miRNA	MIR10392	SGI75460104	21055	MIR10392	0.015263	MIR10392	0.016368
miRNA	MIR10393	SGI75460104	21056	MIR10393	0.193819	MIR10393	0.266091
miRNA	MIR10394	SGI75460104	21057	MIR10394	0.105333	MIR10394	0.145109
miRNA	MIR10396A	SGI75460104	21058	MIR10396A	0.037822	MIR10396A	0.0
miRNA	MIR10396B	SGI75460104	21059	MIR10396B	0.017593	MIR10396B	0.0
miRNA	MIR10397	SGI75460104	21060	MIR10397	0.043187	MIR10397	0.047157
miRNA	MIR10398	SGI75460104	21061	MIR10398	0.0	MIR10398	0.0
miRNA	MIR10399	SGI75460104	21062	MIR10399	0.173541	MIR10399	0.243953
miRNA	MIR103A1	SGI75460104	21063	MIR103A1	34.573933	MIR103A1	0.514105
miRNA	MIR103A2	SGI75460104	21064	MIR103A2	6.127098	MIR103A2	72.515388
miRNA	MIR103B1	SGI75460104	21065	MIR103B1	0.0	MIR103B1	0.0
miRNA	MIR103B2	SGI75460104	21066	MIR103B2	0.0	MIR103B2	0.0
miRNA	MIR10400	SGI75460104	21067	MIR10400	0.0	MIR10400	0.160521
miRNA	MIR105-1	SGI75460104	21068	MIR105-1	0.0	MIR105-1	0.0
miRNA	MIR105-2	SGI75460104	21069	MIR105-2	0.0	MIR105-2	0.0
miRNA	MIR10522	SGI75460104	21070	MIR10522	0.0	MIR10522	0.0
miRNA	MIR10523	SGI75460104	21071	MIR10523	0.132969	MIR10523	0.18332
miRNA	MIR10524	SGI75460104	21072	MIR10524	0.0	MIR10524	0.0
miRNA	MIR10525	SGI75460104	21073	MIR10525	0.0	MIR10525	0.0
miRNA	MIR10526	SGI75460104	21074	MIR10526	0.0	MIR10526	0.0
miRNA	MIR10527	SGI75460104	21075	MIR10527	0.0	MIR10527	0.0
miRNA	MIR106A	SGI75460104	21076	MIR106A	0.819308	MIR106A	1.207695
miRNA	MIR106B	SGI75460104	21077	MIR106B	7.372657	MIR106B	3.496835
miRNA	MIR107	SGI75460104	21078	MIR107	1.861048	MIR107	0.31258
miRNA	MIR10A	SGI75460104	21079	MIR10A	0.0	MIR10A	0.0
miRNA	MIR10B	SGI75460104	21080	MIR10B	1.108325	MIR10B	1.179278
miRNA	MIR11181	SGI75460104	21081	MIR11181	0.0	MIR11181	0.0
miRNA	MIR11399	SGI75460104	21082	MIR11399	0.0	MIR11399	0.0
miRNA	MIR11400	SGI75460104	21083	MIR11400	0.0	MIR11400	0.0
