Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
Mt_tRNA	TRNA	SGI75460104	42021	TRNA	681.173292	TRNA	270.736753
Mt_tRNA	TRNC	SGI75460104	42032	TRNC	6207.310425	TRNC	8628.036438000001
Mt_tRNA	TRND	SGI75460104	42033	TRND	1074.192071	TRND	457.952489
Mt_tRNA	TRNE	SGI75460104	42034	TRNE	3505.889676	TRNE	711.173548
Mt_tRNA	TRNF	SGI75460104	42035	TRNF	1786.759083	TRNF	1356.3496630000002
Mt_tRNA	TRNG	SGI75460104	42036	TRNG	4311.022707	TRNG	6393.2204440000005
Mt_tRNA	TRNH	SGI75460104	42037	TRNH	11170.128536	TRNH	15888.108616
Mt_tRNA	TRNI	SGI75460104	42038	TRNI	801.305351	TRNI	1101.7585829999998
Mt_tRNA	TRNK	SGI75460104	42039	TRNK	12036.689602	TRNK	1565.298271
Mt_tRNA	TRNL1	SGI75460104	42040	TRNL1	31127.503403	TRNL1	43787.240264
Mt_tRNA	TRNL2	SGI75460104	42041	TRNL2	7654.716406	TRNL2	13253.423266999998
Mt_tRNA	TRNM	SGI75460104	42042	TRNM	24749.616966	TRNM	35587.611885
Mt_tRNA	TRNN	SGI75460104	42043	TRNN	3263.311513	TRNN	472.380981
Mt_tRNA	TRNP	SGI75460104	42044	TRNP	1225.5237929999998	TRNP	2890.108521
Mt_tRNA	TRNQ	SGI75460104	42046	TRNQ	435.104253	TRNQ	147.408612
Mt_tRNA	TRNR	SGI75460104	42047	TRNR	1770.900051	TRNR	2309.056168
Mt_tRNA	TRNS1	SGI75460104	42048	TRNS1	315.043558	TRNS1	24.573036
Mt_tRNA	TRNS2	SGI75460104	42049	TRNS2	2264.8560780000003	TRNS2	3110.695079
Mt_tRNA	TRNT	SGI75460104	42050	TRNT	1145.669141	TRNT	1866.060746
Mt_tRNA	TRNV	SGI75460104	42052	TRNV	39169.34819	TRNV	49682.242843
Mt_tRNA	TRNW	SGI75460104	42053	TRNW	288.539056	TRNW	323.745949
Mt_tRNA	TRNY	SGI75460104	42054	TRNY	393.216667	TRNY	776.41156
