Gene type	Gene Name	fr	rf	star
rRNA	RNA18SN1	2.390256	2.399369	0.0
rRNA	RNA18SN2	6e-06	9e-06	0.0
rRNA	RNA18SN3	0.968985	1.701258	0.0
rRNA	RNA28SN1	18.000851	18.092932	0.0
rRNA	RNA28SN2	2.560716	4.189293	0.0
rRNA	RNA28SN3	7.720891	12.094125	0.0
rRNA	RNA45SN1	0.491623	0.495067	0.0
rRNA	RNA45SN2	0.276699	0.454114	0.026786
rRNA	RNA45SN3	0.325326	0.509849	0.0
rRNA	RNA5-8SN1	0.463786	0.467144	0.0
rRNA	RNA5-8SN2	0.0	0.0	0.0
rRNA	RNA5-8SN3	0.155013	0.37174	0.0
rRNA	RNA5S1	0.144704	0.124078	0.0
rRNA	RNA5S10	0.128028	0.113242	0.0
rRNA	RNA5S11	0.168911	0.079107	0.0
rRNA	RNA5S12	0.207642	0.206978	0.0
rRNA	RNA5S13	0.129642	0.117034	0.0
rRNA	RNA5S14	0.088221	0.261703	0.0
rRNA	RNA5S15	0.154386	0.205895	0.0
rRNA	RNA5S16	0.103283	0.116493	0.0
rRNA	RNA5S17	0.113504	0.089402	0.0
rRNA	RNA5S2	0.088759	0.236237	0.0
rRNA	RNA5S3	0.075848	0.16309	0.0
rRNA	RNA5S4	0.275959	0.111074	0.0
rRNA	RNA5S5	0.144166	0.130581	0.0
rRNA	RNA5S6	0.13018	0.074772	0.0
rRNA	RNA5S7	0.105434	0.103489	0.0
rRNA	RNA5S8	0.076924	0.08886	0.0
rRNA	RNA5S9	0.117269	0.1425	0.0
