Gene type	Gene Name	fr	rf	star
other	CABIN1	0.120462	0.121335	0.147339
other	CAPN15	0.0	0.0	0.0
other	FAM131B	0.0	0.0	0.0
other	GABBR1	0.0	0.0	0.0
other	HMBS	6.879071	6.92888	9.515698
other	IGH	0.005613	0.00456	0.00056
other	IGHV4-30-2	0.0	0.0	0.0
other	IGK	0.008195	0.008455	0.010615
other	IGKDEL	0.0	0.0	0.0
other	IGL	0.012947	0.012273	0.015577
other	LOC124900482	0.0	0.0	0.0
other	LOC124900483	0.0	0.0	0.0
other	LOC124900484	0.0	0.0	0.0
other	OR2G6	0.002838	0.002518	0.00281
other	OR51L1	0.0	0.0	0.0
other	PCDHA@	1.5e-05	9e-06	0.0
other	PCDHACT	1e-06	1e-06	0.0
other	PCDHB@	0.00205	0.002065	0.0
other	PCDHG@	0.000153	0.000165	0.000353
other	PTPMT1	0.100469	0.101246	0.121499
other	RMRP	929.909729	936.779846	1315.532593
other	RNY5	59.923939	61.255386	625.050659
other	RPPH1	671.618896	671.236816	0.0
other	RUVBL1	0.311315	0.31357	0.392
other	SEPTIN9	0.571503	0.575633	1.909058
other	SNORD115@	1.5e-05	1.8e-05	0.000271
other	SNORD116@	3e-06	3e-06	0.000216
other	TRA	0.016716	0.016836	0.046978
other	TRAJ15	0.0	0.0	0.0
other	TRB	0.020585	0.021914	0.002526
other	TRBD2	0.0	0.0	0.0
other	TRBV6-3	0.0	0.0	0.0
other	TRD	0.001979	0.00199	0.009947
other	TRG	0.031367	0.033478	0.040691
other	TRGC1	0.042606	0.002997	0.0
other	UGT1A	0.0	0.0	0.0
