Gene type	Gene Name	fr	rf	star
other	CABIN1	0.06849	0.070632	0.129893
other	CAPN15	0.107287	0.110642	0.122657
other	FAM131B	0.0	0.0	0.0
other	GABBR1	0.0	0.0	0.0
other	HMBS	2.671612	2.755162	3.148663
other	IGH	0.00574	0.005885	0.00055
other	IGHV4-30-2	0.0	0.0	0.0
other	IGK	0.018512	0.018967	0.017589
other	IGKDEL	0.0	0.0	0.0
other	IGL	0.014864	0.015287	0.019481
other	LOC124900482	0.0	0.0	0.0
other	LOC124900483	0.0	0.0	0.0
other	LOC124900484	0.0	0.0	0.0
other	OR2G6	0.00019	0.00051	0.002627
other	OR51L1	0.005809	0.005559	0.0
other	PCDHA@	0.000647	0.000675	0.0
other	PCDHACT	1e-06	1e-06	0.0
other	PCDHB@	0.004338	0.004351	0.0
other	PCDHG@	0.000226	0.000233	0.000829
other	PTPMT1	0.060287	0.062172	0.066017
other	RMRP	879.058105	906.288696	1213.794434
other	RNY5	115.661331	119.278435	585.228821
other	RPPH1	999.909058	1022.574829	0.0
other	RUVBL1	0.172015	0.177395	0.189636
other	SEPTIN9	1.014637	1.04167	1.153592
other	SNORD115@	0.001247	0.001242	0.000809
other	SNORD116@	0.000685	0.000264	0.0002
other	TRA	0.016475	0.017052	0.04749
other	TRAJ15	0.0	0.0	0.0
other	TRB	0.026904	0.027065	0.00606
other	TRBD2	0.0	0.0	0.0
other	TRBV6-3	0.0	0.0	0.0
other	TRD	0.00097	0.000994	0.002448
other	TRG	0.031839	0.032783	0.037509
other	TRGC1	0.093482	0.096405	0.103058
other	UGT1A	0.0	0.0	0.0
