Gene type	Gene Name	fr	rf	star
rRNA	RNA18SN1	1.344926	1.426596	0.0
rRNA	RNA18SN2	0.121202	0.159798	0.0
rRNA	RNA18SN3	0.155274	0.173882	0.0
rRNA	RNA28SN1	26.476631	11.899171	0.0
rRNA	RNA28SN2	12.572332	23.690725	0.013596
rRNA	RNA28SN3	17.71216	29.635733	0.0
rRNA	RNA45SN1	0.045409	0.045375	0.0
rRNA	RNA45SN2	0.320994	0.539681	0.0
rRNA	RNA45SN3	0.587268	0.87052	0.0
rRNA	RNA5-8SN1	0.040082	0.043593	0.0
rRNA	RNA5-8SN2	0.018002	0.035465	0.0
rRNA	RNA5-8SN3	0.034956	0.042306	0.0
rRNA	RNA5S1	1.074021	1.396049	0.0
rRNA	RNA5S10	1.345932	1.630313	0.0
rRNA	RNA5S11	1.14358	1.151252	0.0
rRNA	RNA5S12	1.114881	1.299789	0.0
rRNA	RNA5S13	1.047268	1.44521	0.0
rRNA	RNA5S14	1.050673	1.281677	0.0
rRNA	RNA5S15	1.172279	1.683987	0.0
rRNA	RNA5S16	1.333285	1.348895	0.0
rRNA	RNA5S17	1.322097	1.235024	0.0
rRNA	RNA5S2	1.278805	1.001765	0.0
rRNA	RNA5S3	1.26324	0.949595	0.0
rRNA	RNA5S4	1.168874	1.155767	0.0
rRNA	RNA5S5	1.248161	1.310772	0.0
rRNA	RNA5S6	1.356633	1.083029	0.0
rRNA	RNA5S7	1.261294	1.212451	0.0
rRNA	RNA5S8	1.225785	1.203924	0.0
rRNA	RNA5S9	1.156713	1.117642	0.225225
