Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
miRNA	MIR1-1	SGI75460103	24046	MIR1-1	3	0.2159153197389209	MIR1-1	0	0.0
miRNA	MIR1-2	SGI75460103	24044	MIR1-2	3	0.2159153197389209	MIR1-2	0	0.0
miRNA	MIR100	SGI75460103	24043	MIR100	9	0.6477459592167628	MIR100	2	0.1477370997626529
miRNA	MIR101-1	SGI75460103	24041	MIR101-1	286	20.583927148443795	MIR101-1	6	0.4432112992879589
miRNA	MIR101-2	SGI75460103	24040	MIR101-2	142	10.219991800975592	MIR101-2	99	7.312986438251322
miRNA	MIR10226	SGI75460103	24039	MIR10226	0	0.0	MIR10226	0	0.0
miRNA	MIR10392	SGI75460103	24038	MIR10392	0	0.0	MIR10392	0	0.0
miRNA	MIR10393	SGI75460103	24037	MIR10393	4	0.2878870929852279	MIR10393	4	0.2954741995253059
miRNA	MIR10394	SGI75460103	24036	MIR10394	4	0.2878870929852279	MIR10394	4	0.2954741995253059
miRNA	MIR10396A	SGI75460103	24035	MIR10396A	0	0.0	MIR10396A	0	0.0
miRNA	MIR10396B	SGI75460103	24034	MIR10396B	4	0.2878870929852279	MIR10396B	0	0.0
miRNA	MIR10397	SGI75460103	24033	MIR10397	4	0.2878870929852279	MIR10397	4	0.2954741995253059
miRNA	MIR10398	SGI75460103	24032	MIR10398	0	0.0	MIR10398	0	0.0
miRNA	MIR10399	SGI75460103	24031	MIR10399	4	0.2878870929852279	MIR10399	4	0.2954741995253059
miRNA	MIR103A1	SGI75460103	24030	MIR103A1	450	32.38729796083815	MIR103A1	5	0.3693427494066324
miRNA	MIR103A2	SGI75460103	24029	MIR103A2	457	32.891100373562296	MIR103A2	486	35.90011524232467
miRNA	MIR103B1	SGI75460103	24028	MIR103B1	0	0.0	MIR103B1	0	0.0
miRNA	MIR103B2	SGI75460103	24027	MIR103B2	0	0.0	MIR103B2	0	0.0
miRNA	MIR10400	SGI75460103	24026	MIR10400	0	0.0	MIR10400	0	0.0
miRNA	MIR105-1	SGI75460103	24025	MIR105-1	0	0.0	MIR105-1	0	0.0
miRNA	MIR105-2	SGI75460103	24024	MIR105-2	0	0.0	MIR105-2	0	0.0
miRNA	MIR10522	SGI75460103	24023	MIR10522	0	0.0	MIR10522	0	0.0
miRNA	MIR10523	SGI75460103	24022	MIR10523	0	0.0	MIR10523	0	0.0
miRNA	MIR10524	SGI75460103	24021	MIR10524	0	0.0	MIR10524	0	0.0
miRNA	MIR10525	SGI75460103	24020	MIR10525	0	0.0	MIR10525	0	0.0
miRNA	MIR10526	SGI75460103	24019	MIR10526	0	0.0	MIR10526	0	0.0
miRNA	MIR10527	SGI75460103	24018	MIR10527	3	0.2159153197389209	MIR10527	0	0.0
miRNA	MIR106A	SGI75460103	24017	MIR106A	16	1.1515483719409116	MIR106A	8	0.5909483990506118
miRNA	MIR106B	SGI75460103	24016	MIR106B	139	10.004076481236671	MIR106B	8	0.5909483990506118
miRNA	MIR107	SGI75460103	24015	MIR107	13	0.9356330522019908	MIR107	4	0.2954741995253059
miRNA	MIR10A	SGI75460103	24014	MIR10A	0	0.0	MIR10A	0	0.0
miRNA	MIR10B	SGI75460103	24013	MIR10B	18	1.2954919184335256	MIR10B	1	0.0738685498813264
miRNA	MIR11181	SGI75460103	24012	MIR11181	0	0.0	MIR11181	0	0.0
miRNA	MIR11399	SGI75460103	24011	MIR11399	0	0.0	MIR11399	0	0.0
miRNA	MIR11400	SGI75460103	24010	MIR11400	0	0.0	MIR11400	0	0.0
miRNA	MIR11401	SGI75460103	24009	MIR11401	0	0.0	MIR11401	0	0.0
miRNA	MIR1178	SGI75460103	24008	MIR1178	0	0.0	MIR1178	0	0.0
miRNA	MIR1179	SGI75460103	24007	MIR1179	0	0.0	MIR1179	0	0.0
miRNA	MIR1180	SGI75460103	24006	MIR1180	1	0.0719717732463069	MIR1180	2	0.1477370997626529
miRNA	MIR1181	SGI75460103	24005	MIR1181	3	0.2159153197389209	MIR1181	2	0.1477370997626529
miRNA	MIR1182	SGI75460103	24004	MIR1182	0	0.0	MIR1182	0	0.0
miRNA	MIR1183	SGI75460103	24003	MIR1183	0	0.0	MIR1183	0	0.0
miRNA	MIR1184-1	SGI75460103	24002	MIR1184-1	0	0.0	MIR1184-1	0	0.0
miRNA	MIR1184-2	SGI75460103	24001	MIR1184-2	0	0.0	MIR1184-2	0	0.0
miRNA	MIR1184-3	SGI75460103	24000	MIR1184-3	0	0.0	MIR1184-3	0	0.0
miRNA	MIR1185-1	SGI75460103	23999	MIR1185-1	0	0.0	MIR1185-1	0	0.0
miRNA	MIR1185-2	SGI75460103	23998	MIR1185-2	0	0.0	MIR1185-2	0	0.0
miRNA	MIR1193	SGI75460103	23997	MIR1193	0	0.0	MIR1193	0	0.0
miRNA	MIR1197	SGI75460103	23996	MIR1197	0	0.0	MIR1197	0	0.0
miRNA	MIR1199	SGI75460103	23995	MIR1199	0	0.0	MIR1199	0	0.0
miRNA	MIR1200	SGI75460103	23994	MIR1200	0	0.0	MIR1200	0	0.0
miRNA	MIR1202	SGI75460103	23993	MIR1202	0	0.0	MIR1202	0	0.0
miRNA	MIR1203	SGI75460103	23992	MIR1203	0	0.0	MIR1203	0	0.0
miRNA	MIR1204	SGI75460103	23991	MIR1204	0	0.0	MIR1204	0	0.0
miRNA	MIR1205	SGI75460103	23990	MIR1205	0	0.0	MIR1205	0	0.0
miRNA	MIR1206	SGI75460103	23989	MIR1206	3	0.2159153197389209	MIR1206	3	0.2216056496439794
miRNA	MIR1207	SGI75460103	23988	MIR1207	0	0.0	MIR1207	0	0.0
miRNA	MIR1208	SGI75460103	23987	MIR1208	0	0.0	MIR1208	0	0.0
miRNA	MIR12113	SGI75460103	23986	MIR12113	0	0.0	MIR12113	0	0.0
miRNA	MIR12114	SGI75460103	23985	MIR12114	0	0.0	MIR12114	0	0.0
miRNA	MIR12115	SGI75460103	23984	MIR12115	0	0.0	MIR12115	0	0.0
miRNA	MIR12116	SGI75460103	23983	MIR12116	0	0.0	MIR12116	0	0.0
miRNA	MIR12117	SGI75460103	23982	MIR12117	0	0.0	MIR12117	0	0.0
miRNA	MIR12118	SGI75460103	23981	MIR12118	0	0.0	MIR12118	0	0.0
miRNA	MIR12119	SGI75460103	23980	MIR12119	0	0.0	MIR12119	0	0.0
miRNA	MIR12120	SGI75460103	23979	MIR12120	0	0.0	MIR12120	0	0.0
miRNA	MIR12121	SGI75460103	23978	MIR12121	0	0.0	MIR12121	0	0.0
miRNA	MIR12122	SGI75460103	23977	MIR12122	0	0.0	MIR12122	0	0.0
miRNA	MIR12123	SGI75460103	23976	MIR12123	0	0.0	MIR12123	0	0.0
miRNA	MIR12124	SGI75460103	23975	MIR12124	0	0.0	MIR12124	0	0.0
miRNA	MIR12125	SGI75460103	23974	MIR12125	0	0.0	MIR12125	0	0.0
miRNA	MIR12126	SGI75460103	23973	MIR12126	0	0.0	MIR12126	0	0.0
miRNA	MIR12127	SGI75460103	23972	MIR12127	0	0.0	MIR12127	0	0.0
miRNA	MIR12128	SGI75460103	23971	MIR12128	0	0.0	MIR12128	0	0.0
miRNA	MIR12129	SGI75460103	23970	MIR12129	0	0.0	MIR12129	0	0.0
miRNA	MIR12130	SGI75460103	23969	MIR12130	0	0.0	MIR12130	0	0.0
miRNA	MIR12131	SGI75460103	23968	MIR12131	0	0.0	MIR12131	0	0.0
miRNA	MIR12132	SGI75460103	23967	MIR12132	0	0.0	MIR12132	0	0.0
miRNA	MIR12133	SGI75460103	23966	MIR12133	0	0.0	MIR12133	0	0.0
miRNA	MIR12135	SGI75460103	23965	MIR12135	0	0.0	MIR12135	0	0.0
miRNA	MIR12136	SGI75460103	23964	MIR12136	1	0.0719717732463069	MIR12136	8	0.5909483990506118
miRNA	MIR122	SGI75460103	23963	MIR122	19	1.3674636916798326	MIR122	0	0.0
miRNA	MIR1224	SGI75460103	23962	MIR1224	0	0.0	MIR1224	0	0.0
miRNA	MIR1225	SGI75460103	23961	MIR1225	5	0.3598588662315349	MIR1225	4	0.2954741995253059
miRNA	MIR1226	SGI75460103	23960	MIR1226	0	0.0	MIR1226	0	0.0
miRNA	MIR1227	SGI75460103	23959	MIR1227	0	0.0	MIR1227	0	0.0
miRNA	MIR1228	SGI75460103	23958	MIR1228	5	0.3598588662315349	MIR1228	6	0.4432112992879589
miRNA	MIR1229	SGI75460103	23957	MIR1229	3	0.2159153197389209	MIR1229	0	0.0
miRNA	MIR1231	SGI75460103	23955	MIR1231	0	0.0	MIR1231	0	0.0
miRNA	MIR1233-1	SGI75460103	23954	MIR1233-1	0	0.0	MIR1233-1	0	0.0
miRNA	MIR1233-2	SGI75460103	23953	MIR1233-2	0	0.0	MIR1233-2	0	0.0
miRNA	MIR1234	SGI75460103	23952	MIR1234	0	0.0	MIR1234	0	0.0
miRNA	MIR1236	SGI75460103	23951	MIR1236	4	0.2878870929852279	MIR1236	0	0.0
miRNA	MIR1237	SGI75460103	23950	MIR1237	0	0.0	MIR1237	0	0.0
miRNA	MIR1238	SGI75460103	23949	MIR1238	2	0.1439435464926139	MIR1238	0	0.0
miRNA	MIR124-1	SGI75460103	23948	MIR124-1	0	0.0	MIR124-1	0	0.0
miRNA	MIR124-2	SGI75460103	23946	MIR124-2	0	0.0	MIR124-2	0	0.0
miRNA	MIR124-3	SGI75460103	23944	MIR124-3	0	0.0	MIR124-3	0	0.0
miRNA	MIR1243	SGI75460103	23943	MIR1243	0	0.0	MIR1243	0	0.0
miRNA	MIR1244-1	SGI75460103	23942	MIR1244-1	3	0.2159153197389209	MIR1244-1	36	2.6592677957277533
miRNA	MIR1244-2	SGI75460103	23941	MIR1244-2	3	0.2159153197389209	MIR1244-2	10	0.7386854988132648
miRNA	MIR1244-3	SGI75460103	23940	MIR1244-3	3	0.2159153197389209	MIR1244-3	0	0.0
miRNA	MIR1244-4	SGI75460103	23939	MIR1244-4	0	0.0	MIR1244-4	0	0.0
miRNA	MIR1245A	SGI75460103	23938	MIR1245A	0	0.0	MIR1245A	0	0.0
miRNA	MIR1245B	SGI75460103	23937	MIR1245B	0	0.0	MIR1245B	0	0.0
miRNA	MIR1246	SGI75460103	23936	MIR1246	0	0.0	MIR1246	0	0.0
miRNA	MIR1247	SGI75460103	23935	MIR1247	2	0.1439435464926139	MIR1247	0	0.0
miRNA	MIR1248	SGI75460103	23934	MIR1248	6	0.4318306394778419	MIR1248	6	0.4432112992879589
miRNA	MIR1249	SGI75460103	23933	MIR1249	1	0.0719717732463069	MIR1249	1	0.0738685498813264
miRNA	MIR1250	SGI75460103	23932	MIR1250	0	0.0	MIR1250	0	0.0
miRNA	MIR1251	SGI75460103	23931	MIR1251	0	0.0	MIR1251	0	0.0
miRNA	MIR1252	SGI75460103	23930	MIR1252	0	0.0	MIR1252	0	0.0
miRNA	MIR1253	SGI75460103	23929	MIR1253	0	0.0	MIR1253	0	0.0
