Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
Mt_tRNA	TRNA	SGI75460103	3074	TRNA	2941	211.66898511738884	TRNA	307	22.67764481356723
Mt_tRNA	TRNC	SGI75460103	3063	TRNC	14293	1028.692555009466	TRNC	10347	764.3178856220851
Mt_tRNA	TRND	SGI75460103	3062	TRND	4491	323.22523364916464	TRND	530	39.15033143710304
Mt_tRNA	TRNE	SGI75460103	3061	TRNE	7076	509.27226749086816	TRNE	354	26.14946665798957
Mt_tRNA	TRNF	SGI75460103	3060	TRNF	895	64.41473705544475	TRNF	623	46.0201065760664
Mt_tRNA	TRNG	SGI75460103	3059	TRNG	7698	554.0387104500711	TRNG	8118	599.6648879366084
Mt_tRNA	TRNH	SGI75460103	3058	TRNH	8309	598.0134639035648	TRNH	8474	625.9620916943607
Mt_tRNA	TRNI	SGI75460103	3057	TRNI	1876	135.0190466100719	TRNI	1533	113.2404869680735
Mt_tRNA	TRNK	SGI75460103	3056	TRNK	17991	1294.844172474309	TRNK	228	16.842029372942438
Mt_tRNA	TRNL1	SGI75460103	3055	TRNL1	16142	1161.7683637418877	TRNL1	16547	1222.302894886309
Mt_tRNA	TRNL2	SGI75460103	3054	TRNL2	13477	969.9635880404792	TRNL2	15670	1157.520176640386
Mt_tRNA	TRNM	SGI75460103	3053	TRNM	34198	2461.2907014772063	TRNM	35671	2634.965042816797
Mt_tRNA	TRNN	SGI75460103	3052	TRNN	5920	426.07289761813735	TRNN	375	27.70070620549743
Mt_tRNA	TRNP	SGI75460103	3051	TRNP	1771	127.46201041920966	TRNP	1719	126.9800372460002
Mt_tRNA	TRNQ	SGI75460103	3049	TRNQ	2132	153.4438205611265	TRNQ	45	3.324084744659692
Mt_tRNA	TRNR	SGI75460103	3048	TRNR	2515	181.00900971446208	TRNR	1788	132.07696718781176
Mt_tRNA	TRNS1	SGI75460103	3047	TRNS1	702	50.52418481890751	TRNS1	2	0.1477370997626529
Mt_tRNA	TRNS2	SGI75460103	3046	TRNS2	3170	228.1505211907932	TRNS2	3083	227.7367392841296
Mt_tRNA	TRNT	SGI75460103	3045	TRNT	1481	106.59019617778064	TRNT	1780	131.48601878876116
Mt_tRNA	TRNV	SGI75460103	3043	TRNV	26209	1886.30820501246	TRNV	23759	1755.0428766304358
Mt_tRNA	TRNW	SGI75460103	3042	TRNW	319	22.95899566557193	TRNW	223	16.472686623535807
Mt_tRNA	TRNY	SGI75460103	3041	TRNY	399	28.71673752527649	TRNY	538	39.741279836153645
