Gene Name,count,cpm
bA255A11.4,0,0.0
ZZZ3,77,11.738730018813984
ZZEF1,79,12.043632097224735
ZYXP1,0,0.0
ZYX,84,12.805887293251617
ZYG11B,30,4.573531176161292
ZYG11AP1,0,0.0
ZYG11A,0,0.0
ZXDC,41,6.250492607420432
ZXDB,20,3.049020784107528
ZXDA,4,0.6098041568215056
ZWINT,0,0.0
ZWILCH,3,0.4573531176161292
ZW10,0,0.0
ZUP1,10,1.524510392053764
ZSWIM9,2,0.3049020784107528
ZSWIM8-AS1,0,0.0
ZSWIM8,15,2.286765588080646
ZSWIM7,53,8.07990507788495
ZSWIM6,54,8.232356117090324
ZSWIM5P3,11,1.6769614312591403
ZSWIM5P2,0,0.0
ZSWIM5P1,0,0.0
ZSWIM5,0,0.0
ZSWIM4,0,0.0
ZSWIM3,7,1.0671572744376348
ZSWIM2,0,0.0
ZSWIM1,2,0.3049020784107528
ZSCAN9,0,0.0
ZSCAN5DP,0,0.0
ZSCAN5C,0,0.0
ZSCAN5B,0,0.0
ZSCAN5A,30,4.573531176161292
ZSCAN4,0,0.0
ZSCAN32,56,8.537258195501078
ZSCAN31,0,0.0
ZSCAN30,2,0.3049020784107528
ZSCAN29,14,2.1343145488752695
ZSCAN26,55,8.384807156295702
ZSCAN25,6,0.9147062352322584
ZSCAN23,2,0.3049020784107528
ZSCAN22,0,0.0
ZSCAN21,0,0.0
ZSCAN20,0,0.0
ZSCAN2,0,0.0
ZSCAN18,3,0.4573531176161292
ZSCAN16-AS1,8,1.2196083136430111
ZSCAN16,3,0.4573531176161292
ZSCAN12P1,0,0.0
ZSCAN12,15,2.286765588080646
ZSCAN10,1,0.1524510392053764
ZSCAN1,0,0.0
ZRSR2P1,0,0.0
ZRSR2,0,0.0
ZRF1PS,0,0.0
ZRANB3,33,5.030884293777421
ZRANB2-DT,8,1.2196083136430111
ZRANB2-AS1,1,0.1524510392053764
ZRANB2,79,12.043632097224735
ZRANB1,88,13.415691450073123
ZPR1P1,0,0.0
ZPR1,45,6.860296764241938
ZPLD2P,4,0.6098041568215056
ZPLD1,0,0.0
ZPBP2,0,0.0
ZPBP,0,0.0
ZPAXP,0,0.0
ZP4,125,19.05637990067205
ZP3P2,0,0.0
ZP3P1,0,0.0
ZP3,11,1.6769614312591403
ZP2,1,0.1524510392053764
ZP1,0,0.0
ZNRF4,0,0.0
ZNRF3-AS1,1,0.1524510392053764
ZNRF3,35,5.335786372188174
ZNRF2P3,0,0.0
ZNRF2P2,0,0.0
ZNRF2P1,1,0.1524510392053764
ZNRF2,32,4.878433254572045
ZNRF1,11,1.6769614312591403
ZNRD2-DT,0,0.0
ZNRD2,8,1.2196083136430111
ZNRD1ASP,0,0.0
ZNNT1,0,0.0
ZNHIT6,46,7.012747803447314
ZNHIT3,11,1.6769614312591403
ZNHIT2,3,0.4573531176161292
ZNHIT1P1,0,0.0
ZNHIT1,13,1.981863509669893
ZNFX1,132,20.123537175109686
ZNF99,2,0.3049020784107528
ZNF98,2,0.3049020784107528
ZNF971P,0,0.0
ZNF970P,0,0.0
ZNF969P,3,0.4573531176161292
ZNF968P,0,0.0
ZNF965P,0,0.0
ZNF962P,1,0.1524510392053764
ZNF93,11,1.6769614312591403
ZNF92P2,0,0.0
ZNF92P1Y,0,0.0
ZNF92,30,4.573531176161292
ZNF91,139,21.19069444954732
ZNF90P3,0,0.0
ZNF90P2,0,0.0
ZNF90P1,0,0.0
ZNF90,0,0.0
ZNF891,7,1.0671572744376348
ZNF890P,7,1.0671572744376348
ZNF888,14,2.1343145488752695
ZNF887P,0,0.0
ZNF886P,0,0.0
ZNF885P,0,0.0
ZNF884P,0,0.0
ZNF883,0,0.0
ZNF880,66,10.061768587554843
ZNF879,11,1.6769614312591403
ZNF878,0,0.0
ZNF877P,0,0.0
ZNF876P,1,0.1524510392053764
ZNF875,7,1.0671572744376348
ZNF865,2,0.3049020784107528
ZNF863P,0,0.0
ZNF862,0,0.0
ZNF861P,1,0.1524510392053764
ZNF860,0,0.0
ZNF859P,0,0.0
ZNF853,16,2.4392166272860223
ZNF852,11,1.6769614312591403
ZNF850,2,0.3049020784107528
ZNF85,0,0.0
ZNF849P,0,0.0
ZNF848P,0,0.0
ZNF847P,0,0.0
ZNF846,2,0.3049020784107528
ZNF845,15,2.286765588080646
ZNF844,9,1.3720593528483878
ZNF843,0,0.0
ZNF841,0,0.0
ZNF840P,0,0.0
ZNF84-DT,1,0.1524510392053764
ZNF84,18,2.7441187056967755
ZNF839P1,0,0.0
ZNF839,9,1.3720593528483878
ZNF837,1,0.1524510392053764
ZNF836,5,0.762255196026882
ZNF835,0,0.0
ZNF833P,0,0.0
ZNF831,9,1.3720593528483878
ZNF830,28,4.268629097750539
ZNF83,0,0.0
ZNF829,18,2.7441187056967755
ZNF827,8,1.2196083136430111
ZNF826P,2,0.3049020784107528
ZNF823,2,0.3049020784107528
ZNF821,0,0.0
ZNF818P,5,0.762255196026882
ZNF816-ZNF321P,13,1.981863509669893
ZNF816,2,0.3049020784107528
ZNF815P,15,2.286765588080646
ZNF814,3,0.4573531176161292
ZNF813,0,0.0
ZNF812P,6,0.9147062352322584
ZNF81,49,7.470100921063444
ZNF808,0,0.0
ZNF807P,0,0.0
ZNF805,1,0.1524510392053764
ZNF804B,71,10.824023783581724
ZNF804A,38,5.793139489804304
ZNF800,91,13.873044567689254
ZNF80,0,0.0
ZNF8-ERVK3-1,0,0.0
ZNF8,0,0.0
ZNF799,6,0.9147062352322584
ZNF793-AS1,0,0.0
ZNF793,1,0.1524510392053764
ZNF792,19,2.896569744902152
ZNF791,31,4.725982215366669
ZNF790-AS1,22,3.3539228625182806
ZNF790,14,2.1343145488752695
ZNF79,0,0.0
ZNF789,0,0.0
ZNF788P,0,0.0
ZNF787,4,0.6098041568215056
ZNF786,6,0.9147062352322584
ZNF785,0,0.0
ZNF784,0,0.0
ZNF783,2,0.3049020784107528
ZNF782,0,0.0
ZNF781,1,0.1524510392053764
ZNF780B,0,0.0
ZNF780A,6,0.9147062352322584
ZNF778,23,3.506373901723657
ZNF777,11,1.6769614312591403
ZNF776,1,0.1524510392053764
ZNF775,0,0.0
ZNF774,0,0.0
ZNF773,0,0.0
ZNF772,27,4.116178058545162
ZNF771,2,0.3049020784107528
ZNF770,140,21.343145488752697
ZNF77,3,0.4573531176161292
ZNF768,3,0.4573531176161292
ZNF767P,27,4.116178058545162
ZNF766,53,8.07990507788495
ZNF765-ZNF761,32,4.878433254572045
ZNF765,1,0.1524510392053764
ZNF764,7,1.0671572744376348
ZNF763,2,0.3049020784107528
ZNF761,15,2.286765588080646
ZNF76,43,6.555394685831185
ZNF75D,0,0.0
ZNF75CP,0,0.0
ZNF75BP,0,0.0
ZNF75A,0,0.0
ZNF750,0,0.0
ZNF749,0,0.0
ZNF747,21,3.2014718233129043
ZNF746,81,12.34853417563549
ZNF740,6,0.9147062352322584
ZNF74,2,0.3049020784107528
ZNF73P,0,0.0
ZNF738,0,0.0
ZNF737,60,9.147062352322584
ZNF736P9Y,0,0.0
ZNF736P8Y,0,0.0
ZNF736P7Y,0,0.0
ZNF736P6Y,0,0.0
ZNF736P5Y,0,0.0
ZNF736P4Y,0,0.0
ZNF736P3Y,0,0.0
ZNF736P2Y,0,0.0
ZNF736P1Y,1,0.1524510392053764
ZNF736P12Y,0,0.0
ZNF736P11Y,0,0.0
ZNF736P10Y,1,0.1524510392053764
ZNF736,11,1.6769614312591403
ZNF735,0,0.0
ZNF734P,0,0.0
ZNF733P,0,0.0
ZNF732,1,0.1524510392053764
ZNF731P,0,0.0
ZNF730,0,0.0
ZNF72P,0,0.0
ZNF729,1,0.1524510392053764
ZNF728,0,0.0
ZNF727,0,0.0
ZNF726P1,0,0.0
ZNF726,0,0.0
ZNF725P,0,0.0
ZNF724,5,0.762255196026882
ZNF723,0,0.0
ZNF722,0,0.0
ZNF721,16,2.4392166272860223
ZNF718,0,0.0
ZNF717,0,0.0
ZNF716,3,0.4573531176161292
ZNF714,13,1.981863509669893
ZNF713,54,8.232356117090324
ZNF711,0,0.0
ZNF710-AS1,1,0.1524510392053764
ZNF710,79,12.043632097224735
ZNF71-SMIM17,0,0.0
ZNF71,0,0.0
ZNF70P1,0,0.0
ZNF709,5,0.762255196026882
ZNF708,31,4.725982215366669
ZNF707,4,0.6098041568215056
ZNF706,118,17.989222626234415
ZNF705G,4,0.6098041568215056
ZNF705EP,0,0.0
ZNF705D,1,0.1524510392053764
ZNF705CP,0,0.0
ZNF705B,0,0.0
ZNF705A,1,0.1524510392053764
ZNF704,19,2.896569744902152
ZNF703,13,1.981863509669893
ZNF702P,0,0.0
ZNF701,0,0.0
ZNF700,16,2.4392166272860223
ZNF70,3,0.4573531176161292
ZNF7,0,0.0
ZNF699,1,0.1524510392053764
ZNF697,0,0.0
ZNF696,3,0.4573531176161292
ZNF695,0,0.0
ZNF692,0,0.0
ZNF691,8,1.2196083136430111
ZNF69,0,0.0
ZNF689,1,0.1524510392053764
ZNF688,2,0.3049020784107528
ZNF687-AS1,35,5.335786372188174
ZNF687,0,0.0
ZNF684,23,3.506373901723657
ZNF683,48,7.317649881858067
ZNF682,1,0.1524510392053764
ZNF681,27,4.116178058545162
ZNF680P1,0,0.0
ZNF680,20,3.049020784107528
ZNF679,0,0.0
ZNF678,11,1.6769614312591403
ZNF677,0,0.0
ZNF676,0,0.0
ZNF675,16,2.4392166272860223
ZNF674-AS1,0,0.0
