Gene Name,count,cpm
bA255A11.4,0,0.0
ZZZ3,45,8.05847371791474
ZZEF1,22,3.93969826209165
ZYXP1,0,0.0
ZYX,98,17.549564985680988
ZYG11B,6,1.0744631623886318
ZYG11AP1,0,0.0
ZYG11A,0,0.0
ZXDC,10,1.7907719373143864
ZXDB,1,0.17907719373143866
ZXDA,2,0.3581543874628773
ZWINT,21,3.7606210683602117
ZWILCH,26,4.656007037017405
ZW10,29,5.193238618211721
ZUP1,27,4.835084230748843
ZSWIM9,2,0.3581543874628773
ZSWIM8-AS1,0,0.0
ZSWIM8,6,1.0744631623886318
ZSWIM7,0,0.0
ZSWIM6,54,9.670168461497687
ZSWIM5P3,0,0.0
ZSWIM5P2,0,0.0
ZSWIM5P1,0,0.0
ZSWIM5,0,0.0
ZSWIM4,0,0.0
ZSWIM3,2,0.3581543874628773
ZSWIM2,0,0.0
ZSWIM1,7,1.2535403561200704
ZSCAN9,0,0.0
ZSCAN5DP,0,0.0
ZSCAN5C,0,0.0
ZSCAN5B,0,0.0
ZSCAN5A,20,3.581543874628773
ZSCAN4,0,0.0
ZSCAN32,0,0.0
ZSCAN31,0,0.0
ZSCAN30,3,0.5372315811943159
ZSCAN29,16,2.8652350997030185
ZSCAN26,0,0.0
ZSCAN25,0,0.0
ZSCAN23,0,0.0
ZSCAN22,0,0.0
ZSCAN21,0,0.0
ZSCAN20,0,0.0
ZSCAN2,0,0.0
ZSCAN18,3,0.5372315811943159
ZSCAN16-AS1,127,22.74280360389271
ZSCAN16,8,1.4326175498515092
ZSCAN12P1,0,0.0
ZSCAN12,0,0.0
ZSCAN10,0,0.0
ZSCAN1,0,0.0
ZRSR2P1,5,0.8953859686571932
ZRSR2,11,1.969849131045825
ZRF1PS,0,0.0
ZRANB3,22,3.93969826209165
ZRANB2-DT,8,1.4326175498515092
ZRANB2-AS1,1,0.17907719373143866
ZRANB2,282,50.4997686322657
ZRANB1,307,54.976698475551665
ZPR1P1,0,0.0
ZPR1,11,1.969849131045825
ZPLD2P,2,0.3581543874628773
ZPLD1,0,0.0
ZPBP2,2,0.3581543874628773
ZPBP,0,0.0
ZPAXP,0,0.0
ZP4,32,5.730470199406037
ZP3P2,0,0.0
ZP3P1,0,0.0
ZP3,4,0.7163087749257546
ZP2,0,0.0
ZP1,0,0.0
ZNRF4,0,0.0
ZNRF3-AS1,0,0.0
ZNRF3,7,1.2535403561200704
ZNRF2P3,0,0.0
ZNRF2P2,0,0.0
ZNRF2P1,0,0.0
ZNRF2,41,7.342164942988984
ZNRF1,0,0.0
ZNRD2-DT,0,0.0
ZNRD2,5,0.8953859686571932
ZNRD1ASP,0,0.0
ZNNT1,0,0.0
ZNHIT6,37,6.62585616806323
ZNHIT3,10,1.7907719373143864
ZNHIT2,0,0.0
ZNHIT1P1,0,0.0
ZNHIT1,126,22.563726410161273
ZNFX1,73,13.072635142395022
ZNF99,1,0.17907719373143866
ZNF98,2,0.3581543874628773
ZNF971P,0,0.0
