Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
rRNA	RNA18SN1	SGI75460068	31294	RNA18SN1	1158.821045	RNA18SN1	0.0
rRNA	RNA18SN2	SGI75460068	31295	RNA18SN2	579.843628	RNA18SN2	0.016294
rRNA	RNA18SN3	SGI75460068	31296	RNA18SN3	818.832642	RNA18SN3	0.0
rRNA	RNA28SN1	SGI75460068	31300	RNA28SN1	281.921478	RNA28SN1	0.002985
rRNA	RNA28SN2	SGI75460068	31301	RNA28SN2	200.020432	RNA28SN2	0.017993
rRNA	RNA28SN3	SGI75460068	31302	RNA28SN3	293.359375	RNA28SN3	0.121678
rRNA	RNA45SN1	SGI75460068	31304	RNA45SN1	0.009048	RNA45SN1	0.0
rRNA	RNA45SN2	SGI75460068	31305	RNA45SN2	0.00435	RNA45SN2	0.043336
rRNA	RNA45SN3	SGI75460068	31306	RNA45SN3	0.01134	RNA45SN3	0.0
rRNA	RNA5-8SN1	SGI75460068	31307	RNA5-8SN1	11093.794922	RNA5-8SN1	0.0
rRNA	RNA5-8SN2	SGI75460068	31308	RNA5-8SN2	8464.036133	RNA5-8SN2	0.0
rRNA	RNA5-8SN3	SGI75460068	31309	RNA5-8SN3	18566.746094	RNA5-8SN3	0.0
rRNA	RNA5S1	SGI75460068	31318	RNA5S1	392.930542	RNA5S1	0.0
rRNA	RNA5S10	SGI75460068	31319	RNA5S10	373.209015	RNA5S10	0.0
rRNA	RNA5S11	SGI75460068	31320	RNA5S11	370.991333	RNA5S11	0.0
rRNA	RNA5S12	SGI75460068	31321	RNA5S12	397.732361	RNA5S12	0.0
rRNA	RNA5S13	SGI75460068	31322	RNA5S13	371.113068	RNA5S13	0.0
rRNA	RNA5S14	SGI75460068	31323	RNA5S14	371.099976	RNA5S14	0.0
rRNA	RNA5S15	SGI75460068	31324	RNA5S15	371.208496	RNA5S15	0.0
rRNA	RNA5S16	SGI75460068	31325	RNA5S16	373.101746	RNA5S16	0.0
rRNA	RNA5S17	SGI75460068	31326	RNA5S17	365.325134	RNA5S17	0.0
rRNA	RNA5S2	SGI75460068	31327	RNA5S2	396.224579	RNA5S2	0.0
rRNA	RNA5S3	SGI75460068	31328	RNA5S3	395.391418	RNA5S3	0.0
rRNA	RNA5S4	SGI75460068	31329	RNA5S4	444.106537	RNA5S4	0.0
rRNA	RNA5S5	SGI75460068	31330	RNA5S5	393.510468	RNA5S5	0.0
rRNA	RNA5S6	SGI75460068	31331	RNA5S6	578.551392	RNA5S6	0.0
rRNA	RNA5S7	SGI75460068	31332	RNA5S7	452.560577	RNA5S7	0.0
rRNA	RNA5S8	SGI75460068	31333	RNA5S8	372.492157	RNA5S8	0.0
rRNA	RNA5S9	SGI75460068	31334	RNA5S9	36.472313	RNA5S9	0.0
