Gene type	Gene Name	Unnamed: 0	Unnamed: 1	Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
pseudo	A2MP1	SGI75460068	6	A2MP1	0.0	A2MP1	0.0
pseudo	AA06	SGI75460068	10	AA06	0.002617	AA06	0.015377
pseudo	AACSP1	SGI75460068	13	AACSP1	0.013998	AACSP1	0.021228
pseudo	AADACP1	SGI75460068	19	AADACP1	0.0	AADACP1	0.0
pseudo	AARS1P1	SGI75460068	29	AARS1P1	0.0	AARS1P1	0.0
pseudo	AARSD1P1	SGI75460068	32	AARSD1P1	0.0	AARSD1P1	0.0
pseudo	ABCA11P	SGI75460068	43	ABCA11P	0.034297	ABCA11P	0.034778
pseudo	ABCA17P	SGI75460068	46	ABCA17P	0.009919	ABCA17P	0.02634
pseudo	ABCA3P1	SGI75460068	49	ABCA3P1	0.0	ABCA3P1	0.0
pseudo	ABCB10P1	SGI75460068	59	ABCB10P1	0.000994	ABCB10P1	0.0
pseudo	ABCB10P3	SGI75460068	60	ABCB10P3	0.001344	ABCB10P3	0.0
pseudo	ABCB10P4	SGI75460068	61	ABCB10P4	0.0	ABCB10P4	0.0
pseudo	ABCC13	SGI75460068	73	ABCC13	0.037348	ABCC13	0.072153
pseudo	ABCC6P1	SGI75460068	80	ABCC6P1	0.0	ABCC6P1	0.0
pseudo	ABCC6P2	SGI75460068	81	ABCC6P2	0.001297	ABCC6P2	0.0
pseudo	ABCD1P1	SGI75460068	85	ABCD1P1	0.006058	ABCD1P1	0.0
pseudo	ABCD1P2	SGI75460068	86	ABCD1P2	0.0	ABCD1P2	0.0
pseudo	ABCD1P3	SGI75460068	87	ABCD1P3	0.0	ABCD1P3	0.0
pseudo	ABCD1P4	SGI75460068	88	ABCD1P4	0.0	ABCD1P4	0.001031
pseudo	ABCD1P5	SGI75460068	89	ABCD1P5	0.111973	ABCD1P5	0.179463
pseudo	ABCF2P1	SGI75460068	97	ABCF2P1	0.0	ABCF2P1	0.0
pseudo	ABCF2P2	SGI75460068	98	ABCF2P2	0.0	ABCF2P2	0.017245
pseudo	ABHD17AP1	SGI75460068	119	ABHD17AP1	0.007293	ABHD17AP1	0.0
pseudo	ABHD17AP3	SGI75460068	120	ABHD17AP3	0.003597	ABHD17AP3	0.0
pseudo	ABHD17AP4	SGI75460068	121	ABHD17AP4	0.0	ABHD17AP4	0.0
pseudo	ABHD17AP5	SGI75460068	122	ABHD17AP5	0.026041	ABHD17AP5	0.0
pseudo	ABHD17AP6	SGI75460068	123	ABHD17AP6	0.058535	ABHD17AP6	0.0
pseudo	ABHD17AP7	SGI75460068	124	ABHD17AP7	0.0	ABHD17AP7	0.0
pseudo	ABHD17AP8	SGI75460068	125	ABHD17AP8	0.0	ABHD17AP8	0.0
pseudo	ABHD17AP9	SGI75460068	126	ABHD17AP9	0.0	ABHD17AP9	0.0
pseudo	ABI1P1	SGI75460068	137	ABI1P1	0.0	ABI1P1	0.006651
pseudo	ABITRAMP1	SGI75460068	142	ABITRAMP1	0.0	ABITRAMP1	0.0
pseudo	ABT1P1	SGI75460068	155	ABT1P1	0.0	ABT1P1	0.0
pseudo	ACAA2P1	SGI75460068	160	ACAA2P1	0.0	ACAA2P1	0.0
pseudo	ACE3P	SGI75460068	190	ACE3P	0.010006	ACE3P	0.000579
pseudo	ACER2P1	SGI75460068	193	ACER2P1	0.102938	ACER2P1	0.0
pseudo	ACKR4P1	SGI75460068	201	ACKR4P1	0.0	ACKR4P1	0.0
pseudo	ACNATP	SGI75460068	204	ACNATP	0.0	ACNATP	0.0
pseudo	ACRP1	SGI75460068	232	ACRP1	0.004359	ACRP1	0.013973
pseudo	ACSM5P1	SGI75460068	249	ACSM5P1	0.0	ACSM5P1	0.009473
pseudo	ACTBP1	SGI75460068	259	ACTBP1	0.0	ACTBP1	0.0
pseudo	ACTBP10	SGI75460068	260	ACTBP10	0.0	ACTBP10	0.0
pseudo	ACTBP11	SGI75460068	261	ACTBP11	0.0	ACTBP11	0.091846
pseudo	ACTBP12	SGI75460068	262	ACTBP12	0.0	ACTBP12	0.066844
pseudo	ACTBP14	SGI75460068	263	ACTBP14	0.0	ACTBP14	0.0
pseudo	ACTBP15	SGI75460068	264	ACTBP15	0.0	ACTBP15	0.0
pseudo	ACTBP2	SGI75460068	265	ACTBP2	0.093562	ACTBP2	0.028541
pseudo	ACTBP3	SGI75460068	266	ACTBP3	0.0	ACTBP3	0.0
pseudo	ACTBP4	SGI75460068	267	ACTBP4	0.0	ACTBP4	0.022445
pseudo	ACTBP6	SGI75460068	268	ACTBP6	0.0	ACTBP6	0.018938
pseudo	ACTBP7	SGI75460068	269	ACTBP7	0.0	ACTBP7	0.0
pseudo	ACTBP8	SGI75460068	270	ACTBP8	0.0	ACTBP8	0.0
pseudo	ACTBP9	SGI75460068	271	ACTBP9	0.0	ACTBP9	0.0
pseudo	ACTG1P1	SGI75460068	275	ACTG1P1	0.0	ACTG1P1	0.0
pseudo	ACTG1P10	SGI75460068	276	ACTG1P10	0.0	ACTG1P10	0.044607
pseudo	ACTG1P11	SGI75460068	277	ACTG1P11	0.0	ACTG1P11	0.0
pseudo	ACTG1P12	SGI75460068	278	ACTG1P12	0.0	ACTG1P12	0.0
pseudo	ACTG1P13	SGI75460068	279	ACTG1P13	0.0	ACTG1P13	0.0
pseudo	ACTG1P14	SGI75460068	280	ACTG1P14	0.0	ACTG1P14	0.0
pseudo	ACTG1P15	SGI75460068	281	ACTG1P15	0.0	ACTG1P15	0.0
pseudo	ACTG1P16	SGI75460068	282	ACTG1P16	0.000453	ACTG1P16	0.006879
pseudo	ACTG1P17	SGI75460068	283	ACTG1P17	0.0	ACTG1P17	0.0
pseudo	ACTG1P18	SGI75460068	284	ACTG1P18	0.0	ACTG1P18	0.0
pseudo	ACTG1P19	SGI75460068	285	ACTG1P19	0.0	ACTG1P19	0.0
pseudo	ACTG1P2	SGI75460068	286	ACTG1P2	0.001527	ACTG1P2	0.0
pseudo	ACTG1P20	SGI75460068	287	ACTG1P20	0.0	ACTG1P20	0.0
pseudo	ACTG1P21	SGI75460068	288	ACTG1P21	0.019028	ACTG1P21	0.030496
pseudo	ACTG1P22	SGI75460068	289	ACTG1P22	0.0	ACTG1P22	0.0
pseudo	ACTG1P23	SGI75460068	290	ACTG1P23	0.0	ACTG1P23	0.009061
pseudo	ACTG1P24	SGI75460068	291	ACTG1P24	0.0	ACTG1P24	0.0
pseudo	ACTG1P25	SGI75460068	292	ACTG1P25	0.000152	ACTG1P25	0.008878
pseudo	ACTG1P3	SGI75460068	293	ACTG1P3	0.0	ACTG1P3	0.0
pseudo	ACTG1P4	SGI75460068	294	ACTG1P4	0.001308	ACTG1P4	0.004015
pseudo	ACTG1P9	SGI75460068	295	ACTG1P9	0.0	ACTG1P9	0.0
pseudo	ACTL11P	SGI75460068	298	ACTL11P	0.0	ACTL11P	0.0
pseudo	ACTN4P1	SGI75460068	310	ACTN4P1	0.0	ACTN4P1	0.0
pseudo	ACTP1	SGI75460068	311	ACTP1	0.0	ACTP1	0.0
pseudo	ACTR1AP1	SGI75460068	314	ACTR1AP1	0.0	ACTR1AP1	0.0
